hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
4, 600.00000, 7973.97, 118.38, 0, 0, 0.798337, 92.2748, 0.798336, -87.7251
4, 1200.00000, 7956.58, 118.305, 0, 0, 0.815158, 92.1741, 0.815158, -87.8259
4, 1800.00000, 7968.43, 118.357, 0, 0, 0.853024, 92.0587, 0.853024, -87.9412
4, 2400.00000, 7958.82, 118.316, 0, 0, 0.85895, 92.0156, 0.85895, -87.9843
4, 3000.00000, 7955.91, 118.303, 0, 0, 0.861369, 91.9999, 0.861368, -88
5, 0.00000, 7958.65, 118.315, 0, 0, 0.868712, 91.9783, 0.868712, -88.0216
5, 600.00000, 7959.5, 118.319, 0, 0, 0.876014, 91.953, 0.876014, -88.0469
5, 1200.00000, 7967.02, 118.351, 0, 0, 0.880996, 91.9508, 0.880996, -88.0491
5, 1800.00000, 7954.57, 118.298, 0, 0, 0.886896, 91.9014, 0.886896, -88.0986
5, 2400.00000, 7927.04, 118.18, 0, 0, 0.881685, 91.8592, 0.881685, -88.1408
5, 3000.00000, 7900.77, 118.066, 0, 0, 0.857058, 91.893, 0.857057, -88.1069
6, 0.00000, 7980.76, 118.41, 0, 0, 0.855627, 92.0766, 0.855627, -87.9233
6, 600.00000, 7930.36, 118.194, 0, 0, 0.851326, 91.981, 0.851326, -88.0189
6, 1200.00000, 7805.18, 117.65, 0, 0, 0.848692, 91.7089, 0.848692, -88.2911
6, 1800.00000, 7928.37, 118.185, 0, 0, 0.858631, 91.9495, 0.858631, -88.0504
6, 2400.00000, 7714.1, 117.248, 0, 0, 0.86967, 90.8575, 0.86967, -89.1424
6, 3000.00000, 7556.03, 116.597, 0, 0, 0.888858, 89.7557, 0.888858, -90.2443
7, 0.00000, 7530.32, 116.485, 0, 0, 0.894681, 89.633, 0.894681, -90.367
7, 600.00000, 7519, 116.436, 0, 0, 0.921438, 89.4697, 0.921438, -90.5303
7, 1200.00000, 7538.98, 116.524, 0, 0, 0.930244, 89.5054, 0.930243, -90.4946
7, 1800.00000, 7517.8, 116.431, 0, 0, 0.942108, 89.3722, 0.942108, -90.6278
7, 2400.00000, 7547.49, 116.562, 0, 0, 0.97842, 89.3213, 0.978419, -90.6787
7, 3000.00000, 7502.71, 116.367, 0, 0, 1.04949, 88.833, 1.04949, -91.167
8, 0.00000, 7504.19, 116.374, 0, 0, 1.07468, 88.7261, 1.07468, -91.2739
8, 600.00000, 7506.05, 116.382, 0, 0, 1.07488, 88.7328, 1.07488, -91.2672
8, 1200.00000, 7490.63, 116.316, 0, 0, 1.07259, 88.1147, 1.07259, -91.8852
8, 1800.00000, 7493.91, 116.331, 0, 0, 1.10019, 88.0028, 1.10019, -91.9972
8, 2400.00000, 7517.79, 116.436, 0, 0, 1.10003, 88.6662, 1.10003, -91.3338
8, 3000.00000, 7478.66, 116.264, 0, 0, 1.09435, 87.9529, 1.09435, -92.0471
9, 0.00000, 7491.48, 116.322, 0, 0, 1.09755, 88.0038, 1.09755, -91.9962
9, 600.00000, 7489.67, 116.314, 0, 0, 1.09838, 87.9904, 1.09838, -92.0095
9, 1200.00000, 7459.79, 116.182, 0, 0, 1.09357, 87.8614, 1.09357, -92.1386
9, 1800.00000, 7415.58, 115.986, 0, 0, 1.08536, 87.6731, 1.08536, -92.3268
9, 2400.00000, 7423.7, 116.022, 0, 0, 1.08555, 87.7141, 1.08555, -92.2859
9, 3000.00000, 7494.62, 116.336, 0, 0, 1.07549, 88.1238, 1.07549, -91.8762
10, 0.00000, 7440.35, 116.095, 0, 0, 1.06022, 87.9196, 1.06021, -92.0804
10, 600.00000, 7449.44, 116.136, 0, 0, 1.0594, 87.9695, 1.0594, -92.0304
10, 1200.00000, 7504.84, 116.381, 0, 0, 1.06577, 88.2215, 1.06577, -91.7785
10, 1800.00000, 7550.58, 116.581, 0, 0, 1.0637, 88.9555, 1.0637, -91.0445
10, 2400.00000, 7423.33, 116.02, 0, 0, 1.04973, 87.8819, 1.04973, -92.1181
10, 3000.00000, 7436.98, 116.08, 0, 0, 1.04399, 87.9786, 1.04399, -92.0214
11, 0.00000, 7429.91, 116.049, 0, 0, 1.03391, 87.9903, 1.03391, -92.0097
11, 600.00000, 7487.38, 116.303, 0, 0, 1.01204, 88.3848, 1.01204, -91.6151
11, 1200.00000, 7400.11, 115.915, 0, 0, 0.97099, 88.1374, 0.97099, -91.8626
11, 1800.00000, 7414.84, 115.98, 0, 0, 0.950514, 88.3085, 0.950514, -91.6915
11, 2400.00000, 7412.8, 115.97, 0, 0, 0.902565, 88.5261, 0.902565, -91.4739
11, 3000.00000, 7441.91, 116.099, 0, 0, 0.891584, 88.7242, 0.891584, -91.2758
12, 0.00000, 7627.78, 116.864, 0, 0, 0.889216, 90.5214, 0.889216, -89.4786
12, 600.00000, 7552.88, 116.586, 0, 0, 0.836072, 89.9857, 0.836072, -90.0142
12, 1200.00000, 7507.73, 116.387, 0, 0, 0.793773, 90.0088, 0.793772, -89.9911
12, 1800.00000, 7523.73, 116.457, 0, 0, 0.756357, 90.2387, 0.756357, -89.7612
12, 2400.00000, 7576, 116.626, 0, 0, 0.744227, 90.9777, 0.744226, -89.0223
12, 3000.00000, 7621.44, 116.834, 0, 0, 0.796225, 90.8931, 0.796225, -89.1068
13, 0.00000, 7635.88, 116.899, 0, 0, 0.773001, 91.0342, 0.773001, -88.9658
13, 600.00000, 7581.25, 116.653, 0, 0, 0.841982, 90.0076, 0.841982, -89.9923
13, 1200.00000, 7625.81, 116.854, 0, 0, 0.817855, 90.8148, 0.817855, -89.1852
13, 1800.00000, 7577.01, 116.633, 0, 0, 0.799343, 90.1835, 0.799343, -89.8165
13, 2400.00000, 7575.4, 116.631, 0, 0, 1.05718, 89.0208, 1.05718, -90.9792
13, 3000.00000, 7547.37, 116.567, 0, 0, 1.09304, 88.8123, 1.09304, -91.1877
14, 0.00000, 7534.5, 116.512, 0, 0, 1.15968, 88.467, 1.15968, -91.533
14, 600.00000, 7507.64, 116.395, 0, 0, 1.17543, 87.7239, 1.17543, -92.276
14, 1200.00000, 7492.78, 116.33, 0, 0, 1.1896, 87.5815, 1.1896, -92.4185
14, 1800.00000, 7473.75, 116.246, 0, 0, 1.17518, 87.5506, 1.17518, -92.4494
14, 2400.00000, 7591.13, 116.705, 0, 0, 1.17763, 88.5496, 1.17763, -91.4504
14, 3000.00000, 7463.74, 116.201, 0, 0, 1.17123, 87.5171, 1.17123, -92.4829
15, 0.00000, 7488.25, 116.309, 0, 0, 1.16429, 87.6753, 1.16429, -92.3247
15, 600.00000, 7559.63, 116.62, 0, 0, 1.15694, 88.5741, 1.15694, -91.4259
15, 1200.00000, 7595.4, 116.722, 0, 0, 1.12347, 88.8051, 1.12347, -91.1949
15, 1800.00000, 7590.98, 116.701, 0, 0, 1.09782, 88.9007, 1.09782, -91.0993
15, 2400.00000, 7623.12, 116.846, 0, 0, 1.08527, 89.0845, 1.08527, -90.9155
15, 3000.00000, 7658.84, 117.006, 0, 0, 1.08223, 89.2391, 1.08223, -90.7609
16, 0.00000, 7576.06, 116.631, 0, 0, 1.07101, 88.9587, 1.07101, -91.0413
16, 600.00000, 7507.47, 116.388, 0, 0, 1.06139, 88.7973, 1.06139, -91.2027
16, 1200.00000, 7492.83, 116.324, 0, 0, 1.06163, 88.1759, 1.06163, -91.8241
16, 1800.00000, 7499.11, 116.352, 0, 0, 1.06149, 88.2085, 1.06148, -91.7914
16, 2400.00000, 7502.83, 116.368, 0, 0, 1.05413, 88.2617, 1.05413, -91.7383
16, 3000.00000, 7519.41, 116.439, 0, 0, 1.04212, 88.9286, 1.04212, -91.0714
17, 0.00000, 7531.63, 116.492, 0, 0, 1.01248, 89.1076, 1.01248, -90.8923
17, 600.00000, 7534.73, 116.505, 0, 0, 0.984071, 89.2466, 0.984071, -90.7534
17, 1200.00000, 7504.94, 116.373, 0, 0, 0.958153, 89.2499, 0.958152, -90.75
17, 1800.00000, 7553.99, 116.588, 0, 0, 0.914249, 89.6325, 0.914249, -90.3674
17, 2400.00000, 7542.27, 116.536, 0, 0, 0.898083, 89.661, 0.898083, -90.339
17, 3000.00000, 7647.81, 116.949, 0, 0, 0.890202, 90.5717, 0.890202, -89.4283
18, 0.00000, 7824.56, 117.732, 0, 0, 0.882934, 91.6198, 0.882933, -88.3801
18, 600.00000, 8102.69, 118.922, 0, 0, 0.882857, 92.2392, 0.882857, -87.7608
18, 1200.00000, 8194.1, 119.301, 0, 0, 0.87329, 92.4693, 0.873289, -87.5306
18, 1800.00000, 8193.06, 119.296, 0, 0, 0.864737, 92.4979, 0.864736, -87.5021
18, 2400.00000, 8210.37, 119.368, 0, 0, 0.86623, 92.5291, 0.86623, -87.4709
18, 3000.00000, 8221.91, 119.415, 0, 0, 0.862755, 92.5659, 0.862755, -87.4341
19, 0.00000, 8214.17, 119.383, 0, 0, 0.84921, 92.5982, 0.84921, -87.4018
19, 600.00000, 8218.26, 119.399, 0, 0, 0.824866, 92.6941, 0.824865, -87.3059
19, 1200.00000, 8228.19, 119.44, 0, 0, 0.805484, 92.7842, 0.805484, -87.2158
19, 1800.00000, 8229.56, 119.445, 0, 0, 0.776191, 92.8921, 0.776191, -87.1079
19, 2400.00000, 8231.12, 119.451, 0, 0, 0.735888, 93.0398, 0.735887, -86.9602
19, 3000.00000, 8228.36, 119.44, 0, 0, 0.727292, 93.0651, 0.727291, -86.9349
20, 0.00000, 8220.8, 119.409, 0, 0, 0.716184, 93.0897, 0.716184, -86.9102
20, 600.00000, 8227.68, 119.437, 0, 0, 0.707721, 93.1339, 0.70772, -86.866
20, 1200.00000, 8221.11, 119.41, 0, 0, 0.69418, 93.1694, 0.69418, -86.8306
20, 1800.00000, 8225.38, 119.428, 0, 0, 0.737028, 93.0242, 0.737028, -86.9758
20, 2400.00000, 8219.6, 119.404, 0, 0, 0.735723, 93.0172, 0.735723, -86.9828
20, 3000.00000, 8217.82, 119.397, 0, 0, 0.727143, 93.0444, 0.727143, -86.9556
21, 0.00000, 8238.27, 119.48, 0, 0, 0.716427, 93.1241, 0.716427, -86.8758
21, 600.00000, 8234.52, 119.465, 0, 0, 0.707815, 93.1476, 0.707815, -86.8524
21, 1200.00000, 8243.41, 119.501, 0, 0, 0.694484, 93.2133, 0.694484, -86.7867
21, 1800.00000, 8240.6, 119.49, 0, 0, 0.680989, 93.2562, 0.680988, -86.7438
21, 2400.00000, 8233.85, 119.462, 0, 0, 0.668664, 93.2872, 0.668664, -86.7127
21, 3000.00000, 8235.75, 119.47, 0, 0, 0.668689, 93.291, 0.668689, -86.7089
22, 0.00000, 8230.86, 119.45, 0, 0, 0.671071, 93.2728, 0.671071, -86.7271
22, 600.00000, 8243.48, 119.502, 0, 0, 0.668792, 93.3061, 0.668791, -86.6939
22, 1200.00000, 8239.65, 119.486, 0, 0, 0.66874, 93.2987, 0.66874, -86.7013
22, 1800.00000, 8230.88, 119.451, 0, 0, 0.673518, 93.2642, 0.673518, -86.7357
22, 2400.00000, 8243.46, 119.502, 0, 0, 0.674909, 93.2842, 0.674909, -86.7157
22, 3000.00000, 8240.59, 119.49, 0, 0, 0.674864, 93.2784, 0.674863, -86.7216
23, 0.00000, 8238.01, 119.479, 0, 0, 0.658929, 93.3307, 0.658929, -86.6693
23, 600.00000, 8238.9, 119.483, 0, 0, 0.669954, 93.293, 0.669954, -86.707
23, 1200.00000, 8170.36, 119.202, 0, 0, 0.680066, 93.1196, 0.680066, -86.8804
23, 1800.00000, 8154.21, 119.135, 0, 0, 0.667641, 93.1321, 0.667641, -86.8678
23, 2400.00000, 8148.13, 119.11, 0, 0, 0.693221, 93.0271, 0.693221, -86.9729
23, 3000.00000, 8153.14, 119.131, 0, 0, 0.679847, 93.086, 0.679847, -86.9139
24, 0.00000, 8140.82, 119.08, 0, 0, 0.667475, 93.1062, 0.667475, -86.8938
