hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 600.00000, 8012.05, -1.47919, 8007.68, -121.456, 8004.24, 118.499, 118.076, 155.462, 118.172, 35.4938, 118.898, -84.5793
0, 1200.00000, 7948.23, -1.75149, 7943.85, -121.728, 7940.42, 118.226, 139.22, 155.353, 139.317, 35.3797, 140.042, -84.6825
0, 1800.00000, 7969.23, -1.66193, 7964.77, -121.639, 7961.27, 118.315, 132.28, 155.39, 132.382, 35.4175, 133.117, -84.6506
0, 2400.00000, 7965.41, -1.67832, 7960.94, -121.655, 7957.43, 118.299, 133.55, 155.383, 133.651, 35.4105, 134.39, -84.6567
0, 3000.00000, 7975.9, -1.63348, 7971.43, -121.61, 7967.92, 118.344, 130.072, 155.401, 130.175, 35.4294, 130.911, -84.64
1, 0.00000, 7961.58, -1.69446, 7957.16, -121.671, 7953.71, 118.283, 134.806, 155.376, 134.904, 35.4035, 135.634, -84.6617
1, 600.00000, 7969.15, -1.66178, 7964.81, -121.639, 7961.4, 118.316, 132.281, 155.389, 132.376, 35.4166, 133.096, -84.6479
1, 1200.00000, 7972.95, -1.64531, 7968.66, -121.623, 7965.3, 118.333, 131.007, 155.396, 131.101, 35.4232, 131.813, -84.641
1, 1800.00000, 7984.38, -1.59618, 7980.17, -121.574, 7976.88, 118.382, 127.201, 155.415, 127.294, 35.4429, 127.991, -84.6217
1, 2400.00000, 7967.2, -1.66919, 7963.07, -121.648, 7959.85, 118.31, 132.876, 155.386, 132.964, 35.4117, 133.649, -84.6478
1, 3000.00000, 7984.31, -1.59582, 7980.26, -121.575, 7977.1, 118.383, 127.189, 155.415, 127.274, 35.4417, 127.948, -84.6185
2, 0.00000, 7962.4, -1.68936, 7958.36, -121.668, 7955.2, 118.29, 134.446, 155.377, 134.531, 35.4028, 135.205, -84.6542
2, 600.00000, 7991.98, -1.56322, 7987.91, -121.542, 7984.73, 118.416, 124.651, 155.428, 124.739, 35.4556, 125.414, -84.6072
2, 1200.00000, 7974.82, -1.6363, 7970.77, -121.615, 7967.61, 118.343, 130.331, 155.399, 130.419, 35.4248, 131.091, -84.6348
2, 1800.00000, 7992.93, -1.5591, 7988.87, -121.538, 7985.71, 118.42, 124.333, 155.43, 124.421, 35.4572, 125.093, -84.6055
2, 2400.00000, 7967.23, -1.66889, 7963.14, -121.648, 7959.96, 118.31, 132.855, 155.386, 132.945, 35.4115, 133.621, -84.6479
2, 3000.00000, 7981.51, -1.60793, 7977.42, -121.587, 7974.22, 118.371, 128.125, 155.41, 128.214, 35.437, 128.892, -84.6247
3, 0.00000, 7977.71, -1.62414, 7973.61, -121.603, 7970.42, 118.355, 129.385, 155.404, 129.474, 35.43, 130.152, -84.6311
3, 600.00000, 7988.18, -1.57955, 7984.08, -121.558, 7980.89, 118.4, 125.917, 155.422, 126.007, 35.4496, 126.685, -84.6134
3, 1200.00000, 7971.12, -1.65279, 7966.9, -121.631, 7963.62, 118.326, 131.594, 155.393, 131.691, 35.4193, 132.384, -84.6445
3, 1800.00000, 7983.62, -1.59995, 7979.27, -121.577, 7975.9, 118.378, 127.479, 155.415, 127.586, 35.4425, 128.292, -84.6279
3, 2400.00000, 7975.14, -1.63654, 7970.69, -121.614, 7967.25, 118.341, 130.311, 155.401, 130.424, 35.4279, 131.14, -84.6442
3, 3000.00000, 7985.68, -1.5922, 7981.08, -121.569, 7977.52, 118.385, 126.851, 155.42, 126.974, 35.4477, 127.71, -84.6313
4, 0.00000, 7964.84, -1.68197, 7960.05, -121.657, 7956.36, 118.295, 133.798, 155.385, 133.931, 35.4115, 134.69, -84.6685
4, 600.00000, 7986.84, -1.58873, 7981.89, -121.563, 7978.05, 118.387, 126.545, 155.423, 126.689, 35.4521, 127.47, -84.6382
4, 1200.00000, 7969.74, -1.6622, 7964.67, -121.636, 7960.75, 118.314, 132.237, 155.394, 132.387, 35.4218, 133.182, -84.6675
