hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 600.00000, 7901.41, -1.58641, 7896.9, -121.564, 7893.42, 118.391, 33.4271, 155.526, 33.4267, 35.5186, 33.4229, -84.4768
0, 1200.00000, 7818, -1.88223, 7813.47, -121.86, 7810.01, 118.095, 39.4549, 155.451, 39.4544, 35.4428, 39.4499, -84.5526
0, 1800.00000, 7845.43, -1.7848, 7840.81, -121.762, 7837.28, 118.193, 37.4775, 155.476, 37.4769, 35.4679, 37.4726, -84.5274
0, 2400.00000, 7840.42, -1.80261, 7835.79, -121.78, 7832.25, 118.175, 37.8365, 155.471, 37.8359, 35.463, 37.8316, -84.5322
0, 3000.00000, 7854.14, -1.75387, 7849.52, -121.731, 7845.98, 118.223, 36.8478, 155.484, 36.8473, 35.4757, 36.843, -84.5195
1, 0.00000, 7835.43, -1.82017, 7830.87, -121.798, 7827.38, 118.157, 38.1967, 155.467, 38.1961, 35.4588, 38.1918, -84.5366
1, 600.00000, 7845.34, -1.78463, 7840.86, -121.763, 7837.42, 118.193, 37.4774, 155.476, 37.4769, 35.468, 37.4727, -84.5275
1, 1200.00000, 7850.34, -1.76673, 7845.9, -121.745, 7842.51, 118.211, 37.1182, 155.481, 37.1177, 35.4728, 37.1136, -84.5226
1, 1800.00000, 7865.31, -1.71335, 7860.96, -121.692, 7857.63, 118.265, 36.0381, 155.494, 36.0376, 35.4863, 36.0337, -84.5093
1, 2400.00000, 7842.87, -1.79268, 7838.61, -121.772, 7835.35, 118.186, 37.6571, 155.473, 37.6567, 35.466, 37.6527, -84.5297
1, 3000.00000, 7865.25, -1.71294, 7861.08, -121.692, 7857.88, 118.266, 36.0381, 155.494, 36.0377, 35.4866, 36.0339, -84.5093
2, 0.00000, 7836.62, -1.81462, 7832.45, -121.794, 7829.25, 118.164, 38.1067, 155.468, 38.1063, 35.4605, 38.1023, -84.5354
2, 600.00000, 7875.29, -1.67754, 7871.08, -121.657, 7867.87, 118.302, 35.3182, 155.503, 35.3178, 35.4956, 35.3141, -84.5002
2, 1200.00000, 7852.87, -1.75692, 7848.68, -121.736, 7845.48, 118.222, 36.9376, 155.483, 36.9372, 35.4752, 36.9334, -84.5206
2, 1800.00000, 7876.53, -1.67308, 7872.34, -121.653, 7869.15, 118.306, 35.2282, 155.504, 35.2278, 35.4967, 35.2241, -84.4991
2, 2400.00000, 7842.93, -1.79235, 7838.7, -121.772, 7835.49, 118.187, 37.6572, 155.473, 37.6567, 35.4661, 37.6527, -84.5296
2, 3000.00000, 7861.59, -1.7261, 7857.36, -121.705, 7854.14, 118.253, 36.3081, 155.491, 36.3076, 35.4831, 36.3038, -84.5126
3, 0.00000, 7856.63, -1.74371, 7852.39, -121.723, 7849.17, 118.235, 36.6673, 155.486, 36.6669, 35.4783, 36.663, -84.5174
3, 600.00000, 7870.31, -1.69529, 7866.08, -121.675, 7862.85, 118.284, 35.6797, 155.499, 35.6793, 35.4918, 35.6755, -84.5039
3, 1200.00000, 7847.99, -1.77485, 7843.62, -121.754, 7840.31, 118.204, 37.2975, 155.478, 37.297, 35.4705, 37.293, -84.525
3, 1800.00000, 7864.32, -1.71744, 7859.8, -121.696, 7856.4, 118.261, 36.1283, 155.493, 36.1276, 35.4851, 36.1237, -84.5101
3, 2400.00000, 7853.22, -1.7572, 7848.59, -121.735, 7845.13, 118.221, 36.9379, 155.483, 36.9372, 35.4748, 36.9332, -84.5203
