hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 600.00000, 7955.96, -1.53339, 7951.45, -121.511, 7947.95, 118.445, 34.3728, 155.589, 34.4694, 35.7141, 34.4865, -84.4877
0, 1200.00000, 7882.35, -1.81729, 7877.83, -121.795, 7874.35, 118.16, 40.3927, 155.501, 40.4896, 35.6092, 40.5075, -84.5637
0, 1800.00000, 7906.57, -1.72386, 7901.95, -121.701, 7898.41, 118.254, 38.4144, 155.531, 38.517, 35.6454, 38.5322, -84.5439
0, 2400.00000, 7902.14, -1.74095, 7897.52, -121.718, 7893.96, 118.236, 38.7832, 155.525, 38.8847, 35.639, 38.901, -84.5474
0, 3000.00000, 7914.25, -1.69419, 7909.63, -121.672, 7906.08, 118.283, 37.787, 155.54, 37.8897, 35.6564, 37.9049, -84.536
1, 0.00000, 7897.74, -1.75779, 7893.18, -121.736, 7889.67, 118.22, 39.1355, 155.52, 39.2345, 35.6315, 39.2514, -84.5496
1, 600.00000, 7906.48, -1.72369, 7902, -121.702, 7898.54, 118.254, 38.4157, 155.529, 38.5107, 35.6419, 38.5289, -84.5368
1, 1200.00000, 7910.89, -1.70651, 7906.46, -121.685, 7903.05, 118.272, 38.044, 155.535, 38.1383, 35.6471, 38.1558, -84.5315
1, 1800.00000, 7924.1, -1.65527, 7919.75, -121.634, 7916.41, 118.323, 36.9476, 155.551, 37.0401, 35.6634, 37.0569, -84.5168
1, 2400.00000, 7904.29, -1.73139, 7900.04, -121.711, 7896.77, 118.247, 38.5594, 155.526, 38.6475, 35.6331, 38.6659, -84.5334
1, 3000.00000, 7924.05, -1.65487, 7919.88, -121.634, 7916.66, 118.324, 36.9352, 155.549, 37.0199, 35.6587, 37.0389, -84.5095
2, 0.00000, 7898.78, -1.75242, 7894.61, -121.732, 7891.4, 118.227, 39.0016, 155.519, 39.0864, 35.6234, 39.1056, -84.5363
2, 600.00000, 7932.91, -1.62088, 7928.71, -121.6, 7925.49, 118.358, 36.2035, 155.561, 36.2918, 35.672, 36.3085, -84.504
2, 1200.00000, 7913.12, -1.69707, 7908.94, -121.677, 7905.73, 118.282, 37.8203, 155.537, 37.9079, 35.6435, 37.9249, -84.5241
2, 1800.00000, 7934.01, -1.61659, 7929.83, -121.596, 7926.61, 118.363, 36.111, 155.563, 36.199, 35.6731, 36.2155, -84.5027
2, 2400.00000, 7904.36, -1.73106, 7900.14, -121.711, 7896.91, 118.248, 38.5392, 155.527, 38.6286, 35.6322, 38.6451, -84.535
2, 3000.00000, 7920.83, -1.6675, 7916.6, -121.647, 7913.36, 118.312, 37.1939, 155.547, 37.2833, 35.6555, 37.2998, -84.5176
3, 0.00000, 7916.44, -1.6844, 7912.22, -121.664, 7908.98, 118.295, 37.5516, 155.542, 37.6412, 35.6491, 37.6576, -84.5227
3, 600.00000, 7928.52, -1.63792, 7924.29, -121.617, 7921.05, 118.341, 36.5637, 155.557, 36.6538, 35.6673, 36.6697, -84.5095
3, 1200.00000, 7908.84, -1.71428, 7904.47, -121.693, 7901.15, 118.264, 38.1803, 155.535, 38.2774, 35.6421, 38.291, -84.5374
3, 1800.00000, 7923.26, -1.65919, 7918.75, -121.638, 7915.34, 118.319, 36.9993, 155.555, 37.1063, 35.6663, 37.1152, -84.5323
3, 2400.00000, 7913.47, -1.69734, 7908.85, -121.675, 7905.38, 118.281, 37.799, 155.545, 37.913, 35.655, 37.919, -84.549
3, 3000.00000, 7925.61, -1.65112, 7920.82, -121.628, 7917.23, 118.327, 36.8225, 155.562, 36.9463, 35.6762, 36.9483, -84.547
4, 0.00000, 7901.54, -1.74475, 7896.55, -121.721, 7892.83, 118.232, 38.804, 155.535, 38.9379, 35.6466, 38.9367, -84.5797
4, 600.00000, 7926.9, -1.64754, 7921.72, -121.623, 7917.86, 118.329, 36.7419, 155.568, 36.8866, 35.688, 36.8811, -84.5664
4, 1200.00000, 7907.14, -1.72417, 7901.84, -121.699, 7897.91, 118.252, 38.3716, 155.545, 38.522, 35.6616, 38.5148, -84.5904
4, 1800.00000, 7921.51, -1.66965, 7915.94, -121.644, 7911.81, 118.306, 37.2201, 155.565, 37.3847, 35.6891, 37.3724, -84.5912
4, 2400.00000, 7910.53, -1.71212, 7904.92, -121.686, 7900.76, 118.263, 38.1252, 155.551, 38.2905, 35.673, 38.2785, -84.6022
4, 3000.00000, 7907.21, -1.725, 7901.59, -121.699, 7897.42, 118.25, 38.4009, 155.547, 38.5663, 35.6689, 38.5546, -84.6046
5, 0.00000, 7910.5, -1.71248, 7904.83, -121.686, 7900.62, 118.263, 38.1394, 155.552, 38.3063, 35.6753, 38.2945, -84.6026
5, 600.00000, 7911.62, -1.70833, 7905.9, -121.681, 7901.65, 118.267, 38.052, 155.553, 38.2212, 35.6781, 38.2088, -84.6038
5, 1200.00000, 7920.37, -1.67466, 7914.63, -121.648, 7910.34, 118.3, 37.3448, 155.564, 37.5141, 35.6922, 37.5022, -84.5955
5, 1800.00000, 7906.11, -1.72984, 7900.33, -121.703, 7896.01, 118.245, 38.5155, 155.546, 38.6862, 35.6714, 38.6741, -84.61
5, 2400.00000, 7874.24, -1.85322, 7868.5, -121.826, 7864.22, 118.121, 41.1226, 155.507, 41.2905, 35.6242, 41.2799, -84.6362
5, 3000.00000, 7843.48, -1.97251, 7837.9, -121.946, 7833.76, 118.002, 43.625, 155.469, 43.7851, 35.5773, 43.777, -84.6584
6, 0.00000, 7935.82, -1.61424, 7930.23, -121.588, 7926.05, 118.361, 36.0453, 155.567, 36.2149, 35.7025, 36.2043, -84.5975
6, 600.00000, 7877.58, -1.83931, 7871.99, -121.813, 7867.89, 118.136, 40.8112, 155.5, 40.9797, 35.6116, 40.9646, -84.6482
6, 1200.00000, 7733.1, -2.40777, 7727.52, -122.381, 7723.47, 117.567, 52.6453, 155.33, 52.8107, 35.418, 52.7984, -84.7814
6, 1800.00000, 7875.42, -1.84798, 7869.77, -121.822, 7865.64, 118.127, 40.9912, 155.499, 41.1629, 35.6093, 41.1457, -84.6527
6, 2400.00000, 7628.44, -2.82962, 7622.75, -122.802, 7618.56, 117.145, 61.249, 155.209, 61.418, 35.2836, 61.403, -84.8904
6, 3000.00000, 7445.61, -3.49116, 7439.72, -123.461, 7435.52, 116.484, 76.4382, 153.357, 76.621, 33.4028, 76.5823, -86.7383
7, 0.00000, 7416.45, -3.60746, 7410.49, -123.577, 7406.29, 116.367, 78.6061, 153.237, 78.7956, 33.2785, 78.7504, -86.8616
7, 600.00000, 7404.05, -3.65775, 7397.88, -123.626, 7393.6, 116.317, 79.5392, 153.187, 79.7372, 33.2194, 79.6779, -86.9203
7, 1200.00000, 7426.96, -3.56665, 7420.73, -123.534, 7416.39, 116.408, 77.8476, 153.283, 78.0513, 33.3199, 77.9926, -86.8278
7, 1800.00000, 7403.04, -3.66247, 7396.7, -123.629, 7392.38, 116.312, 79.6294, 153.186, 79.8357, 33.2114, 79.764, -86.9299
7, 2400.00000, 7437.52, -3.52606, 7430.93, -123.492, 7426.38, 116.448, 77.0901, 153.331, 77.312, 33.3628, 77.2388, -86.7958
7, 3000.00000, 7387.87, -3.7261, 7380.78, -123.688, 7375.94, 116.247, 80.7905, 153.122, 81.0331, 33.143, 80.9375, -87.0161
8, 0.00000, 7390, -3.71837, 7382.72, -123.679, 7377.78, 116.255, 80.6503, 153.133, 80.9022, 33.1499, 80.7969, -87.0131
8, 600.00000, 7392.11, -3.7103, 7384.76, -123.671, 7379.92, 116.263, 80.4935, 153.148, 80.7517, 33.1506, 80.6265, -87.0098
8, 1200.00000, 7374.58, -3.78145, 7367.18, -123.74, 7362.45, 116.194, 81.7716, 153.084, 82.0394, 33.0604, 81.8771, -87.0903
8, 1800.00000, 7378.83, -3.76533, 7371.22, -123.723, 7366.37, 116.21, 81.4713, 153.104, 81.7511, 33.0763, 81.5776, -87.0802
8, 2400.00000, 7405.93, -3.65762, 7398.09, -123.615, 7393.54, 116.319, 79.4692, 153.234, 79.7718, 33.176, 79.5506, -86.9836
8, 3000.00000, 7361.4, -3.83616, 7353.65, -123.792, 7349.09, 116.142, 82.7299, 153.044, 83.0265, 32.9817, 82.8003, -87.1649
9, 0.00000, 7376.01, -3.77838, 7368.07, -123.733, 7363.73, 116.201, 81.6511, 153.118, 81.9664, 33.022, 81.6906, -87.1217
9, 600.00000, 7373.96, -3.7868, 7365.98, -123.741, 7361.69, 116.193, 81.8006, 153.112, 82.1199, 33.0082, 81.832, -87.1336
9, 1200.00000, 7339.94, -3.92384, 7331.94, -123.878, 7327.76, 116.057, 84.2746, 152.972, 84.598, 32.8602, 84.2935, -87.2741
