hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 600.00000, 123.113, -32.3003, 124.189, -152.638, 123.178, 87.0395, 28.3067, 114.398, 18.1607, 4.54897, 27.9639, -103.253
0, 1200.00000, 121.966, -32.5892, 123.05, -152.926, 122.038, 86.7433, 28.1294, 114.222, 17.9705, 4.44174, 27.7861, -103.265
0, 1800.00000, 122.338, -32.4849, 123.443, -152.832, 122.398, 86.834, 28.2575, 114.103, 17.9099, 4.47347, 27.9145, -103.076
0, 2400.00000, 122.235, -32.5128, 123.342, -152.86, 122.3, 86.8047, 28.4916, 114.143, 18.1129, 4.46467, 28.1477, -103.152
0, 3000.00000, 122.452, -32.4558, 123.558, -152.804, 122.512, 86.8626, 28.3122, 114.113, 17.946, 4.48379, 27.9692, -103.069
1, 0.00000, 122.201, -32.5259, 123.293, -152.867, 122.269, 86.8018, 28.2095, 114.192, 17.9751, 4.46263, 27.8663, -103.194
1, 600.00000, 122.355, -32.4941, 123.426, -152.827, 122.427, 86.8474, 28.08, 114.334, 18.0106, 4.47943, 27.737, -103.309
1, 1200.00000, 122.474, -32.4657, 123.531, -152.795, 122.543, 86.8841, 27.7199, 114.349, 17.7729, 4.49046, 27.378, -103.281
1, 1800.00000, 122.75, -32.3994, 123.786, -152.723, 122.817, 86.9646, 27.2208, 114.405, 17.4679, 4.51543, 26.8807, -103.262
1, 2400.00000, 122.474, -32.4769, 123.488, -152.791, 122.548, 86.901, 26.91, 114.49, 17.3594, 4.49168, 26.5701, -103.385
1, 3000.00000, 122.819, -32.3962, 123.81, -152.702, 122.895, 86.9967, 26.6662, 114.632, 17.2955, 4.52523, 26.3271, -103.458
2, 0.00000, 122.423, -32.4958, 123.417, -152.802, 122.501, 86.8951, 26.6233, 114.585, 17.2548, 4.48866, 26.2838, -103.477
2, 600.00000, 122.993, -32.3464, 123.991, -152.657, 123.059, 87.042, 26.4396, 114.517, 17.0252, 4.53806, 26.1018, -103.29
2, 1200.00000, 122.688, -32.4242, 123.683, -152.733, 122.757, 86.9654, 26.3617, 114.506, 16.9857, 4.51038, 26.0236, -103.327
2, 1800.00000, 123.02, -32.3401, 124.014, -152.65, 123.086, 87.0506, 26.3697, 114.535, 16.9911, 4.54087, 26.0319, -103.298
2, 2400.00000, 122.545, -32.457, 123.55, -152.769, 122.612, 86.926, 26.3989, 114.424, 16.9497, 4.49581, 26.0608, -103.27
2, 3000.00000, 122.795, -32.3943, 123.799, -152.707, 122.861, 86.989, 26.4904, 114.459, 17.0223, 4.5191, 26.1523, -103.266
3, 0.00000, 122.73, -32.4102, 123.735, -152.723, 122.796, 86.9726, 26.4547, 114.439, 16.9866, 4.51227, 26.1167, -103.257
3, 600.00000, 122.922, -32.3612, 123.927, -152.675, 122.985, 87.022, 26.4618, 114.459, 16.9912, 4.53184, 26.1238, -103.237
3, 1200.00000, 122.59, -32.4321, 123.63, -152.759, 122.645, 86.9277, 26.6298, 114.183, 16.8842, 4.49528, 26.2919, -103.02
3, 1800.00000, 122.832, -32.3536, 123.907, -152.697, 122.868, 86.9828, 26.5801, 113.869, 16.5482, 4.51042, 26.244, -102.637
3, 2400.00000, 122.69, -32.3768, 123.792, -152.731, 122.714, 86.9411, 26.5143, 113.599, 16.2738, 4.49166, 26.1793, -102.372
3, 3000.00000, 122.796, -32.3317, 123.94, -152.704, 122.804, 86.9585, 27.2381, 113.526, 16.6542, 4.50583, 26.8999, -102.3
4, 0.00000, 122.369, -32.4206, 123.565, -152.812, 122.365, 86.8343, 27.6233, 113.187, 16.6162, 4.46114, 27.2843, -102.037
4, 600.00000, 122.71, -32.3146, 123.952, -152.726, 122.687, 86.9108, 28.1572, 113.023, 16.7612, 4.49188, 27.8168, -101.819
4, 1200.00000, 122.332, -32.3984, 123.606, -152.821, 122.304, 86.8052, 28.6756, 112.94, 17.0307, 4.45919, 28.3323, -101.817
4, 1800.00000, 122.443, -32.3438, 123.784, -152.793, 122.393, 86.8159, 29.6575, 112.768, 17.4472, 4.47065, 29.3098, -101.646
4, 2400.00000, 122.239, -32.3934, 123.591, -152.846, 122.191, 86.7592, 29.8769, 112.748, 17.5803, 4.45096, 29.5281, -101.674
4, 3000.00000, 122.168, -32.4113, 123.523, -152.865, 122.121, 86.7388, 30.0135, 112.76, 17.6827, 4.44557, 29.6638, -101.705
5, 0.00000, 122.188, -32.4033, 123.555, -152.861, 122.14, 86.7393, 30.2601, 112.75, 17.8212, 4.44784, 29.9095, -101.701
5, 600.00000, 122.188, -32.3991, 123.568, -152.861, 122.137, 86.7353, 30.4053, 112.698, 17.8561, 4.4466, 30.0542, -101.652
5, 1200.00000, 122.285, -32.3744, 123.671, -152.839, 122.236, 86.7566, 30.7164, 112.756, 18.0983, 4.45718, 30.3638, -101.709
5, 1800.00000, 122.043, -32.4325, 123.441, -152.9, 121.995, 86.6904, 30.8356, 112.693, 18.1284, 4.43336, 30.4823, -101.693
5, 2400.00000, 121.542, -32.5643, 122.933, -153.028, 121.502, 86.5618, 30.7813, 112.705, 18.154, 4.38812, 30.4275, -101.795
5, 3000.00000, 121.121, -32.686, 122.472, -153.133, 121.094, 86.4651, 30.2316, 112.819, 17.974, 4.3521, 29.8792, -101.971
6, 0.00000, 122.626, -32.2517, 124.005, -152.732, 122.543, 86.8781, 29.9814, 111.857, 17.358, 4.78142, 29.9092, -101.838
6, 600.00000, 121.706, -32.4848, 123.069, -152.968, 121.617, 86.6458, 29.9994, 111.857, 17.4443, 4.70364, 29.9261, -101.99
6, 1200.00000, 119.428, -33.0737, 120.8, -153.554, 119.362, 86.0447, 29.8265, 111.62, 17.309, 4.50524, 29.7551, -102.157
6, 1800.00000, 121.665, -32.4893, 123.04, -152.979, 121.569, 86.6323, 30.0794, 111.779, 17.411, 4.69965, 30.0049, -101.91
6, 2400.00000, 117.705, -33.5176, 119.111, -154.012, 117.642, 85.5693, 30.3256, 111.4, 17.5299, 4.3454, 30.251, -102.242
6, 3000.00000, 114.755, -34.156, 116.14, -154.702, 114.61, 84.8962, 30.69, 109.221, 17.8461, 2.2251, 30.6621, -104.6
7, 0.00000, 114.273, -34.2699, 115.666, -154.831, 114.111, 84.768, 30.8044, 109.093, 17.9018, 2.09646, 30.7733, -104.709
7, 600.00000, 114.023, -34.3152, 115.431, -154.907, 113.816, 84.6967, 31.295, 108.86, 17.9974, 2.01913, 31.2558, -104.583
7, 1200.00000, 114.354, -34.2205, 115.79, -154.819, 114.149, 84.7769, 31.6343, 108.949, 18.195, 2.10744, 31.5952, -104.498
7, 1800.00000, 113.942, -34.3195, 115.361, -154.938, 113.697, 84.6711, 31.9526, 108.835, 18.3581, 1.98729, 31.9057, -104.58
7, 2400.00000, 114.408, -34.1705, 115.91, -154.815, 114.154, 84.7707, 32.6899, 108.723, 18.5221, 2.11, 32.6417, -104.217
