hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 600.00000, 7988.28, -1.65322, 7983.72, -121.632, 7980.15, 118.324, 34.3932, 155.387, 34.4904, 35.5101, 34.5062, -84.6913
0, 1200.00000, 8007.72, -1.96208, 8003.07, -121.941, 7999.5, 118.015, 40.4829, 155.036, 40.5822, 35.1381, 40.5954, -85.0345
0, 1800.00000, 8033.47, -1.86111, 8028.72, -121.839, 8025.07, 118.116, 38.5029, 155.071, 38.608, 35.179, 38.6185, -85.0099
0, 2400.00000, 8028.75, -1.87963, 8024, -121.858, 8020.34, 118.098, 38.8725, 155.064, 38.9764, 35.1719, 38.988, -85.0142
0, 3000.00000, 8041.64, -1.82906, 8036.88, -121.807, 8033.23, 118.148, 37.875, 155.082, 37.9801, 35.1915, 37.9906, -85.0006
1, 0.00000, 8024.08, -1.89776, 8019.39, -121.876, 8015.79, 118.08, 39.2244, 155.057, 39.3258, 35.1632, 39.338, -85.0175
1, 600.00000, 8033.38, -1.86094, 8028.77, -121.84, 8025.22, 118.117, 38.5042, 155.069, 38.6015, 35.1754, 38.615, -85.0029
1, 1200.00000, 8038.07, -1.84237, 8033.51, -121.821, 8030.01, 118.136, 38.1325, 155.076, 38.2291, 35.1818, 38.242, -84.9964
1, 1800.00000, 8052.13, -1.78697, 8047.65, -121.766, 8044.22, 118.191, 37.0349, 155.094, 37.1297, 35.2005, 37.142, -84.9793
1, 2400.00000, 8031.08, -1.86917, 8026.7, -121.849, 8023.34, 118.109, 38.6479, 155.065, 38.7383, 35.1662, 38.7522, -85
1, 3000.00000, 8052.07, -1.78652, 8047.79, -121.767, 8044.49, 118.192, 37.0225, 155.093, 37.1095, 35.1959, 37.124, -84.972
2, 0.00000, 8025.22, -1.89189, 8020.93, -121.872, 8017.64, 118.087, 39.0904, 155.057, 39.1774, 35.1554, 39.1922, -85.0039
2, 600.00000, 8061.5, -1.74979, 8057.18, -121.73, 8053.87, 118.229, 36.2903, 155.107, 36.3808, 35.2111, 36.3931, -84.9646
2, 1200.00000, 8040.47, -1.83206, 8036.16, -121.812, 8032.87, 118.147, 37.9082, 155.078, 37.998, 35.1785, 38.0107, -84.9888
2, 1800.00000, 8062.67, -1.74515, 8058.37, -121.725, 8055.07, 118.234, 36.1976, 155.108, 36.2879, 35.2124, 36.3, -84.9631
2, 2400.00000, 8031.15, -1.86877, 8026.81, -121.849, 8023.49, 118.11, 38.6276, 155.066, 38.7193, 35.1654, 38.7314, -85.0015
2, 3000.00000, 8048.66, -1.80013, 8044.31, -121.78, 8040.98, 118.179, 37.2815, 155.09, 37.3731, 35.1921, 37.3852, -84.9807
3, 0.00000, 8044, -1.81835, 8039.65, -121.798, 8036.32, 118.161, 37.6391, 155.083, 37.7309, 35.1844, 37.7429, -84.987
3, 600.00000, 8056.85, -1.76807, 8052.5, -121.748, 8049.17, 118.211, 36.6491, 155.101, 36.7415, 35.2046, 36.753, -84.972
3, 1200.00000, 8035.91, -1.85064, 8031.41, -121.83, 8028, 118.128, 38.2685, 155.075, 38.3679, 35.1762, 38.3771, -85.003
3, 1800.00000, 8051.24, -1.7911, 8046.59, -121.77, 8043.09, 118.187, 37.0867, 155.098, 37.196, 35.2034, 37.2006, -84.995
3, 2400.00000, 8040.84, -1.83227, 8036.08, -121.811, 8032.51, 118.146, 37.887, 155.086, 38.0034, 35.1901, 38.005, -85.0137
3, 3000.00000, 8053.73, -1.78238, 8048.79, -121.76, 8045.1, 118.195, 36.9098, 155.105, 37.036, 35.2139, 37.0336, -85.0093
