hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
3, 2400.00000, 126.882, -32.824, 127.2, -152.933, 126.965, 86.9398, 1.88046E-006, 133.163, 56.0445, 122.068, 58.0307, 10.027, 65.1529, -112.05, 4.04559, 136.396
3, 3000.00000, 127.058, -32.7856, 127.393, -152.903, 127.128, 86.9653, 1.8838E-006, 131.345, 56.9065, 121.913, 59.1323, 10.2257, 66.6722, -112.271, 4.05829, 134.477
4, 0.00000, 126.634, -32.8924, 126.991, -153.018, 126.696, 86.8431, 1.89682E-006, 128.968, 57.1639, 121.631, 59.5542, 10.4451, 67.6155, -112.474, 4.07273, 132.309
4, 600.00000, 127.041, -32.7892, 127.415, -152.925, 127.087, 86.9324, 1.90263E-006, 127.258, 57.62, 121.48, 60.298, 10.7316, 68.8052, -112.648, 4.10828, 130.335
4, 1200.00000, 126.685, -32.8867, 127.072, -153.027, 126.727, 86.8258, 1.92062E-006, 125.745, 58.3426, 121.328, 61.0943, 10.7728, 69.9147, -112.791, 4.12311, 129.099
4, 1800.00000, 126.886, -32.8438, 127.299, -152.997, 126.912, 86.849, 1.94502E-006, 123.619, 59.5433, 121.107, 62.6192, 11.0394, 72.0832, -113.027, 4.19514, 126.597
4, 2400.00000, 126.69, -32.8997, 127.106, -153.053, 126.718, 86.7908, 1.96339E-006, 123.415, 60.0097, 121.076, 63.0687, 10.9976, 72.6101, -113.042, 4.21989, 126.59
4, 3000.00000, 126.627, -32.9199, 127.044, -153.073, 126.657, 86.7701, 1.96903E-006, 123.363, 60.3275, 121.077, 63.3716, 10.9614, 72.9311, -113.038, 4.23705, 126.729
5, 0.00000, 126.67, -32.9142, 127.091, -153.069, 126.7, 86.7731, 1.98523E-006, 123.336, 60.8086, 121.069, 63.8834, 10.9628, 73.5276, -113.044, 4.27367, 126.712
5, 600.00000, 126.682, -32.9125, 127.108, -153.069, 126.71, 86.7713, 1.99453E-006, 123.478, 61.007, 121.03, 64.1304, 11.0058, 73.8865, -113.071, 4.29489, 126.396
5, 1200.00000, 126.814, -32.8877, 127.241, -153.045, 126.844, 86.7954, 2.01589E-006, 122.941, 61.7308, 121.075, 64.8602, 10.9545, 74.6291, -113.043, 4.34412, 126.83
5, 1800.00000, 126.567, -32.9527, 126.999, -153.111, 126.598, 86.7273, 2.02496E-006, 123.8, 61.9176, 121.011, 65.0427, 10.9519, 74.9183, -113.079, 4.35227, 126.52
5, 2400.00000, 126.032, -33.0926, 126.461, -153.248, 126.069, 86.5896, 2.01648E-006, 123.41, 61.9525, 120.982, 64.9445, 10.8253, 74.7617, -113.082, 4.32504, 126.751
5, 3000.00000, 126.299, -33.2073, 126.712, -153.357, 126.338, 86.4863, 1.97721E-006, 124.166, 61.1256, 120.946, 64.0245, 10.5596, 73.4642, -113.176, 4.25996, 127.54
6, 0.00000, 127.095, -32.7705, 127.527, -152.927, 127.129, 86.9133, 1.99432E-006, 125.057, 59.4271, 120.288, 62.3822, 10.7043, 72.2095, -113.393, 4.29132, 128.216
6, 600.00000, 126.122, -33.0206, 126.542, -153.181, 126.147, 86.6654, 1.9804E-006, 125.25, 59.2387, 120.252, 62.4184, 10.5015, 71.9347, -113.669, 4.26035, 128.469
6, 1200.00000, 125.927, -33.6369, 126.347, -153.797, 125.951, 86.0486, 1.9657E-006, 124.26, 58.9452, 119.635, 62.1058, 9.94106, 71.639, -114.265, 4.23528, 127.633
6, 1800.00000, 127.61, -33.0163, 128.029, -153.183, 127.618, 86.6674, 2.01186E-006, 124.771, 59.1605, 120.002, 62.706, 10.3953, 72.23, -114.046, 4.32914, 127.953
6, 2400.00000, 126.294, -34.1074, 126.718, -154.277, 126.302, 85.5706, 2.007E-006, 123.34, 59.6172, 119.083, 63.1829, 9.48383, 72.7938, -114.993, 4.32436, 126.717
6, 3000.00000, 126.714, -34.9164, 127.144, -155.099, 126.7, 84.7509, 2.05964E-006, 121.758, 60.5111, 118.165, 64.6013, 8.709, 74.3468, -116.119, 4.44157, 125.261
7, 0.00000, 126.854, -35.0614, 127.281, -155.251, 126.827, 84.6032, 2.08139E-006, 121.637, 60.7468, 118.006, 65.1503, 8.55741, 74.8311, -116.446, 4.48487, 125.023
7, 600.00000, 126.596, -35.1314, 127.036, -155.333, 126.551, 84.5196, 2.11692E-006, 119.994, 61.2691, 117.844, 66.0901, 8.68654, 76.06, -116.707, 4.55689, 123.748
7, 1200.00000, 127.032, -35.019, 127.463, -155.23, 126.965, 84.6305, 2.13925E-006, 120.47, 61.3413, 117.919, 66.6606, 8.74549, 76.4432, -116.909, 4.6102, 123.845
7, 1800.00000, 126.562, -35.1475, 126.993, -155.366, 126.482, 84.4963, 2.16418E-006, 120.786, 61.8709, 117.86, 67.5036, 8.68742, 77.2765, -117.131, 4.65552, 123.595
7, 2400.00000, 127.199, -34.9813, 127.644, -155.217, 127.089, 84.6463, 2.21643E-006, 119.158, 62.2632, 117.755, 68.5467, 9.00467, 78.6755, -117.368, 4.77319, 122.138
7, 3000.00000, 126.905, -35.2296, 127.384, -155.502, 126.734, 84.3586, 2.30451E-006, 114.759, 62.739, 117.102, 70.3212, 9.33215, 81.3085, -118.238, 4.96414, 118.103
8, 0.00000, 126.926, -35.2297, 127.407, -155.517, 126.728, 84.3477, 2.35442E-006, 114.119, 63.3776, 117.055, 71.5917, 9.39722, 82.6486, -118.516, 5.06698, 117.6
8, 600.00000, 126.997, -35.2016, 127.441, -155.512, 126.739, 84.379, 2.36278E-006, 114.086, 62.3105, 117.164, 71.8499, 9.37229, 82.074, -119.221, 5.08163, 117.899
8, 1200.00000, 126.719, -35.255, 127.093, -155.605, 126.352, 84.3331, 2.35579E-006, 115.582, 60.1755, 117.35, 72.1034, 9.24604, 80.7365, -120.6, 5.07515, 118.515
8, 1800.00000, 126.791, -35.2329, 127.172, -155.6, 126.392, 84.3416, 2.39979E-006, 113.368, 60.2057, 117.208, 72.8282, 9.43431, 81.6622, -120.909, 5.15883, 117.32
8, 2400.00000, 127.378, -35.0539, 127.694, -155.465, 126.859, 84.5244, 2.40578E-006, 114.265, 57.6721, 117.373, 72.8449, 9.55544, 80.3456, -122.301, 5.18518, 117.365
8, 3000.00000, 126.547, -35.2613, 126.836, -155.687, 125.992, 84.3201, 2.39128E-006, 113.754, 56.7036, 117.384, 72.668, 9.4001, 79.5549, -122.926, 5.13646, 117.463
9, 0.00000, 126.906, -35.1363, 127.117, -155.615, 126.208, 84.4496, 2.39371E-006, 114.322, 53.6826, 117.571, 72.727, 9.47962, 78.0634, -124.756, 5.15562, 117.543
9, 600.00000, 126.881, -35.1388, 127.071, -155.63, 126.149, 84.4483, 2.40361E-006, 113.991, 53.2027, 117.638, 72.9995, 9.44555, 77.9362, -125.198, 5.16913, 117.751
9, 1200.00000, 126.25, -35.294, 126.411, -155.805, 125.47, 84.2944, 2.39378E-006, 114.276, 52.2047, 117.674, 73.0494, 9.33657, 77.3822, -125.957, 5.14661, 117.773
9, 1800.00000, 125.301, -35.5325, 125.439, -156.061, 124.483, 84.0564, 2.36777E-006, 114.62, 51.1033, 117.651, 72.7644, 9.21675, 76.606, -126.676, 5.09407, 117.505
9, 2400.00000, 125.482, -35.4881, 125.605, -156.023, 124.646, 84.1039, 2.37763E-006, 115.234, 51.1978, 117.78, 73.2847, 9.15158, 76.8215, -126.853, 5.12297, 118.122
9, 3000.00000, 127.058, -35.0765, 127.142, -155.614, 126.192, 84.5319, 2.40153E-006, 116.621, 50.8639, 118.206, 73.6549, 9.12704, 76.4318, -127.081, 5.16866, 120.166
10, 0.00000, 125.875, -35.3844, 125.942, -155.929, 124.997, 84.2278, 2.37082E-006, 117.677, 50.4748, 118.247, 73.545, 8.87603, 75.889, -127.49, 5.10733, 120.447
10, 600.00000, 126.097, -35.3207, 126.131, -155.883, 125.169, 84.2959, 2.38323E-006, 118.169, 49.772, 118.421, 73.9497, 8.82942, 75.6784, -128.139, 5.1334, 121.045
10, 1200.00000, 127.328, -34.9948, 127.343, -155.565, 126.366, 84.6256, 2.41242E-006, 117.633, 49.2787, 118.579, 74.1953, 8.97491, 75.6423, -128.411, 5.19045, 121.565
10, 1800.00000, 128.319, -34.7496, 128.319, -155.321, 127.345, 84.8761, 2.44995E-006, 120.212, 49.9267, 118.799, 75.1787, 8.95976, 76.3565, -128.33, 5.27728, 122.753
10, 2400.00000, 125.535, -35.4713, 125.527, -156.053, 124.559, 84.1531, 2.39123E-006, 119.533, 49.5105, 118.684, 74.8252, 8.54275, 75.6595, -128.872, 5.14993, 122.254
10, 3000.00000, 125.839, -35.3907, 125.827, -155.968, 124.867, 84.238, 2.38729E-006, 119.609, 49.3925, 118.756, 74.6088, 8.54222, 75.3613, -128.824, 5.14075, 122.644
11, 0.00000, 125.701, -35.4164, 125.683, -155.995, 124.724, 84.2155, 2.35892E-006, 119.593, 48.4925, 118.755, 73.7707, 8.55371, 74.4068, -129.067, 5.08036, 122.491
11, 600.00000, 126.992, -35.0676, 126.955, -155.634, 126.018, 84.5798, 2.33396E-006, 120.67, 47.354, 118.999, 72.5054, 8.63292, 72.8098, -129.124, 5.02553, 123.638
11, 1200.00000, 125.094, -35.5548, 125.039, -156.118, 124.131, 84.1046, 2.24748E-006, 120.854, 46.0794, 119.076, 70.9311, 8.25614, 70.7124, -129.621, 4.83951, 124.04
11, 1800.00000, 125.441, -35.4509, 125.379, -156.004, 124.489, 84.2181, 2.20771E-006, 121.024, 44.9898, 119.165, 69.5191, 8.28316, 69.1714, -129.699, 4.75127, 124.413
11, 2400.00000, 125.43, -35.4402, 125.342, -155.977, 124.497, 84.252, 2.13277E-006, 122.827, 43.4093, 119.496, 67.4715, 8.06016, 66.496, -129.981, 4.59229, 126.109
11, 3000.00000, 126.094, -35.2533, 125.999, -155.785, 125.16, 84.4448, 2.11207E-006, 122.792, 42.3661, 119.564, 66.3718, 8.17398, 65.3299, -130.134, 4.5389, 126.254
12, 0.00000, 128.569, -34.2629, 128.473, -154.78, 127.647, 85.4435, 2.1459E-006, 124.908, 42.7031, 120.142, 66.4668, 8.75924, 65.4529, -129.245, 4.61606, 127.97
12, 600.00000, 127.145, -34.6267, 127.008, -155.133, 126.239, 85.1063, 2.07583E-006, 127.477, 41.8284, 120.634, 65.2774, 8.12719, 63.2002, -129.726, 4.46999, 130.705
12, 1200.00000, 127.565, -34.8768, 127.411, -155.363, 126.69, 84.876, 2.04642E-006, 129.232, 41.536, 120.641, 64.2997, 7.52323, 61.7604, -129.871, 4.40905, 132.607
12, 1800.00000, 127.93, -34.7832, 127.749, -155.255, 127.07, 84.9904, 2.02563E-006, 131.622, 41.0343, 121.076, 63.4742, 7.22953, 60.2759, -129.942, 4.36382, 135.095
12, 2400.00000, 128.926, -34.5365, 128.738, -154.999, 128.079, 85.2453, 2.0481E-006, 132.898, 41.4619, 121.285, 63.6764, 7.19114, 60.29, -129.62, 4.40996, 136.486
12, 3000.00000, 128.454, -34.3019, 128.301, -154.781, 127.589, 85.4537, 2.07877E-006, 130.678, 42.2122, 121.096, 64.8125, 7.90791, 62.2651, -129.141, 4.47049, 133.753
13, 0.00000, 128.767, -34.2217, 128.596, -154.694, 127.908, 85.5466, 2.06429E-006, 131.852, 41.8418, 121.37, 64.3266, 7.74421, 61.3503, -129.23, 4.44675, 135.273
13, 600.00000, 127.595, -34.5213, 127.474, -155.017, 126.715, 85.2101, 2.09543E-006, 127.541, 42.7695, 120.589, 65.6924, 8.17281, 63.889, -129.118, 4.51149, 130.865
13, 1200.00000, 128.516, -34.3038, 128.368, -154.79, 127.644, 85.4448, 2.13461E-006, 130.524, 43.72, 121.051, 66.597, 7.89661, 64.1212, -128.867, 4.5955, 133.74
13, 1800.00000, 127.476, -34.5888, 127.31, -155.067, 126.624, 85.1732, 2.13925E-006, 131.959, 44.7621, 121.32, 67.2964, 7.40266, 64.2317, -128.701, 4.61378, 135.778
13, 2400.00000, 127.317, -34.6477, 127.332, -155.207, 126.378, 84.9789, 2.40216E-006, 119.004, 49.6535, 119.029, 74.1025, 9.21886, 75.4803, -127.8, 5.17035, 122.639
13, 3000.00000, 126.801, -34.8074, 126.839, -155.375, 125.865, 84.8025, 2.47304E-006, 119.441, 52.0319, 118.887, 76.5491, 9.16034, 78.3675, -127.402, 5.32778, 122.166
14, 0.00000, 127.153, -34.9253, 127.232, -155.51, 126.204, 84.6539, 2.61002E-006, 117.374, 55.2214, 118.453, 80.1841, 9.18052, 82.9267, -127.06, 5.6213, 120.73
14, 600.00000, 127.199, -35.1285, 127.304, -155.698, 126.299, 84.4469, 2.67153E-006, 118.128, 58.3288, 118.339, 82.3615, 8.8304, 85.5297, -126.348, 5.7541, 121.481
14, 1200.00000, 126.836, -35.2443, 126.956, -155.812, 125.953, 84.3248, 2.71474E-006, 117.889, 60.1294, 118.315, 83.8962, 8.71154, 87.3055, -126.021, 5.8404, 121.666
14, 1800.00000, 126.366, -35.4096, 126.47, -155.965, 125.516, 84.173, 2.75485E-006, 121.252, 62.9372, 118.636, 86.2158, 8.20808, 89.0838, -125.581, 5.93148, 124.234
14, 2400.00000, 128.044, -34.8125, 128.166, -155.344, 127.241, 84.7769, 2.80081E-006, 122.375, 64.4475, 118.991, 86.7879, 8.49787, 90.0057, -124.587, 6.02753, 125.578
14, 3000.00000, 126.1, -35.5027, 126.235, -156.033, 125.319, 84.0807, 2.76E-006, 121.342, 64.8714, 118.602, 86.7339, 8.06947, 90.1318, -124.795, 5.94583, 124.73
15, 0.00000, 126.57, -35.4113, 126.757, -155.894, 125.905, 84.1767, 2.7742E-006, 122.199, 67.6867, 118.612, 87.1138, 7.98387, 91.4839, -123.404, 5.97672, 125.736
15, 600.00000, 128.102, -35.0286, 128.296, -155.491, 127.475, 84.5683, 2.81682E-006, 123.798, 68.988, 118.83, 87.6625, 8.04724, 92.2015, -122.747, 6.06493, 127.082
15, 1200.00000, 128.028, -34.8778, 128.202, -155.323, 127.432, 84.7398, 2.79079E-006, 126.031, 69.0576, 119.248, 87.1215, 7.93632, 91.0819, -122.36, 6.00505, 129.191
15, 1800.00000, 127.914, -34.9228, 128.091, -155.343, 127.372, 84.7082, 2.77609E-006, 127.215, 70.025, 119.371, 86.9573, 7.70372, 90.8868, -121.831, 5.97852, 130.626
15, 2400.00000, 127.86, -34.7673, 128.064, -155.159, 127.387, 84.8689, 2.75345E-006, 128.098, 70.8243, 119.518, 86.2449, 7.80696, 90.7113, -120.944, 5.92415, 131.26
15, 3000.00000, 127.803, -34.6267, 128.139, -154.936, 127.548, 84.9999, 2.69476E-006, 127.226, 73.8097, 119.26, 84.4044, 8.12177, 91.8134, -118.44, 5.79753, 130.388
16, 0.00000, 126.748, -35.0925, 127.123, -155.376, 126.565, 84.5311, 2.65743E-006, 126.518, 74.9586, 118.866, 83.9914, 7.79614, 92.2542, -118.031, 5.72678, 129.897
16, 600.00000, 126.739, -35.4702, 127.174, -155.715, 126.66, 84.1496, 2.64748E-006, 126.041, 76.9649, 118.349, 83.7052, 7.4433, 93.3869, -117.299, 5.70597, 129.425
16, 1200.00000, 126.411, -35.5597, 126.858, -155.795, 126.356, 84.0599, 2.63952E-006, 126.175, 77.2808, 118.284, 83.5064, 7.39066, 93.4557, -117.112, 5.67913, 129.376
16, 1800.00000, 126.494, -35.563, 126.978, -155.771, 126.512, 84.0564, 2.65564E-006, 126.541, 79.5258, 118.257, 84.2444, 7.30014, 95.0438, -116.388, 5.71988, 129.913
16, 2400.00000, 126.565, -35.5546, 127.042, -155.757, 126.596, 84.0713, 2.67364E-006, 127.453, 80.1501, 118.356, 84.6619, 7.17498, 95.294, -116.259, 5.7593, 130.911
16, 3000.00000, 126.9, -35.4859, 127.374, -155.674, 126.966, 84.15, 2.73026E-006, 128.924, 81.4794, 118.527, 85.4166, 7.00297, 95.9331, -115.872, 5.88815, 132.855
17, 0.00000, 127.154, -35.4323, 127.621, -155.597, 127.266, 84.2211, 2.73414E-006, 130.933, 82.1577, 118.714, 85.1661, 6.77145, 95.5014, -115.387, 5.89654, 134.819
17, 600.00000, 127.223, -35.4272, 127.655, -155.581, 127.351, 84.2482, 2.79339E-006, 134.47, 82.5137, 118.997, 85.3785, 6.42878, 94.8187, -115.219, 6.01174, 137.628
17, 1200.00000, 126.57, -35.6025, 126.999, -155.738, 126.737, 84.0853, 2.77142E-006, 135.292, 82.5283, 119.017, 84.6027, 6.15912, 93.9258, -114.917, 5.98817, 138.889
17, 1800.00000, 127.669, -35.3095, 128.071, -155.419, 127.883, 84.4074, 2.8269E-006, 138.931, 81.5001, 119.398, 82.7105, 5.97694, 91.3795, -114.196, 6.08275, 142.138
17, 2400.00000, 127.407, -35.3906, 127.792, -155.486, 127.652, 84.3415, 2.90957E-006, 141.142, 82.0659, 119.55, 82.8478, 5.6679, 91.0409, -113.905, 6.2583, 144.236
17, 3000.00000, 127.368, -34.8958, 127.726, -154.97, 127.669, 84.8598, 3.12741E-006, 145.088, 83.7627, 120.383, 83.8602, 5.73085, 91.2923, -112.785, 6.72471, 148.282
18, 0.00000, 127.337, -34.0456, 127.648, -154.105, 127.656, 85.7365, 3.24182E-006, 147.667, 86.1255, 122.113, 86.1156, 6.52755, 92.4832, -111.359, 6.97134, 150.881
18, 600.00000, 126.607, -32.752, 126.903, -152.79, 126.982, 87.0473, 3.43355E-006, 151.277, 88.4628, 123.721, 87.6764, 7.56352, 93.6298, -109.43, 7.37578, 154.476
18, 1200.00000, 125.92, -32.3557, 126.208, -152.383, 126.317, 87.4525, 3.45399E-006, 152.476, 89.3356, 124.3, 88.141, 7.88365, 93.9304, -108.751, 7.42823, 155.711
18, 1800.00000, 125.82, -32.4373, 126.098, -152.457, 126.233, 87.3796, 3.49862E-006, 153.09, 93.3879, 124.365, 91.9547, 7.58026, 97.474, -108.873, 7.5368, 156.418
18, 2400.00000, 126.13, -32.3606, 126.41, -152.385, 126.531, 87.4532, 3.47411E-006, 152.877, 93.8132, 124.378, 92.5747, 7.65414, 98.1262, -108.993, 7.48157, 156.134
18, 3000.00000, 126.312, -32.3324, 126.59, -152.359, 126.706, 87.4816, 3.45168E-006, 152.775, 95.3047, 124.4, 94.1658, 7.62598, 99.6679, -109.151, 7.43317, 156.04
19, 0.00000, 126.085, -32.4479, 126.352, -152.467, 126.491, 87.3749, 3.46711E-006, 153.323, 99.4428, 124.435, 98.0778, 7.3291, 103.315, -109.327, 7.46531, 156.609
19, 600.00000, 126.132, -32.4578, 126.385, -152.471, 126.539, 87.3755, 3.45073E-006, 154.382, 100.9, 124.521, 99.4355, 7.15829, 104.319, -109.407, 7.3957, 157.187
19, 1200.00000, 125.527, -32.409, 125.773, -152.416, 125.939, 87.4315, 3.38206E-006, 154.387, 100.056, 124.694, 98.3661, 7.21158, 103.118, -109.199, 7.27379, 157.624
19, 1800.00000, 125.575, -32.3824, 125.81, -152.389, 125.973, 87.465, 3.26427E-006, 154.611, 98.8366, 124.756, 97.223, 7.18038, 101.731, -109.292, 7.02896, 157.728
19, 2400.00000, 125.648, -32.3419, 125.861, -152.341, 126.044, 87.521, 3.19098E-006, 155.346, 96.805, 124.903, 95.0756, 7.05491, 99.076, -109.188, 6.87399, 158.645
19, 3000.00000, 125.61, -32.343, 125.821, -152.343, 125.998, 87.5208, 3.14801E-006, 155.534, 96.1135, 124.905, 94.4355, 7.06494, 98.4079, -109.238, 6.76518, 158.536
20, 0.00000, 125.486, -32.3674, 125.692, -152.365, 125.876, 87.5006, 3.09609E-006, 154.966, 95.3952, 124.927, 93.6504, 7.01465, 97.5082, -109.205, 6.71416, 158.762
20, 600.00000, 125.62, -32.3296, 125.82, -152.325, 126.01, 87.5424, 3.09591E-006, 155.063, 95.0871, 124.983, 93.3146, 6.98837, 97.0284, -109.155, 6.70976, 159.081
20, 1200.00000, 125.508, -32.3561, 125.7, -152.347, 125.903, 87.5225, 3.10504E-006, 156.179, 94.7091, 125.026, 92.8146, 6.89413, 96.3379, -109.095, 6.69207, 159.536
20, 1800.00000, 125.573, -32.3372, 125.794, -152.344, 125.948, 87.5183, 3.10426E-006, 154.73, 95.1223, 124.83, 93.6335, 7.20878, 97.8719, -109.329, 6.66708, 157.751
20, 2400.00000, 125.469, -32.3631, 125.69, -152.369, 125.845, 87.4927, 3.08608E-006, 154.416, 95.0126, 124.818, 93.4993, 7.19331, 97.7409, -109.332, 6.65322, 157.741
20, 3000.00000, 125.452, -32.3582, 125.669, -152.363, 125.826, 87.5002, 3.05467E-006, 154.311, 94.2357, 124.842, 92.7086, 7.18223, 96.8694, -109.308, 6.60019, 157.86
21, 0.00000, 125.847, -32.2436, 126.058, -152.249, 126.216, 87.6186, 3.04802E-006, 154.916, 93.3046, 124.933, 91.8546, 7.21635, 95.8357, -109.256, 6.56521, 158.157
21, 600.00000, 125.785, -32.2528, 125.997, -152.263, 126.136, 87.607, 2.95856E-006, 154.545, 92.8256, 124.896, 91.5453, 7.27014, 95.5991, -109.449, 6.35429, 157.568
21, 1200.00000, 125.967, -32.1924, 126.175, -152.206, 126.302, 87.6681, 2.87424E-006, 154.329, 91.8318, 124.924, 90.7141, 7.32897, 94.713, -109.557, 6.17452, 157.301
21, 1800.00000, 125.886, -32.2307, 126.091, -152.245, 126.212, 87.6318, 2.79929E-006, 153.961, 93.1325, 124.918, 92.0729, 7.25817, 96.0019, -109.776, 6.01828, 157.108
21, 2400.00000, 125.71, -32.3043, 125.918, -152.325, 126.008, 87.554, 2.65004E-006, 152.943, 95.3783, 124.832, 94.5753, 7.24286, 98.634, -110.256, 5.68869, 155.918
21, 3000.00000, 125.735, -32.3019, 125.946, -152.326, 126.022, 87.5532, 2.62006E-006, 153.055, 95.7765, 124.801, 95.101, 7.28405, 99.2559, -110.394, 5.59124, 155.364
22, 0.00000, 125.63, -32.3362, 125.846, -152.364, 125.908, 87.5148, 2.56116E-006, 151.671, 96.4013, 124.746, 95.828, 7.31003, 100.12, -110.541, 5.50272, 154.724
22, 600.00000, 125.88, -32.2583, 126.095, -152.289, 126.151, 87.5919, 2.54457E-006, 152.004, 95.4823, 124.773, 95.0125, 7.38554, 99.301, -110.541, 5.45523, 154.559
22, 1200.00000, 125.821, -32.2657, 126.038, -152.297, 126.091, 87.5837, 2.5278E-006, 151.389, 94.8887, 124.759, 94.4338, 7.40908, 98.7569, -110.54, 5.42972, 154.414
22, 1800.00000, 125.655, -32.3099, 125.877, -152.344, 125.916, 87.5346, 2.49386E-006, 150.72, 95.0515, 124.691, 94.6868, 7.45134, 99.1828, -110.657, 5.35436, 153.701
22, 2400.00000, 125.902, -32.2334, 126.126, -152.271, 126.156, 87.6087, 2.48748E-006, 151.3, 94.2168, 124.702, 93.9751, 7.54705, 98.5228, -110.667, 5.31465, 153.377
22, 3000.00000, 125.863, -32.2352, 126.088, -152.273, 126.118, 87.6071, 2.45945E-006, 149.671, 93.5611, 124.7, 93.3019, 7.56074, 97.8497, -110.627, 5.32017, 153.424
23, 0.00000, 125.866, -32.2058, 126.081, -152.239, 126.125, 87.6439, 2.45157E-006, 150.49, 91.1815, 124.773, 90.8128, 7.54193, 95.1317, -110.463, 5.29657, 154.124
23, 600.00000, 125.912, -32.1706, 126.138, -152.21, 126.158, 87.6705, 2.43708E-006, 150.48, 89.6136, 124.698, 89.4444, 7.73, 94.0401, -110.522, 5.21807, 153.051
