hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 600.00000, 124.066, -32.528, 125.174, -153.06, 123.777, 86.7036, 11.3088, 117.127, 4.76435E-013, 162.646, 11.3088, -62.873
0, 1200.00000, 124.402, -32.828, 125.488, -153.359, 124.099, 86.4134, 11.1868, 116.834, 5.68434E-014, 90, 11.1868, -63.1664
0, 1800.00000, 124.821, -32.7233, 125.883, -153.26, 124.49, 86.5252, 11.0965, 116.945, 2.27374E-013, 0, 11.0965, -63.0546
0, 2400.00000, 124.71, -32.7513, 125.791, -153.29, 124.387, 86.4878, 11.2359, 116.912, 5.68434E-013, -143.13, 11.2359, -63.0882
0, 3000.00000, 124.943, -32.6922, 126.007, -153.229, 124.612, 86.5556, 11.1234, 116.976, 7.62634E-013, -26.5651, 11.1234, -63.0238
1, 0.00000, 124.662, -32.7627, 125.739, -153.296, 124.348, 86.4815, 11.1647, 116.902, 9.16573E-013, 7.12502, 11.1647, -63.0983
1, 600.00000, 124.814, -32.7244, 125.898, -153.251, 124.516, 86.5224, 11.1699, 116.939, 4.76435E-013, -17.354, 11.1699, -63.0609
1, 1200.00000, 124.934, -32.694, 125.999, -153.214, 124.636, 86.5642, 11.0118, 116.975, 6.04254E-013, 138.814, 11.0118, -63.0249
1, 1800.00000, 125.218, -32.6222, 126.259, -153.133, 124.922, 86.6526, 10.801, 117.055, 6.9153E-013, -170.538, 10.801, -62.9451
1, 2400.00000, 124.904, -32.7002, 125.952, -153.203, 124.627, 86.5758, 10.7695, 116.975, 2.55795E-013, -90, 10.7695, -63.025
1, 3000.00000, 125.26, -32.6105, 126.303, -153.106, 124.994, 86.6739, 10.7033, 117.067, 9.37486E-013, 14.0362, 10.7033, -62.9326
2, 0.00000, 124.837, -32.7171, 125.883, -153.213, 124.574, 86.5643, 10.6997, 116.959, 2.54212E-013, 26.5651, 10.6997, -63.041
2, 600.00000, 125.453, -32.562, 126.467, -153.057, 125.168, 86.7343, 10.5217, 117.124, 2.84217E-014, -90, 10.5217, -62.8758
2, 1200.00000, 125.125, -32.6444, 126.142, -153.138, 124.845, 86.6504, 10.5097, 117.04, 7.10543E-013, 16.2602, 10.5097, -62.9595
2, 1800.00000, 125.482, -32.5552, 126.492, -153.048, 125.198, 86.7439, 10.4821, 117.132, 5.08423E-013, 153.435, 10.4821, -62.8676
2, 2400.00000, 124.976, -32.6815, 125.991, -153.178, 124.69, 86.6118, 10.5031, 117.004, 4.09904E-013, -56.3099, 10.5031, -62.9964
2, 3000.00000, 125.244, -32.6143, 126.26, -153.111, 124.956, 86.6789, 10.5382, 117.071, 9.25344E-013, -10.6197, 10.5382, -62.9292
3, 0.00000, 125.174, -32.6316, 126.189, -153.129, 124.886, 86.6619, 10.5242, 117.054, 3.86577E-013, -53.9726, 10.5242, -62.9463
3, 600.00000, 125.384, -32.5798, 126.392, -153.076, 125.092, 86.7173, 10.4901, 117.108, 9.37486E-013, 14.0362, 10.4901, -62.8922
3, 1200.00000, 125.048, -32.6635, 126.045, -153.17, 124.73, 86.6301, 10.4617, 117.026, 4.58286E-013, -60.2551, 10.4617, -62.974
3, 1800.00000, 125.333, -32.5915, 126.286, -153.106, 124.97, 86.7148, 10.2372, 117.11, 5.08423E-013, -26.5651, 10.2372, -62.8897
3, 2400.00000, 125.199, -32.6247, 126.124, -153.145, 124.806, 86.6877, 10.0812, 117.084, 6.9153E-013, 9.46232, 10.0812, -62.9159
3, 3000.00000, 125.392, -32.5888, 126.288, -153.121, 124.958, 86.728, 9.97567, 117.128, 5.21753E-013, 29.3578, 9.97567, -62.8722
4, 0.00000, 124.972, -32.6954, 125.854, -153.243, 124.5, 86.6153, 9.95255, 117.023, 1.7053E-013, -90, 9.95255, -62.9767
4, 600.00000, 125.399, -32.5954, 126.246, -153.155, 124.88, 86.722, 9.83027, 117.133, 7.03114E-013, 14.0362, 9.83027, -62.867
4, 1200.00000, 125.042, -32.6921, 125.885, -153.261, 124.503, 86.6196, 9.83842, 117.036, 2.55795E-013, -90, 9.83842, -62.9638
4, 1800.00000, 125.255, -32.651, 126.066, -153.239, 124.657, 86.6608, 9.76966, 117.085, 9.37486E-013, -14.0362, 9.76966, -62.9148
4, 2400.00000, 125.043, -32.7048, 125.865, -153.298, 124.445, 86.5992, 9.85954, 117.028, 3.69482E-013, 90, 9.85954, -62.9724
4, 3000.00000, 124.97, -32.7236, 125.8, -153.318, 124.373, 86.5759, 9.92092, 117.006, 3.97904E-013, 90, 9.92092, -62.9935
5, 0.00000, 125.001, -32.7165, 125.837, -153.316, 124.399, 86.5779, 9.99388, 117.012, 3.42243E-013, 48.3665, 9.99388, -62.9881
5, 600.00000, 125.01, -32.7145, 125.844, -153.318, 124.399, 86.5779, 10.0118, 117.014, 2.84217E-013, -143.13, 10.0118, -62.986
5, 1200.00000, 125.122, -32.6875, 125.968, -153.295, 124.511, 86.598, 10.1338, 117.037, 4.55635E-013, 3.57633, 10.1338, -62.9626
5, 1800.00000, 124.869, -32.7513, 125.719, -153.363, 124.254, 86.5291, 10.1718, 116.972, 7.10543E-013, -16.2602, 10.1718, -63.0284
5, 2400.00000, 124.323, -32.889, 125.191, -153.499, 123.725, 86.3841, 10.2318, 116.828, 2.54212E-013, 26.5651, 10.2318, -63.1715
5, 3000.00000, 124.61, -33.0066, 125.471, -153.602, 124.034, 86.2793, 10.1157, 116.714, 2.54212E-013, -153.435, 10.1157, -63.286
6, 0.00000, 125.579, -32.5918, 126.325, -153.152, 125.005, 86.7607, 9.07974, 117.161, 2.84217E-013, -90, 9.07974, -62.8388
6, 600.00000, 124.656, -32.8468, 125.349, -153.406, 124.066, 86.5257, 8.77399, 116.919, 4.62672E-013, 169.38, 8.77399, -63.081
6, 1200.00000, 124.468, -33.4636, 125.158, -154.023, 123.878, 85.91, 8.73191, 116.303, 9.31001E-013, -12.3391, 8.73191, -63.6972
6, 1800.00000, 126.178, -32.8485, 126.819, -153.409, 125.548, 86.5465, 8.57647, 116.933, 5.33995E-013, -115.201, 8.57647, -63.0673
6, 2400.00000, 124.861, -33.9379, 125.501, -154.507, 124.224, 85.4497, 8.5752, 115.842, 3.02127E-013, -138.814, 8.5752, -64.1584
6, 3000.00000, 125.315, -34.7515, 125.89, -155.335, 124.615, 84.653, 8.37912, 115.044, 6.82713E-013, 177.614, 8.37912, -64.9556
7, 0.00000, 125.487, -34.9007, 126.014, -155.489, 124.755, 84.5203, 8.18249, 114.908, 0, 0, 8.18249, -65.0922
7, 600.00000, 125.261, -34.9742, 125.734, -155.579, 124.471, 84.4575, 7.99433, 114.848, 2.6813E-013, -147.995, 7.99433, -65.1525
