hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 600.00000, 7939.4, -1.65217, 7934.88, -121.631, 7931.33, 118.325, 34.3627, 155.512, 34.459, 35.6379, 34.4765, -84.5636
0, 1200.00000, 7862.94, -1.95834, 7858.4, -121.937, 7854.87, 118.019, 40.3798, 155.41, 40.4762, 35.5187, 40.4947, -84.6539
0, 1800.00000, 7888.09, -1.85754, 7883.46, -121.836, 7879.86, 118.12, 38.4024, 155.445, 38.5046, 35.5596, 38.5203, -84.6293
0, 2400.00000, 7883.49, -1.876, 7878.86, -121.854, 7875.24, 118.101, 38.771, 155.438, 38.872, 35.5524, 38.8889, -84.6338
0, 3000.00000, 7896.08, -1.82554, 7891.44, -121.804, 7887.83, 118.152, 37.7753, 155.455, 37.8775, 35.5722, 37.8933, -84.62
1, 0.00000, 7878.92, -1.89415, 7874.35, -121.873, 7870.79, 118.083, 39.1232, 155.432, 39.2218, 35.5441, 39.2392, -84.6367
1, 600.00000, 7888, -1.85737, 7883.51, -121.836, 7880, 118.12, 38.4037, 155.443, 38.4983, 35.5562, 38.517, -84.6223
1, 1200.00000, 7892.59, -1.83882, 7888.15, -121.818, 7884.69, 118.139, 38.0323, 155.45, 38.1261, 35.5622, 38.1441, -84.6161
1, 1800.00000, 7906.33, -1.78352, 7901.96, -121.763, 7898.57, 118.195, 36.9363, 155.468, 37.0284, 35.5811, 37.0457, -84.5987
1, 2400.00000, 7885.75, -1.86561, 7881.49, -121.845, 7878.17, 118.113, 38.5473, 155.44, 38.6351, 35.5471, 38.6539, -84.6192
1, 3000.00000, 7906.28, -1.78308, 7902.09, -121.763, 7898.83, 118.196, 36.9239, 155.466, 37.0082, 35.5765, 37.0277, -84.5914
2, 0.00000, 7880.03, -1.88829, 7875.85, -121.868, 7872.59, 118.09, 38.9894, 155.432, 39.0737, 35.5363, 39.0934, -84.6231
2, 600.00000, 7915.49, -1.7464, 7911.27, -121.727, 7908, 118.232, 36.1926, 155.48, 36.2805, 35.5916, 36.2976, -84.5842
2, 1200.00000, 7894.93, -1.82856, 7890.73, -121.809, 7887.48, 118.15, 37.8086, 155.453, 37.8957, 35.5593, 37.9133, -84.6081
2, 1800.00000, 7916.63, -1.74177, 7912.43, -121.722, 7909.17, 118.237, 36.1001, 155.482, 36.1877, 35.5929, 36.2047, -84.5826
2, 2400.00000, 7885.83, -1.86522, 7881.59, -121.845, 7878.31, 118.113, 38.5271, 155.441, 38.6161, 35.5462, 38.6331, -84.6207
2, 3000.00000, 7902.94, -1.79667, 7898.69, -121.777, 7895.41, 118.182, 37.1825, 155.464, 37.2715, 35.5727, 37.2885, -84.6001
3, 0.00000, 7898.38, -1.81489, 7894.14, -121.795, 7890.85, 118.164, 37.54, 155.457, 37.6292, 35.5654, 37.646, -84.6061
3, 600.00000, 7910.93, -1.76477, 7906.68, -121.745, 7903.39, 118.214, 36.5527, 155.475, 36.6423, 35.586, 36.6588, -84.5905
3, 1200.00000, 7890.48, -1.84711, 7886.09, -121.827, 7882.72, 118.131, 38.1685, 155.449, 38.2651, 35.5569, 38.2792, -84.6223
3, 1800.00000, 7905.46, -1.78765, 7900.93, -121.767, 7897.46, 118.19, 36.988, 155.472, 37.0945, 35.5839, 37.104, -84.6144
3, 2400.00000, 7895.3, -1.82877, 7890.65, -121.807, 7887.13, 118.149, 37.7874, 155.46, 37.9009, 35.5707, 37.9073, -84.633
3, 3000.00000, 7907.89, -1.77894, 7903.07, -121.757, 7899.43, 118.198, 36.8113, 155.479, 36.9346, 35.5942, 36.937, -84.6287
4, 0.00000, 7882.89, -1.87992, 7877.86, -121.857, 7874.08, 118.097, 38.7919, 155.448, 38.9253, 35.5598, 38.9245, -84.6661
4, 600.00000, 7909.23, -1.77507, 7904.01, -121.752, 7900.09, 118.201, 36.7308, 155.486, 36.875, 35.6061, 36.8698, -84.6479
4, 1200.00000, 7888.7, -1.85773, 7883.36, -121.834, 7879.36, 118.118, 38.3597, 155.459, 38.5096, 35.5758, 38.5028, -84.6757
4, 1800.00000, 7903.61, -1.79894, 7898, -121.774, 7893.8, 118.176, 37.2088, 155.482, 37.3728, 35.606, 37.361, -84.6737
4, 2400.00000, 7892.2, -1.84476, 7886.55, -121.819, 7882.32, 118.13, 38.1133, 155.465, 38.2781, 35.5877, 38.2665, -84.6869
4, 3000.00000, 7888.75, -1.85867, 7883.09, -121.833, 7878.84, 118.116, 38.389, 155.461, 38.5537, 35.583, 38.5426, -84.6899
5, 0.00000, 7892.16, -1.84518, 7886.45, -121.819, 7882.17, 118.13, 38.1276, 155.466, 38.2939, 35.59, 38.2826, -84.6873
5, 600.00000, 7893.32, -1.84071, 7887.56, -121.815, 7883.24, 118.134, 38.0403, 155.468, 38.2089, 35.593, 38.1969, -84.6884
5, 1200.00000, 7902.41, -1.80441, 7896.62, -121.778, 7892.27, 118.17, 37.3335, 155.48, 37.5021, 35.6088, 37.4907, -84.6784
5, 1800.00000, 7887.59, -1.86392, 7881.77, -121.838, 7877.38, 118.11, 38.5035, 155.46, 38.6736, 35.5852, 38.662, -84.6956
5, 2400.00000, 7854.5, -1.99703, 7848.71, -121.971, 7844.36, 117.977, 41.1094, 155.414, 41.2767, 35.5318, 41.2666, -84.7281
5, 3000.00000, 7870.53, -2.12704, 7864.86, -122.101, 7860.64, 117.848, 43.6447, 155.244, 43.8051, 35.3511, 43.7959, -84.8842
6, 0.00000, 7967.19, -1.7403, 7961.5, -121.715, 7957.24, 118.235, 36.0662, 155.361, 36.2362, 35.495, 36.2244, -84.8046
6, 600.00000, 7906.23, -1.98312, 7900.55, -121.958, 7896.36, 117.992, 40.8308, 155.282, 40.9997, 35.3919, 40.9835, -84.8674
6, 1200.00000, 7849.14, -2.60034, 7843.37, -122.575, 7839.21, 117.374, 52.7383, 154.833, 52.9058, 34.9167, 52.8894, -85.2825
6, 1800.00000, 7952.17, -1.99369, 7946.38, -121.968, 7942.15, 117.981, 41.0447, 155.155, 41.2178, 35.2622, 41.1979, -84.9995
6, 2400.00000, 7830.32, -3.06061, 7824.35, -123.034, 7820.01, 116.914, 61.4186, 154.441, 61.5915, 34.5102, 61.5695, -85.6637
6, 3000.00000, 7820.49, -3.85413, 7814.22, -123.825, 7809.68, 116.12, 75.9796, 153.707, 76.1599, 33.7594, 76.1297, -86.3841
7, 0.00000, 7786.86, -3.99297, 7780.53, -123.964, 7775.98, 115.981, 78.4741, 153.663, 78.6568, 33.7117, 78.6231, -86.4278
7, 600.00000, 7772.51, -4.05332, 7765.97, -124.023, 7761.29, 115.92, 79.5524, 153.646, 79.7451, 33.6927, 79.7048, -86.4504
7, 1200.00000, 7798.94, -3.94438, 7792.31, -123.914, 7787.62, 116.029, 77.6016, 153.684, 77.7987, 33.7273, 77.7512, -86.4201
7, 1800.00000, 7771.34, -4.05894, 7764.61, -124.028, 7759.88, 115.914, 79.6556, 153.648, 79.8569, 33.6876, 79.8044, -86.4574
7, 2400.00000, 7811.11, -3.89578, 7804.09, -123.863, 7799.17, 116.077, 76.7285, 153.704, 76.9438, 33.7431, 76.882, -86.4156
7, 3000.00000, 7797.79, -4.13909, 7790.16, -124.103, 7784.77, 115.834, 81.0614, 153.514, 81.307, 33.5457, 81.2238, -86.6203
8, 0.00000, 7800.26, -4.12971, 7792.43, -124.092, 7786.93, 115.843, 80.8958, 153.519, 81.151, 33.5476, 81.0584, -86.6228
8, 600.00000, 7802.74, -4.11992, 7794.81, -124.082, 7789.43, 115.854, 80.7125, 153.528, 80.9744, 33.5425, 80.8613, -86.6254
8, 1200.00000, 7782.26, -4.20525, 7774.22, -124.166, 7769.1, 115.77, 82.2115, 153.51, 82.4838, 33.4987, 82.3333, -86.6595
8, 1800.00000, 7787.21, -4.18576, 7778.93, -124.146, 7773.69, 115.789, 81.8595, 153.52, 82.1441, 33.5045, 81.9828, -86.66
8, 2400.00000, 7818.81, -4.05623, 7810.32, -124.015, 7805.27, 115.921, 79.53, 153.574, 79.8305, 33.532, 79.6297, -86.6341
8, 3000.00000, 7766.87, -4.27103, 7758.39, -124.229, 7753.5, 115.707, 83.3408, 153.505, 83.6427, 33.4553, 83.4289, -86.6992
9, 0.00000, 7783.94, -4.20139, 7775.22, -124.158, 7770.59, 115.778, 82.0786, 153.543, 82.399, 33.4606, 82.1372, -86.6921
9, 600.00000, 7781.56, -4.21149, 7772.78, -124.168, 7768.21, 115.769, 82.2539, 153.542, 82.5783, 33.4524, 82.3049, -86.6984
9, 1200.00000, 7785.31, -4.38067, 7776.43, -124.337, 7771.97, 115.6, 85.2343, 153.372, 85.5642, 33.2748, 85.2738, -86.8684
9, 1800.00000, 7768.88, -4.63242, 7759.94, -124.588, 7755.59, 115.349, 89.6298, 153.175, 89.9634, 33.0731, 89.6594, -87.0609
9, 2400.00000, 7779.89, -4.58664, 7770.93, -124.542, 7766.62, 115.395, 88.8345, 153.191, 89.1692, 33.0845, 88.8591, -87.0493
9, 3000.00000, 7875.43, -4.19254, 7866.49, -124.148, 7862.31, 115.79, 81.9092, 153.326, 82.2428, 33.202, 81.9233, -86.9384
