hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 600.00000, 122.85, -32.4221, 123.927, -152.759, 122.917, 86.9161, 28.3, 114.32, 18.1562, 4.46944, 27.9568, -103.331
0, 1200.00000, 121.657, -32.7339, 122.743, -153.07, 121.732, 86.5967, 28.1222, 114.129, 17.9657, 4.34723, 27.7785, -103.358
0, 1800.00000, 122.044, -32.6219, 123.151, -152.969, 122.107, 86.6951, 28.2505, 114.015, 17.9052, 4.38392, 27.9071, -103.164
0, 2400.00000, 121.938, -32.6513, 123.048, -152.998, 122.006, 86.6643, 28.4844, 114.054, 18.1082, 4.37419, 28.1402, -103.241
0, 3000.00000, 122.163, -32.5905, 123.271, -152.938, 122.226, 86.7261, 28.3052, 114.026, 17.9414, 4.3958, 27.9618, -103.156
1, 0.00000, 121.902, -32.6657, 122.996, -153.006, 121.972, 86.6601, 28.2024, 114.102, 17.9703, 4.37128, 27.8588, -103.284
1, 600.00000, 122.061, -32.6312, 123.135, -152.964, 122.136, 86.7084, 28.073, 114.245, 18.0059, 4.3899, 27.7296, -103.397
1, 1200.00000, 122.182, -32.6014, 123.242, -152.93, 122.255, 86.7466, 27.7131, 114.262, 17.7683, 4.40187, 27.3708, -103.368
1, 1800.00000, 122.467, -32.5309, 123.505, -152.854, 122.536, 86.8314, 27.2141, 114.32, 17.4634, 4.42956, 26.8736, -103.346
1, 2400.00000, 122.179, -32.6144, 123.195, -152.928, 122.256, 86.7617, 26.9032, 114.402, 17.3548, 4.40181, 26.563, -103.473
1, 3000.00000, 122.536, -32.5275, 123.53, -152.833, 122.615, 86.8638, 26.6596, 114.548, 17.291, 4.43942, 26.3202, -103.542
2, 0.00000, 122.125, -32.6351, 123.12, -152.941, 122.206, 86.7542, 26.6165, 114.496, 17.2502, 4.39769, 26.2767, -103.566
2, 600.00000, 122.716, -32.4749, 123.715, -152.785, 122.784, 86.9118, 26.4332, 114.435, 17.0208, 4.45404, 26.0949, -103.372
2, 1200.00000, 122.399, -32.5588, 123.396, -152.867, 122.47, 86.8291, 26.355, 114.419, 16.9812, 4.42235, 26.0166, -103.414
2, 1800.00000, 122.743, -32.4683, 123.739, -152.778, 122.812, 86.9209, 26.3632, 114.452, 16.9868, 4.45709, 26.0251, -103.381
2, 2400.00000, 122.25, -32.5944, 123.257, -152.906, 122.32, 86.7869, 26.3923, 114.336, 16.9452, 4.40598, 26.0538, -103.358
2, 3000.00000, 122.51, -32.5266, 123.517, -152.839, 122.579, 86.8551, 26.4839, 114.373, 17.0179, 4.43262, 26.1454, -103.351
3, 0.00000, 122.442, -32.5439, 123.45, -152.857, 122.511, 86.8373, 26.448, 114.353, 16.9822, 4.42489, 26.1097, -103.343
3, 600.00000, 122.641, -32.4911, 123.649, -152.804, 122.708, 86.8905, 26.4554, 114.375, 16.9869, 4.44698, 26.117, -103.321
3, 1200.00000, 122.297, -32.5681, 123.339, -152.895, 122.355, 86.7899, 26.6231, 114.096, 16.8797, 4.40631, 26.2849, -103.107
3, 1800.00000, 122.549, -32.4851, 123.626, -152.828, 122.587, 86.8496, 26.5736, 113.784, 16.5439, 4.42435, 26.2371, -102.722
3, 2400.00000, 122.4, -32.5113, 123.505, -152.865, 122.427, 86.8047, 26.5077, 113.513, 16.2695, 4.40357, 26.1723, -102.459
3, 3000.00000, 122.514, -32.4624, 123.661, -152.834, 122.524, 86.8258, 27.2314, 113.441, 16.6499, 4.42016, 26.8929, -102.384
4, 0.00000, 122.071, -32.5588, 123.271, -152.95, 122.07, 86.6939, 27.6163, 113.098, 16.6118, 4.37049, 27.277, -102.125
4, 600.00000, 122.428, -32.445, 123.673, -152.856, 122.407, 86.7782, 28.1504, 112.939, 16.7569, 4.40636, 27.8096, -101.903
4, 1200.00000, 122.038, -32.5351, 123.315, -152.958, 122.012, 86.6663, 28.6686, 112.852, 17.0262, 4.3696, 28.3248, -101.905
4, 1800.00000, 122.157, -32.4761, 123.501, -152.926, 122.11, 86.6812, 29.6503, 112.683, 17.4428, 4.38391, 29.3022, -101.731
4, 2400.00000, 121.947, -32.5291, 123.301, -152.982, 121.901, 86.621, 29.8696, 112.66, 17.5757, 4.36191, 29.5202, -101.761
4, 3000.00000, 121.874, -32.5482, 123.232, -153.002, 121.83, 86.5995, 30.0061, 112.672, 17.6781, 4.35587, 29.656, -101.793
5, 0.00000, 121.896, -32.5392, 123.266, -152.997, 121.851, 86.601, 30.2528, 112.663, 17.8167, 4.35881, 29.9017, -101.788
5, 600.00000, 121.896, -32.5346, 123.279, -152.997, 121.848, 86.5973, 30.3979, 112.611, 17.8515, 4.35777, 30.0464, -101.739
5, 1200.00000, 121.999, -32.5073, 123.388, -152.972, 121.952, 86.6212, 30.7091, 112.67, 18.0937, 4.37013, 30.3561, -101.795
5, 1800.00000, 121.748, -32.5698, 123.149, -153.038, 121.702, 86.5505, 30.8281, 112.605, 18.1237, 4.34336, 30.4744, -101.781
5, 2400.00000, 121.227, -32.7117, 122.621, -153.175, 121.19, 86.4118, 30.7737, 112.61, 18.1492, 4.29158, 30.4194, -101.89
5, 3000.00000, 121.549, -32.8356, 122.899, -153.284, 121.516, 86.3169, 30.2422, 112.598, 17.9808, 4.13188, 29.8901, -102.193
6, 0.00000, 123.122, -32.3725, 124.5, -152.854, 123.033, 86.759, 29.9959, 111.654, 17.3666, 4.57684, 29.9232, -102.041
6, 600.00000, 122.159, -32.6236, 123.522, -153.108, 122.064, 86.5085, 30.0113, 111.643, 17.4515, 4.48727, 29.9376, -102.205
6, 1200.00000, 121.268, -33.2459, 122.633, -153.729, 121.181, 85.8818, 29.871, 111.137, 17.3356, 4.0169, 29.7982, -102.642
6, 1800.00000, 122.881, -32.622, 124.252, -153.114, 122.771, 86.5053, 30.1116, 111.443, 17.4301, 4.36044, 30.0362, -102.247
6, 2400.00000, 120.907, -33.712, 122.3, -154.211, 120.808, 85.3929, 30.3945, 110.658, 17.5711, 3.59474, 30.3176, -102.988
6, 3000.00000, 120.668, -34.5102, 122.098, -155.032, 120.549, 84.5644, 31.1005, 109.794, 17.8777, 2.81331, 31.0177, -103.659
7, 0.00000, 120.107, -34.6552, 121.547, -155.186, 119.981, 84.4076, 31.3497, 109.727, 18.006, 2.75518, 31.2646, -103.698
7, 600.00000, 119.815, -34.7137, 121.3, -155.269, 119.669, 84.3142, 31.9271, 109.525, 18.1418, 2.72036, 31.8363, -103.534
7, 1200.00000, 120.214, -34.5978, 121.697, -155.165, 120.043, 84.4257, 32.1839, 109.572, 18.285, 2.75957, 32.0893, -103.484
7, 1800.00000, 119.726, -34.7199, 121.227, -155.301, 119.543, 84.2857, 32.6281, 109.51, 18.5175, 2.70684, 32.5294, -103.511
7, 2400.00000, 120.292, -34.5398, 121.844, -155.151, 120.072, 84.4288, 33.2554, 109.335, 18.5981, 2.75719, 33.1493, -103.193
7, 3000.00000, 119.95, -34.7551, 121.625, -155.436, 119.661, 84.1175, 34.5267, 108.572, 18.6358, 2.5239, 34.4043, -102.799
8, 0.00000, 119.917, -34.744, 121.624, -155.451, 119.598, 84.0997, 35.2051, 108.504, 18.9109, 2.51495, 35.075, -102.714
8, 600.00000, 119.978, -34.7142, 121.648, -155.445, 119.597, 84.133, 35.3091, 108.573, 19.0126, 2.52394, 35.1713, -102.726
8, 1200.00000, 119.707, -34.7663, 121.301, -155.539, 119.216, 84.0901, 35.398, 108.687, 19.1755, 2.50314, 35.2468, -102.811
8, 1800.00000, 119.741, -34.7324, 121.373, -155.534, 119.214, 84.0906, 35.8863, 108.52, 19.2131, 2.50187, 35.7275, -102.604
8, 2400.00000, 120.309, -34.5505, 121.876, -155.398, 119.658, 84.2788, 35.895, 108.599, 19.1849, 2.56528, 35.7225, -102.476
8, 3000.00000, 119.516, -34.7586, 121.052, -155.621, 118.833, 84.0724, 35.8317, 108.579, 19.2041, 2.48824, 35.6549, -102.586
9, 0.00000, 119.864, -34.6299, 121.321, -155.549, 119.033, 84.2066, 35.8702, 108.66, 19.2066, 2.53178, 35.6764, -102.482
9, 600.00000, 119.831, -34.6309, 121.268, -155.564, 118.965, 84.2058, 35.9886, 108.701, 19.3074, 2.52945, 35.7896, -102.505
9, 1200.00000, 119.909, -34.7825, 121.317, -155.735, 118.992, 84.0568, 36.0604, 108.571, 19.3759, 2.35592, 35.8549, -102.688
9, 1800.00000, 119.679, -35.0186, 121.063, -155.988, 118.723, 83.8214, 36.0054, 108.374, 19.3372, 2.15249, 35.7955, -102.871
9, 2400.00000, 119.84, -34.9733, 121.207, -155.949, 118.865, 83.8716, 36.1888, 108.484, 19.5432, 2.16869, 35.975, -102.94
9, 3000.00000, 121.381, -34.5695, 122.681, -155.536, 120.371, 84.3165, 36.1054, 108.892, 19.8033, 2.32676, 35.8895, -103.038
10, 0.00000, 120.23, -34.8789, 121.507, -155.852, 119.214, 84.0093, 36.0572, 108.871, 19.8836, 2.21401, 35.8396, -103.237
10, 600.00000, 120.434, -34.8154, 121.674, -155.806, 119.367, 84.0799, 36.1967, 108.991, 20.0574, 2.23812, 35.9718, -103.28
10, 1200.00000, 121.633, -34.49, 122.849, -155.487, 120.527, 84.4174, 36.2308, 109.151, 20.1121, 2.35906, 36.0021, -103.181
10, 1800.00000, 121.869, -34.2463, 123.068, -155.245, 120.752, 84.669, 36.5284, 109.501, 20.4554, 2.56316, 36.2957, -103.124
10, 2400.00000, 119.857, -34.9664, 121.049, -155.976, 118.744, 83.9374, 36.5221, 109.157, 20.49, 2.18341, 36.2874, -103.531
10, 3000.00000, 120.165, -34.8891, 121.344, -155.891, 119.057, 84.0266, 36.3649, 109.232, 20.4597, 2.21592, 36.1325, -103.551
11, 0.00000, 120.063, -34.919, 121.225, -155.918, 118.951, 84.0058, 35.9792, 109.203, 20.2172, 2.2087, 35.7497, -103.537
11, 600.00000, 121.383, -34.5836, 122.487, -155.556, 120.272, 84.386, 35.209, 109.448, 19.9278, 2.34739, 34.9878, -103.534
11, 1200.00000, 120.268, -35.0822, 121.323, -156.04, 119.176, 83.9145, 34.4777, 109.285, 19.6672, 2.06299, 34.2636, -103.963
11, 1800.00000, 120.668, -34.9887, 121.689, -155.926, 119.588, 84.0359, 33.7468, 109.358, 19.2954, 2.10901, 33.5407, -103.968
11, 2400.00000, 120.748, -34.9986, 121.686, -155.9, 119.692, 84.0838, 32.5931, 109.609, 18.9144, 2.1277, 32.3989, -104.228
11, 3000.00000, 121.445, -34.8192, 122.357, -155.709, 120.387, 84.283, 32.0368, 109.67, 18.5836, 2.20265, 31.8479, -104.151
12, 0.00000, 122.425, -33.8379, 123.319, -154.71, 121.379, 85.2851, 31.8537, 110.601, 18.5975, 3.03159, 31.6683, -103.446
12, 600.00000, 121.105, -34.2211, 121.901, -155.064, 120.085, 84.9576, 31.0777, 110.936, 18.6368, 2.91473, 30.8997, -104.062
12, 1200.00000, 120.921, -34.4862, 121.656, -155.296, 119.938, 84.7381, 30.3913, 111.051, 18.563, 2.72068, 30.2221, -104.615
12, 1800.00000, 121.317, -34.4077, 121.98, -155.187, 120.352, 84.8661, 29.7845, 111.453, 18.5644, 2.76777, 29.6221, -104.965
12, 2400.00000, 122.275, -34.1658, 122.915, -154.929, 121.322, 85.1288, 29.7375, 111.72, 18.7158, 2.86263, 29.5773, -105.064
12, 3000.00000, 122.407, -33.9126, 123.139, -154.71, 121.43, 85.3227, 30.5565, 111.462, 18.7571, 3.04783, 30.3878, -104.387
13, 0.00000, 122.737, -33.8414, 123.423, -154.622, 121.767, 85.4241, 30.1926, 111.714, 18.7604, 3.08508, 30.0277, -104.587
13, 600.00000, 121.526, -34.1145, 122.341, -154.948, 120.53, 85.062, 31.2449, 110.977, 18.748, 2.95367, 31.0685, -104.041
13, 1200.00000, 122.398, -33.9045, 123.159, -154.718, 121.411, 85.3094, 31.3942, 111.465, 19.2718, 3.04067, 31.218, -104.387
13, 1800.00000, 121.372, -34.1957, 122.095, -154.994, 120.411, 85.0405, 31.5669, 111.72, 19.7627, 2.94291, 31.3914, -104.868
13, 2400.00000, 120.879, -34.1514, 122.084, -155.135, 119.803, 84.7655, 36.0827, 109.728, 20.1648, 2.83749, 35.8578, -102.826
13, 3000.00000, 120.278, -34.2938, 121.553, -155.303, 119.203, 84.5752, 37.3349, 109.625, 20.8091, 2.76652, 37.0983, -102.841
14, 0.00000, 119.795, -34.384, 121.192, -155.44, 118.704, 84.4013, 39.2124, 109.391, 21.5961, 2.70007, 38.9561, -102.683
14, 600.00000, 119.79, -34.5793, 121.231, -155.624, 118.749, 84.1917, 40.1487, 109.333, 22.3169, 2.50526, 39.8896, -103.045
14, 1200.00000, 119.379, -34.6874, 120.856, -155.738, 118.356, 84.0623, 40.8796, 109.333, 22.7902, 2.45673, 40.6154, -103.144
14, 1800.00000, 119.54, -34.8515, 120.988, -155.882, 118.548, 83.9223, 41.7222, 109.565, 23.8506, 2.28588, 41.454, -103.759
14, 2400.00000, 121.129, -34.2593, 122.581, -155.259, 120.178, 84.5383, 41.7809, 110.001, 24.0509, 2.62593, 41.5203, -103.56
14, 3000.00000, 119.263, -34.946, 120.741, -155.95, 118.343, 83.8286, 41.904, 109.602, 24.0864, 2.2538, 41.6437, -103.908
15, 0.00000, 119.711, -34.8608, 121.226, -155.81, 118.907, 83.9301, 41.9201, 109.742, 24.3015, 2.29463, 41.6769, -104.056
15, 600.00000, 120.484, -34.4879, 121.991, -155.41, 119.72, 84.3253, 41.9307, 110.132, 24.5192, 2.55487, 41.6945, -103.967
15, 1200.00000, 121.122, -34.3486, 122.562, -155.235, 120.386, 84.5171, 41.4669, 110.479, 24.6644, 2.6255, 41.2399, -104.221
15, 1800.00000, 121.026, -34.4038, 122.44, -155.254, 120.349, 84.4929, 41.213, 110.672, 24.8297, 2.61793, 40.9969, -104.486
15, 2400.00000, 120.975, -34.2576, 122.398, -155.072, 120.37, 84.6556, 40.8112, 110.899, 24.6915, 2.79814, 40.6089, -104.407
15, 3000.00000, 120.952, -34.127, 122.5, -154.852, 120.569, 84.7811, 40.0177, 110.849, 24.0147, 2.97425, 39.852, -104.146
16, 0.00000, 119.262, -34.6012, 120.851, -155.299, 118.964, 84.2952, 39.8555, 110.648, 23.9149, 2.80167, 39.7011, -104.339
16, 600.00000, 119.326, -34.9802, 120.974, -155.635, 119.135, 83.9145, 39.717, 110.232, 23.8194, 2.43321, 39.5782, -104.729
16, 1200.00000, 119.017, -35.0713, 120.674, -155.716, 118.851, 83.823, 39.6347, 110.198, 23.7794, 2.40058, 39.4997, -104.776
16, 1800.00000, 119.069, -35.076, 120.762, -155.691, 118.977, 83.8193, 39.9116, 110.281, 24.0905, 2.40212, 39.7858, -104.907
