hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 600.00000, 118.807, 116.965, 0.000587951, 19.7315, 23.8746, -86.3837, 23.8746, 93.6162
0, 1200.00000, 117.852, 116.678, 0.000583186, 19.3699, 23.8893, -86.5097, 23.8893, 93.4902
0, 1800.00000, 118.132, 116.745, 0.000584066, 19.3278, 24.3031, -86.4978, 24.3031, 93.5021
0, 2400.00000, 118.068, 116.723, 0.000583657, 19.2755, 24.3821, -86.5113, 24.3821, 93.4886
0, 3000.00000, 118.228, 116.772, 0.00058449, 19.3485, 24.3462, -86.4878, 24.3463, 93.5121
1, 0.00000, 118.038, 116.727, 0.000583902, 19.38, 24.0568, -86.4953, 24.0568, 93.5046
1, 600.00000, 118.181, 116.785, 0.000585057, 19.562, 23.6952, -86.4546, 23.6952, 93.5453
1, 1200.00000, 118.261, 116.82, 0.000585798, 19.6921, 23.4133, -86.4266, 23.4133, 93.5733
1, 1800.00000, 118.467, 116.901, 0.000587379, 19.925, 22.9715, -86.3731, 22.9715, 93.6268
1, 2400.00000, 118.248, 116.853, 0.000586845, 20.0041, 22.5189, -86.3742, 22.5189, 93.6257
1, 3000.00000, 118.536, 116.956, 0.000588778, 20.251, 22.1201, -86.3124, 22.1201, 93.6875
2, 0.00000, 118.209, 116.858, 0.000587158, 20.1341, 22.1118, -86.3544, 22.1118, 93.6455
2, 600.00000, 118.644, 116.985, 0.000589211, 20.2608, 22.2041, -86.3035, 22.2041, 93.6964
2, 1200.00000, 118.394, 116.914, 0.000588077, 20.2005, 22.1164, -86.3306, 22.1164, 93.6693
2, 1800.00000, 118.664, 116.994, 0.000589415, 20.2969, 22.1233, -86.2959, 22.1233, 93.704
2, 2400.00000, 118.268, 116.869, 0.000587248, 20.0977, 22.2757, -86.3567, 22.2757, 93.6432
2, 3000.00000, 118.478, 116.93, 0.000588236, 20.1585, 22.3217, -86.3322, 22.3217, 93.6677
3, 0.00000, 118.421, 116.913, 0.000587958, 20.1381, 22.3199, -86.3399, 22.3199, 93.66
3, 600.00000, 118.577, 116.96, 0.000588722, 20.1941, 22.3252, -86.3184, 22.3252, 93.6815
3, 1200.00000, 118.273, 116.844, 0.000586467, 19.8693, 22.9258, -86.3956, 22.9258, 93.6043
3, 1800.00000, 118.409, 116.86, 0.000586388, 19.7029, 23.5388, -86.4149, 23.5388, 93.585
3, 2400.00000, 118.246, 116.793, 0.00058503, 19.4852, 23.9811, -86.4631, 23.9811, 93.5368
3, 3000.00000, 118.34, 116.79, 0.000584542, 19.2455, 24.7555, -86.4975, 24.7555, 93.5024
4, 0.00000, 117.952, 116.635, 0.00058149, 18.7699, 25.6785, -86.6044, 25.6785, 93.3955
4, 600.00000, 118.209, 116.678, 0.000581713, 18.5614, 26.5387, -86.6218, 26.5387, 93.3781
4, 1200.00000, 117.907, 116.564, 0.000579542, 18.2452, 27.098, -86.6956, 27.098, 93.3043
4, 1800.00000, 117.989, 116.538, 0.000578416, 17.8251, 28.359, -86.7599, 28.359, 93.24
4, 2400.00000, 117.83, 116.482, 0.000577408, 17.6917, 28.556, -86.793, 28.556, 93.2069
4, 3000.00000, 117.781, 116.464, 0.000577061, 17.6438, 28.6363, -86.8045, 28.6363, 93.1954
5, 0.00000, 117.803, 116.461, 0.000576872, 17.5648, 28.8809, -86.8161, 28.8809, 93.1838
5, 600.00000, 117.797, 116.449, 0.000576553, 17.475, 29.1241, -86.8313, 29.1241, 93.1686
5, 1200.00000, 117.897, 116.473, 0.000576836, 17.4549, 29.2902, -86.8279, 29.2902, 93.172
5, 1800.00000, 117.696, 116.404, 0.00057562, 17.3045, 29.4861, -86.8666, 29.4861, 93.1333
5, 2400.00000, 117.299, 116.289, 0.000573877, 17.2095, 29.3114, -86.9103, 29.3114, 93.0896
5, 3000.00000, 116.953, 116.219, 0.000573157, 17.3721, 28.4902, -86.9054, 28.4902, 93.0946
6, 0.00000, 118.152, 116.587, 0.000579114, 17.8609, 28.4457, -86.7402, 28.4457, 93.2597
6, 600.00000, 117.41, 116.367, 0.000575637, 17.6216, 28.3004, -86.8318, 28.3004, 93.1681
6, 1200.00000, 115.506, 115.789, 0.000566369, 16.9038, 28.2077, -87.0795, 28.2077, 92.9204
6, 1800.00000, 117.346, 116.34, 0.000575032, 17.512, 28.5422, -86.8522, 28.5422, 93.1478
6, 2400.00000, 114.019, 115.317, 0.000555926, 16.1009, 28.8184, -87.2927, 28.8184, 92.7072
6, 3000.00000, 111.519, 114.534, 0.000541678, 15.0224, 29.6719, -88.2727, 29.6719, 91.7273
7, 0.00000, 111.1, 114.391, 0.00053931, 14.7965, 29.9051, -88.3659, 29.9051, 91.634
7, 600.00000, 110.852, 114.273, 0.000536925, 14.374, 30.837, -88.4717, 30.837, 91.5282
7, 1200.00000, 111.143, 114.355, 0.000538027, 14.3731, 31.1109, -88.4345, 31.1109, 91.5654
7, 1800.00000, 110.779, 114.221, 0.000535687, 14.0907, 31.5474, -88.5305, 31.5475, 91.4694
7, 2400.00000, 111.15, 114.292, 0.000536039, 13.7794, 32.7507, -88.5369, 32.7508, 91.463
7, 3000.00000, 110.15, 113.906, 0.000528451, 12.5633, 35.5107, -90.0381, 35.5107, 89.9619
8, 0.00000, 110.105, 113.859, 0.00052719, 12.2327, 36.3752, -90.1055, 36.3752, 89.8944
8, 600.00000, 110.133, 113.868, 0.000527326, 12.2415, 36.3856, -90.0965, 36.3856, 89.9035
8, 1200.00000, 109.909, 113.805, 0.000526452, 12.2328, 36.1445, -90.1553, 36.1445, 89.8447
8, 1800.00000, 109.885, 113.761, 0.000525205, 11.8803, 37.094, -90.2206, 37.094, 89.7793
8, 2400.00000, 110.248, 113.872, 0.000526877, 11.9745, 37.2686, -90.1111, 37.2686, 89.8889
8, 3000.00000, 109.659, 113.697, 0.000524276, 11.8563, 36.8909, -90.2822, 36.8909, 89.7177
9, 0.00000, 109.854, 113.756, 0.00052515, 11.9011, 37.0024, -90.2243, 37.0024, 89.7756
9, 600.00000, 109.823, 113.745, 0.000524956, 11.8774, 37.0309, -90.2361, 37.0309, 89.7639
9, 1200.00000, 109.33, 113.598, 0.00052262, 11.736, 36.8481, -90.3829, 36.8481, 89.617
9, 1800.00000, 108.614, 113.382, 0.000519271, 11.5412, 36.543, -90.5973, 36.5431, 89.4026
9, 2400.00000, 108.744, 113.424, 0.000519934, 11.5946, 36.5518, -90.5543, 36.5518, 89.4457
9, 3000.00000, 109.906, 113.814, 0.000526339, 12.2156, 36.223, -90.1486, 36.223, 89.8513
10, 0.00000, 109.081, 113.568, 0.000522707, 12.0551, 35.6868, -90.3884, 35.6868, 89.6116
10, 600.00000, 109.228, 113.617, 0.000523498, 12.1289, 35.6601, -90.338, 35.6602, 89.6619
10, 1200.00000, 110.094, 113.887, 0.000527707, 12.4167, 35.891, -90.0662, 35.891, 89.9337
10, 1800.00000, 110.916, 114.114, 0.000531318, 12.6513, 35.6738, -88.7499, 35.6739, 91.2501
10, 2400.00000, 108.836, 113.502, 0.000521868, 12.0834, 35.3216, -90.4475, 35.3216, 89.5524
10, 3000.00000, 109.07, 113.586, 0.000523313, 12.2547, 35.128, -90.3576, 35.128, 89.6424
11, 0.00000, 108.985, 113.572, 0.000523283, 12.3441, 34.7811, -90.3644, 34.7811, 89.6355
11, 600.00000, 109.964, 113.917, 0.000529233, 13.0268, 34.0447, -89.9955, 34.0448, 90.0044
11, 1200.00000, 108.644, 113.552, 0.000524117, 12.9976, 32.6082, -90.3365, 32.6082, 89.6634
11, 1800.00000, 108.937, 113.675, 0.000526471, 13.3749, 31.9121, -90.1957, 31.9121, 89.8042
11, 2400.00000, 109.033, 113.772, 0.000528954, 14.0111, 30.2758, -90.0601, 30.2759, 89.9398
11, 3000.00000, 109.53, 113.947, 0.000531971, 14.3498, 29.9082, -89.8735, 29.9082, 90.1264
12, 0.00000, 112.514, 114.851, 0.000546581, 15.3468, 29.7028, -88.0865, 29.7029, 91.9135
12, 600.00000, 111.606, 114.639, 0.000544366, 15.708, 27.875, -88.1374, 27.8751, 91.8625
12, 1200.00000, 110.975, 114.5, 0.000542964, 16.0083, 26.4877, -88.1587, 26.4878, 91.8413
12, 1800.00000, 111.322, 114.665, 0.000546333, 16.5943, 25.1973, -88.0092, 25.1973, 91.9907
12, 2400.00000, 112.069, 114.916, 0.000550537, 16.9763, 24.8254, -87.8466, 24.8254, 92.1533
12, 3000.00000, 112.701, 115.022, 0.00055243, 16.5437, 26.4462, -87.3002, 26.4462, 92.6997
13, 0.00000, 112.979, 115.144, 0.000554787, 16.9295, 25.6433, -87.2141, 25.6433, 92.7859
13, 600.00000, 111.936, 114.737, 0.000545809, 15.7614, 28.031, -88.086, 28.031, 91.9139
13, 1200.00000, 112.713, 114.996, 0.000551591, 16.2823, 27.1742, -87.3434, 27.1742, 92.6565
13, 1800.00000, 111.981, 114.81, 0.000547856, 16.3007, 26.5875, -87.9842, 26.5875, 92.0157
13, 2400.00000, 111.28, 114.232, 0.000533436, 12.8639, 35.4032, -88.6748, 35.4032, 91.3252
13, 3000.00000, 110.843, 114.04, 0.000529715, 12.2437, 36.6998, -88.837, 36.6998, 91.163
14, 0.00000, 110.46, 113.826, 0.000525048, 11.2657, 39.0317, -89.0514, 39.0317, 90.9485
14, 600.00000, 109.893, 113.668, 0.000522199, 10.9507, 39.689, -90.3718, 39.689, 89.6282
14, 1200.00000, 109.618, 113.561, 0.00052021, 10.6535, 40.1759, -90.492, 40.1759, 89.5079
14, 1800.00000, 109.325, 113.49, 0.000519295, 10.7151, 39.6617, -90.5539, 39.6617, 89.4461
14, 2400.00000, 111.168, 114.04, 0.00052791, 11.3325, 39.5323, -88.9441, 39.5323, 91.0558
14, 3000.00000, 109.176, 113.446, 0.000518687, 10.6991, 39.5232, -90.5955, 39.5232, 89.4044
15, 0.00000, 109.587, 113.588, 0.000521081, 10.9644, 39.2892, -90.4455, 39.2892, 89.5544
15, 600.00000, 110.834, 113.957, 0.00052705, 11.4507, 38.8869, -88.9687, 38.8869, 91.0313
15, 1200.00000, 111.38, 114.18, 0.000531204, 12.0864, 37.6515, -88.7909, 37.6515, 91.2091
15, 1800.00000, 111.382, 114.214, 0.000532274, 12.4044, 36.7737, -88.7373, 36.7737, 91.2626
15, 2400.00000, 111.934, 114.405, 0.000535572, 12.7626, 36.2901, -88.6094, 36.2902, 91.3905
15, 3000.00000, 112.514, 114.59, 0.000538615, 13.012, 36.1291, -88.4968, 36.1291, 91.5032
16, 0.00000, 111.28, 114.205, 0.000532855, 12.6814, 35.8811, -88.7129, 35.8812, 91.287
16, 600.00000, 110.192, 113.903, 0.000528173, 12.4309, 35.9261, -90.0503, 35.9261, 89.9496
