hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
6, 2400.00000, 123.062, -34.3108, 123.495, -154.474, 123.092, 85.3629, 1.94703E-006, 123.163, 59.6812, 119.319, 62.7307, 9.68798, 72.5141, -114.539, 4.1952, 126.515
6, 3000.00000, 121.333, -35.0992, 121.778, -155.27, 121.357, 84.5614, 1.95747E-006, 121.641, 60.6218, 118.723, 63.8443, 9.2109, 73.8714, -115.207, 4.22154, 125.081
7, 0.00000, 120.8, -35.2393, 121.243, -155.415, 120.815, 84.4176, 1.96808E-006, 121.694, 60.8638, 118.667, 64.2952, 9.1517, 74.2839, -115.397, 4.23523, 124.848
7, 600.00000, 120.556, -35.3057, 121.011, -155.494, 120.554, 84.3373, 1.99892E-006, 120.712, 61.3816, 118.515, 65.2247, 9.28328, 75.4866, -115.66, 4.30321, 123.577
7, 1200.00000, 120.969, -35.2003, 121.416, -155.399, 120.945, 84.4413, 2.02119E-006, 120.304, 61.4225, 118.59, 65.7743, 9.33329, 75.8278, -115.879, 4.35363, 123.667
7, 1800.00000, 120.524, -35.3217, 120.971, -155.528, 120.487, 84.3141, 2.0425E-006, 120.372, 61.9529, 118.543, 66.6215, 9.28431, 76.6573, -116.1, 4.39634, 123.424
7, 2400.00000, 121.128, -35.1664, 121.587, -155.39, 121.062, 84.453, 2.09105E-006, 119.428, 62.3117, 118.436, 67.6216, 9.58491, 77.984, -116.356, 4.50755, 121.956
7, 3000.00000, 120.162, -35.3896, 120.688, -155.663, 120.035, 84.169, 2.16428E-006, 114.316, 62.6409, 117.111, 69.2792, 10.011, 81.1027, -117.537, 4.65648, 117.948
8, 0.00000, 120.182, -35.3904, 120.71, -155.68, 120.027, 84.157, 2.21105E-006, 113.454, 63.2366, 117.066, 70.5306, 10.075, 82.4036, -117.837, 4.75289, 117.444
8, 600.00000, 120.252, -35.3608, 120.742, -155.675, 120.033, 84.1899, 2.21205E-006, 114.871, 62.0994, 117.184, 70.7837, 10.0511, 81.7706, -118.572, 4.76676, 117.745
8, 1200.00000, 120.003, -35.402, 120.416, -155.763, 119.664, 84.157, 2.20754E-006, 116.075, 59.7511, 117.409, 71.0441, 9.93596, 80.2859, -120.055, 4.76106, 118.374
8, 1800.00000, 120.071, -35.3807, 120.49, -155.76, 119.699, 84.1641, 2.24423E-006, 114.649, 59.7482, 117.263, 71.7543, 10.1224, 81.176, -120.384, 4.83948, 117.179
8, 2400.00000, 120.625, -35.2084, 120.98, -155.634, 120.134, 84.3404, 2.26233E-006, 114.192, 57.1897, 117.421, 71.7519, 10.2355, 79.8141, -121.791, 4.86432, 117.217
8, 3000.00000, 119.855, -35.3947, 120.176, -155.84, 119.316, 84.1578, 2.24089E-006, 113.29, 55.9905, 117.484, 71.6069, 10.1013, 78.9, -122.544, 4.81893, 117.337
9, 0.00000, 120.199, -35.2702, 120.439, -155.773, 119.513, 84.2872, 2.25066E-006, 114.249, 52.8622, 117.682, 71.6522, 10.1784, 77.3268, -124.447, 4.83713, 117.418
9, 600.00000, 120.178, -35.2706, 120.397, -155.788, 119.455, 84.2881, 2.25073E-006, 114.728, 52.3302, 117.76, 71.9229, 10.1463, 77.1695, -124.921, 4.84988, 117.628
9, 1200.00000, 119.596, -35.4077, 119.78, -155.95, 118.815, 84.1528, 2.24348E-006, 114.05, 51.1289, 117.845, 71.9941, 10.0546, 76.516, -125.806, 4.82914, 117.67
9, 1800.00000, 118.726, -35.618, 118.846, -156.188, 117.869, 83.9551, 2.20828E-006, 115.062, 49.777, 117.894, 72.1553, 9.49074, 75.5158, -127.22, 4.78042, 117.431
9, 2400.00000, 118.893, -35.578, 119, -156.155, 118.019, 83.9977, 2.2348E-006, 114.343, 49.8785, 118.02, 72.6857, 9.43654, 75.763, -127.394, 4.80753, 118.045
9, 3000.00000, 120.353, -35.2058, 120.462, -155.774, 119.489, 84.3753, 2.25376E-006, 116.478, 49.8498, 118.37, 72.5679, 9.82977, 75.5918, -126.9, 4.84987, 120.048
10, 0.00000, 119.259, -35.483, 119.327, -156.067, 118.356, 84.1082, 2.223E-006, 116.912, 49.1868, 118.496, 72.7341, 9.38324, 74.9094, -127.76, 4.79299, 120.359
10, 600.00000, 119.467, -35.4229, 119.502, -156.027, 118.513, 84.1726, 2.23658E-006, 117.938, 48.4653, 118.676, 73.1433, 9.34048, 74.7099, -128.432, 4.81744, 120.954
10, 1200.00000, 120.611, -35.1253, 120.65, -155.73, 119.648, 84.4681, 2.26072E-006, 118.438, 48.1941, 118.761, 73.0984, 9.67719, 74.7728, -128.286, 4.87063, 121.446
10, 1800.00000, 121.574, -34.9113, 121.567, -155.504, 120.607, 84.7077, 2.29948E-006, 119.943, 48.9839, 120.033, 74.0366, 9.64043, 74.6774, -127.835, 4.9536, 122.598
10, 2400.00000, 118.954, -35.5564, 118.924, -156.187, 117.929, 84.0535, 2.24749E-006, 118.594, 48.0077, 119.006, 74.2191, 8.83459, 74.5543, -129.563, 4.83348, 122.18
10, 3000.00000, 119.233, -35.4841, 119.218, -156.106, 118.229, 84.1247, 2.24534E-006, 118.514, 47.9639, 119.059, 73.7936, 9.04544, 74.3264, -129.206, 4.82476, 122.561
11, 0.00000, 119.108, -35.5048, 119.07, -156.131, 118.084, 84.1121, 2.21214E-006, 119.363, 47.0436, 119.07, 73.196, 8.86185, 73.3726, -129.742, 4.76813, 122.413
11, 600.00000, 120.302, -35.1879, 120.286, -155.791, 119.321, 84.4341, 2.18953E-006, 120.585, 46.2009, 119.235, 71.4621, 9.35081, 71.9459, -129.068, 4.71622, 123.528
11, 1200.00000, 118.553, -35.6229, 118.475, -156.233, 117.541, 84.0247, 2.10757E-006, 120.432, 44.5699, 119.456, 70.3306, 8.53766, 69.6008, -130.384, 4.54287, 123.98
11, 1800.00000, 118.872, -35.5279, 118.792, -156.127, 117.875, 84.1281, 2.07172E-006, 120.684, 43.5883, 119.524, 68.9727, 8.59529, 68.1867, -130.41, 4.45977, 124.344
11, 2400.00000, 118.864, -35.5154, 118.758, -156.097, 117.886, 84.1645, 2.00162E-006, 121.941, 42.0617, 119.877, 66.9512, 8.38409, 65.5691, -130.688, 4.31073, 126.04
11, 3000.00000, 119.476, -35.3452, 119.381, -155.918, 118.514, 84.3354, 1.97894E-006, 122.838, 41.1582, 119.899, 65.6849, 8.70351, 64.5152, -130.498, 4.26028, 126.169
12, 0.00000, 123.158, -34.4359, 123.054, -154.97, 122.235, 85.267, 2.03791E-006, 123.647, 41.9516, 121.144, 65.6562, 9.25965, 64.2419, -128.982, 4.38946, 127.8
12, 600.00000, 121.791, -34.779, 121.647, -155.303, 120.882, 84.951, 1.97125E-006, 126.905, 41.101, 121.677, 64.5143, 8.65391, 62.0543, -129.454, 4.25012, 130.555
12, 1200.00000, 120.873, -35.0121, 120.711, -155.52, 119.995, 84.7375, 1.92E-006, 129.095, 40.6518, 122, 63.3665, 8.23916, 60.3737, -129.467, 4.13911, 132.473
12, 1800.00000, 121.216, -34.9242, 121.027, -155.418, 120.352, 84.8469, 1.90317E-006, 131.544, 40.1479, 122.441, 62.5466, 7.9403, 58.9121, -129.555, 4.09668, 134.954
12, 2400.00000, 122.154, -34.6941, 121.959, -155.177, 121.304, 85.0854, 1.92638E-006, 132.889, 40.5607, 122.618, 62.7187, 7.88271, 58.9102, -129.243, 4.14014, 136.328
12, 3000.00000, 123.047, -34.4728, 122.887, -154.969, 122.18, 85.2804, 1.97845E-006, 130.562, 41.4874, 122.101, 64.0287, 8.41266, 61.1279, -128.871, 4.2511, 133.583
13, 0.00000, 123.35, -34.3954, 123.172, -154.884, 122.488, 85.3708, 1.96436E-006, 131.678, 41.1096, 122.375, 63.5418, 8.24483, 60.2201, -128.975, 4.22876, 135.099
13, 600.00000, 122.221, -34.6816, 122.093, -155.195, 121.339, 85.0467, 1.99209E-006, 127.378, 42.0548, 121.599, 64.9124, 8.68959, 62.74, -128.825, 4.2897, 130.707
13, 1200.00000, 123.107, -34.477, 122.952, -154.98, 122.233, 85.2691, 2.0276E-006, 129.448, 42.9879, 122.041, 65.7896, 8.39852, 62.9599, -128.585, 4.37004, 133.568
13, 1800.00000, 122.107, -34.75, 121.934, -155.245, 121.253, 85.0099, 2.03801E-006, 132.445, 44.0598, 122.317, 66.5088, 7.92219, 63.1088, -128.382, 4.38692, 135.616
13, 2400.00000, 121.95, -34.8133, 121.959, -155.389, 121.017, 84.808, 2.28383E-006, 118.856, 48.9358, 119.966, 73.2091, 9.72564, 74.1745, -127.422, 4.91571, 122.479
13, 3000.00000, 121.455, -34.9684, 121.488, -155.552, 120.526, 84.6358, 2.35411E-006, 118.394, 51.3338, 119.811, 75.6405, 9.67351, 77.0526, -126.989, 5.06515, 122.012
14, 0.00000, 121.089, -35.0735, 121.198, -155.689, 120.144, 84.4769, 2.46631E-006, 117.046, 54.2969, 118.456, 79.1092, 9.77931, 82.2265, -126.914, 5.30804, 120.592
14, 600.00000, 120.479, -35.2691, 120.612, -155.872, 119.58, 84.2766, 2.50815E-006, 117.597, 57.1812, 118.506, 81.1545, 9.5233, 84.5981, -126.178, 5.39903, 121.352
14, 1200.00000, 120.139, -35.3791, 120.285, -155.982, 119.254, 84.1599, 2.54595E-006, 118.728, 58.889, 118.5, 82.6862, 9.41136, 86.3325, -125.887, 5.48004, 121.542
14, 1800.00000, 119.701, -35.5372, 119.81, -156.133, 118.827, 84.0221, 2.58518E-006, 120.297, 61.5856, 118.868, 85.294, 8.69508, 88.04, -125.768, 5.56579, 124.116
14, 2400.00000, 121.961, -35.002, 122.083, -155.544, 121.178, 84.5803, 2.64447E-006, 122.681, 63.7787, 119.911, 85.6245, 9.07403, 88.5285, -123.959, 5.69359, 125.395
14, 3000.00000, 119.451, -35.6277, 119.59, -156.196, 118.646, 83.9328, 2.58991E-006, 122.077, 63.5291, 118.836, 85.7981, 8.54782, 89.0677, -124.959, 5.57931, 124.615
15, 0.00000, 119.879, -35.5548, 120.096, -156.066, 119.217, 84.0032, 2.6053E-006, 122.903, 66.6007, 118.792, 85.887, 8.6824, 90.6419, -123.147, 5.60791, 125.603
15, 600.00000, 121.302, -35.2083, 121.541, -155.689, 120.7, 84.3577, 2.64425E-006, 124.323, 68.3352, 118.925, 86.375, 8.71201, 91.5944, -122.275, 5.69012, 126.912
15, 1200.00000, 121.937, -35.076, 122.116, -155.525, 121.367, 84.5351, 2.63287E-006, 125.288, 68.5774, 120.082, 85.9591, 8.50713, 89.7912, -121.616, 5.67203, 128.997
15, 1800.00000, 121.826, -35.1214, 122.009, -155.544, 121.312, 84.5033, 2.62132E-006, 126.857, 69.5939, 120.187, 85.8026, 8.27561, 89.6564, -121.057, 5.64687, 130.432
15, 2400.00000, 122.449, -34.9715, 122.66, -155.363, 122.003, 84.6591, 2.61275E-006, 127.249, 70.494, 120.191, 85.2207, 8.28553, 89.6731, -120.255, 5.63194, 131.06
15, 3000.00000, 123.076, -34.8385, 123.423, -155.142, 122.852, 84.7824, 2.57546E-006, 126.632, 73.6948, 119.751, 83.5214, 8.50383, 91.0708, -117.785, 5.54769, 130.18
16, 0.00000, 121.366, -35.2918, 121.755, -155.566, 121.222, 84.325, 2.52471E-006, 126.096, 74.9253, 119.456, 83.0203, 8.28464, 91.5107, -117.202, 5.44311, 129.703
16, 600.00000, 119.996, -35.6464, 120.484, -155.891, 119.959, 83.9433, 2.48284E-006, 125.589, 76.7609, 118.406, 82.5235, 8.12017, 93.2137, -116.638, 5.3524, 129.259
16, 1200.00000, 119.69, -35.7296, 120.187, -155.965, 119.673, 83.86, 2.47563E-006, 125.905, 77.0365, 118.352, 82.3411, 8.0743, 93.2668, -116.471, 5.32726, 129.217
16, 1800.00000, 119.762, -35.7396, 120.299, -155.945, 119.823, 83.8494, 2.49017E-006, 126.058, 79.3889, 118.308, 83.0663, 7.97848, 94.9469, -115.707, 5.36525, 129.747
16, 2400.00000, 119.826, -35.734, 120.358, -155.932, 119.902, 83.8617, 2.51077E-006, 127.799, 80.0422, 118.404, 83.476, 7.85115, 95.2245, -115.565, 5.4022, 130.743
16, 3000.00000, 120.136, -35.6754, 120.669, -155.856, 120.253, 83.9303, 2.56275E-006, 129.066, 81.4934, 118.557, 84.2025, 7.66853, 95.9571, -115.129, 5.52294, 132.678
17, 0.00000, 120.37, -35.6293, 120.9, -155.783, 120.539, 83.9944, 2.56592E-006, 131.037, 82.2966, 118.73, 83.9491, 7.43164, 95.6337, -114.592, 5.53072, 134.637
17, 600.00000, 120.435, -35.6266, 120.931, -155.769, 120.62, 84.02, 2.62212E-006, 134.463, 82.6885, 119.016, 84.1534, 7.08673, 94.9931, -114.404, 5.6389, 137.444
17, 1200.00000, 119.827, -35.7881, 120.314, -155.914, 120.043, 83.8721, 2.60498E-006, 135.097, 82.5506, 119.067, 83.4114, 6.83105, 94.0217, -114.167, 5.61706, 138.718
17, 1800.00000, 120.888, -35.5282, 121.322, -155.61, 121.167, 84.182, 2.65458E-006, 138.927, 81.8883, 120.031, 81.4884, 6.62113, 91.0068, -112.939, 5.70658, 141.935
17, 2400.00000, 120.64, -35.6065, 121.058, -155.673, 120.95, 84.1193, 2.73298E-006, 141.133, 82.4945, 120.174, 81.6237, 6.3134, 90.7266, -112.632, 5.87118, 144.037
17, 3000.00000, 122.634, -35.1194, 123.017, -155.171, 122.982, 84.6323, 2.98168E-006, 144.546, 84.0793, 120.729, 82.9577, 6.09804, 91.0979, -111.959, 6.43366, 148.072
18, 0.00000, 124.404, -34.2943, 124.733, -154.34, 124.754, 85.4853, 3.15499E-006, 147.429, 86.3249, 122.202, 85.5399, 6.63333, 92.3687, -110.966, 6.78442, 150.642
18, 600.00000, 125.251, -32.9654, 125.184, -152.9, 125.637, 87.028, 3.37647E-006, 151.006, 88.5591, 123.725, 87.2662, 7.65134, 93.6335, -109.189, 7.26554, 154.251
18, 1200.00000, 125.126, -32.4276, 125.42, -152.451, 125.532, 87.3795, 3.42801E-006, 152.406, 89.3987, 124.318, 87.9813, 7.90803, 93.9119, -108.646, 7.37363, 155.642
18, 1800.00000, 125.025, -32.5101, 125.31, -152.525, 125.447, 87.3057, 3.47287E-006, 153.021, 93.4504, 124.382, 91.7918, 7.60518, 97.4561, -108.77, 7.4813, 156.348
18, 2400.00000, 125.348, -32.4268, 125.634, -152.447, 125.758, 87.386, 3.44895E-006, 152.813, 93.8713, 124.402, 92.4136, 7.68411, 98.1046, -108.888, 7.42753, 156.071
18, 3000.00000, 125.539, -32.3943, 125.823, -152.417, 125.942, 87.4187, 3.42702E-006, 152.716, 95.359, 124.427, 94.0052, 7.65965, 99.6435, -109.044, 7.38015, 155.981
19, 0.00000, 125.306, -32.5134, 125.58, -152.528, 125.721, 87.3084, 3.44218E-006, 153.261, 99.4962, 124.461, 97.9143, 7.36159, 103.29, -109.223, 7.41157, 156.547
19, 600.00000, 125.355, -32.522, 125.615, -152.531, 125.772, 87.3103, 3.42592E-006, 154.318, 100.95, 124.548, 99.2731, 7.19259, 104.295, -109.304, 7.34268, 157.126
19, 1200.00000, 125.566, -32.4558, 125.813, -152.463, 125.979, 87.3841, 3.37923E-006, 154.31, 100.055, 124.643, 98.3753, 7.15961, 103.121, -109.254, 7.2765, 157.577
19, 1800.00000, 125.235, -32.5337, 125.468, -152.339, 126.013, 87.4155, 3.23794E-006, 154.719, 98.7489, 124.677, 97.1487, 7.23125, 101.839, -109.335, 6.99956, 157.675
19, 2400.00000, 125.308, -32.493, 125.519, -152.291, 126.084, 87.4717, 3.18395E-006, 155.553, 96.7308, 124.826, 95.0086, 7.10631, 99.1902, -109.227, 6.84526, 158.596
19, 3000.00000, 125.268, -32.495, 125.478, -152.294, 126.037, 87.4705, 3.12952E-006, 155.321, 96.035, 124.827, 94.3675, 7.11569, 98.5179, -109.279, 6.73675, 158.486
20, 0.00000, 125.138, -32.5223, 125.343, -152.318, 125.907, 87.4473, 3.0949E-006, 155.273, 95.3178, 124.847, 93.5818, 7.06324, 97.617, -109.248, 6.68556, 158.71
20, 600.00000, 125.277, -32.4819, 125.476, -152.276, 126.048, 87.4918, 3.09658E-006, 155.444, 95.0098, 124.904, 93.2474, 7.03882, 97.1373, -109.197, 6.68153, 159.033
20, 1200.00000, 125.16, -32.5108, 125.351, -152.3, 125.935, 87.4694, 3.07212E-006, 155.687, 94.6287, 124.946, 92.7449, 6.94232, 96.4427, -109.139, 6.6636, 159.487
20, 1800.00000, 125.228, -32.4902, 125.448, -152.295, 125.984, 87.4669, 3.08469E-006, 154.471, 95.0449, 124.75, 93.5659, 7.25884, 97.9811, -109.37, 6.63889, 157.696
20, 2400.00000, 125.12, -32.5183, 125.34, -152.323, 125.875, 87.4391, 3.07374E-006, 154.369, 94.9357, 124.737, 93.4309, 7.24176, 97.8497, -109.375, 6.62479, 157.685
20, 3000.00000, 125.101, -32.5141, 125.318, -152.318, 125.855, 87.4459, 3.0468E-006, 154.42, 94.1595, 124.76, 92.6406, 7.23015, 96.9773, -109.352, 6.57189, 157.804
21, 0.00000, 125.125, -32.299, 125.34, -152.301, 125.501, 87.5625, 3.03146E-006, 154.866, 93.3424, 124.965, 91.7185, 7.25393, 95.8134, -109.157, 6.52128, 158.104
21, 600.00000, 125.06, -32.3095, 125.277, -152.316, 125.418, 87.5496, 2.92612E-006, 154.178, 92.8614, 124.928, 91.4103, 7.307, 95.5743, -109.351, 6.31158, 157.514
21, 1200.00000, 125.248, -32.2456, 125.461, -152.256, 125.59, 87.6141, 2.8483E-006, 154.018, 91.8649, 124.959, 90.5829, 7.36875, 94.6869, -109.458, 6.13345, 157.25
21, 1800.00000, 125.166, -32.2852, 125.375, -152.296, 125.498, 87.5766, 2.78464E-006, 154.104, 93.1607, 124.953, 91.9411, 7.29778, 95.972, -109.68, 5.97811, 157.056
21, 2400.00000, 124.985, -32.3616, 125.197, -152.379, 125.289, 87.496, 2.63539E-006, 152.955, 95.4029, 124.868, 94.4457, 7.28213, 98.6005, -110.163, 5.6504, 155.863
21, 3000.00000, 125.011, -32.3585, 125.226, -152.38, 125.305, 87.4958, 2.58587E-006, 152.325, 95.7993, 124.838, 94.972, 7.32408, 99.2203, -110.302, 5.55369, 155.31
22, 0.00000, 124.902, -32.3947, 125.123, -152.42, 125.187, 87.4555, 2.54693E-006, 151.696, 96.4229, 124.782, 95.6989, 7.34907, 100.083, -110.45, 5.46555, 154.667
22, 600.00000, 125.162, -32.3119, 125.381, -152.339, 125.439, 87.5376, 2.51961E-006, 151.56, 95.5021, 124.812, 94.8851, 7.4279, 99.2627, -110.447, 5.41893, 154.508
22, 1200.00000, 125.1, -32.3206, 125.321, -152.349, 125.376, 87.528, 2.51952E-006, 151.759, 94.9075, 124.797, 94.306, 7.45039, 98.7177, -110.447, 5.39344, 154.361
22, 1800.00000, 124.927, -32.3681, 125.155, -152.4, 125.195, 87.4755, 2.48184E-006, 150.788, 95.0714, 124.727, 94.5593, 7.49051, 99.1435, -110.566, 5.3182, 153.645
22, 2400.00000, 125.184, -32.2868, 125.413, -152.322, 125.444, 87.5545, 2.45806E-006, 150.603, 94.2352, 124.741, 93.8491, 7.58947, 98.4822, -110.574, 5.27929, 153.326
22, 3000.00000, 125.143, -32.2895, 125.372, -152.324, 125.404, 87.552, 2.44596E-006, 149.73, 93.5803, 124.739, 93.1762, 7.60238, 97.8099, -110.534, 5.28466, 153.372
23, 0.00000, 125.144, -32.2609, 125.363, -152.291, 125.409, 87.588, 2.42905E-006, 150.195, 91.2018, 124.811, 90.6889, 7.58266, 95.0942, -110.37, 5.26112, 154.071
23, 600.00000, 125.19, -32.2251, 125.42, -152.262, 125.443, 87.6151, 2.4107E-006, 149.919, 89.6335, 124.737, 89.3215, 7.77078, 94.001, -110.428, 5.18319, 152.998
