hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 600.00000, 122.202, -32.6743, 123.354, -153.21, 121.939, 86.5304, 11.4713, 116.964, 4.58286E-013, 119.745, 11.4713, -63.0358
0, 1200.00000, 122.053, -33.0973, 123.192, -153.443, 122.135, 86.2089, 11.3688, 116.544, 9.25344E-013, 10.6197, 11.3688, -63.4556
0, 1800.00000, 122.484, -32.984, 123.598, -153.335, 122.54, 86.3301, 11.2752, 116.665, 5.3626E-013, -32.0054, 11.2752, -63.3348
0, 2400.00000, 122.371, -33.0137, 123.504, -153.368, 122.435, 86.2905, 11.4173, 116.63, 4.58286E-013, 7.12502, 11.4173, -63.3703
0, 3000.00000, 122.61, -32.9503, 123.725, -153.302, 122.666, 86.3633, 11.302, 116.699, 2.84217E-013, -36.8699, 11.302, -63.3013
1, 0.00000, 122.32, -33.0265, 123.45, -153.374, 122.393, 86.2829, 11.3451, 116.618, 1.13687E-013, -90, 11.3451, -63.3818
1, 600.00000, 122.478, -32.9852, 123.613, -153.326, 122.566, 86.3271, 11.3499, 116.659, 2.27374E-013, 0, 11.3499, -63.3412
1, 1200.00000, 122.6, -32.9531, 123.716, -153.288, 122.688, 86.3713, 11.1886, 116.697, 3.21555E-013, -45, 11.1886, -63.3032
1, 1800.00000, 122.891, -32.8763, 123.982, -153.201, 122.981, 86.4656, 10.9731, 116.782, 4.8567E-013, -20.556, 10.9731, -63.2178
1, 2400.00000, 122.567, -32.9611, 123.665, -153.278, 122.676, 86.3816, 10.9424, 116.695, 3.63975E-013, -51.3402, 10.9424, -63.3046
1, 3000.00000, 122.933, -32.8644, 124.025, -153.173, 123.054, 86.4875, 10.8736, 116.795, 5.08423E-013, -26.5651, 10.8736, -63.2049
2, 0.00000, 122.497, -32.9797, 123.593, -153.29, 122.619, 86.3683, 10.8717, 116.678, 6.04254E-013, -41.1859, 10.8717, -63.3223
2, 600.00000, 123.131, -32.8126, 124.193, -153.121, 123.233, 86.5517, 10.6883, 116.856, 7.03114E-013, -14.0362, 10.6883, -63.1444
2, 1200.00000, 122.793, -32.9018, 123.859, -153.209, 122.899, 86.4605, 10.6774, 116.765, 2.84217E-013, -90, 10.6774, -63.2352
2, 1800.00000, 123.16, -32.8054, 124.218, -153.112, 123.263, 86.562, 10.648, 116.864, 6.9153E-013, 9.46232, 10.648, -63.1357
2, 2400.00000, 122.64, -32.9421, 123.704, -153.253, 122.739, 86.4186, 10.6712, 116.725, 8.52651E-014, -90, 10.6712, -63.2753
2, 3000.00000, 122.915, -32.8691, 123.98, -153.18, 123.014, 86.4917, 10.7059, 116.798, 7.62634E-013, -26.5651, 10.7059, -63.2022
3, 0.00000, 122.843, -32.8879, 123.907, -153.199, 122.942, 86.4731, 10.6919, 116.779, 4.58286E-013, 7.12502, 10.6919, -63.2207
3, 600.00000, 123.059, -32.8319, 124.116, -153.142, 123.154, 86.5332, 10.6565, 116.838, 4.68743E-013, 14.0362, 10.6565, -63.1623
3, 1200.00000, 122.714, -32.9225, 123.76, -153.244, 122.782, 86.4384, 10.6288, 116.749, 3.86577E-013, -53.9726, 10.6288, -63.2513
3, 1800.00000, 123.007, -32.8453, 124.008, -153.174, 123.03, 86.5291, 10.3995, 116.839, 4.68743E-013, 14.0362, 10.3995, -63.1613
3, 2400.00000, 122.868, -32.8819, 123.841, -153.217, 122.861, 86.4987, 10.2414, 116.809, 1.7053E-013, -90, 10.2414, -63.1907
3, 3000.00000, 123.068, -32.8421, 124.011, -153.189, 123.02, 86.5433, 10.1333, 116.857, 2.27374E-013, -90, 10.1333, -63.1429
4, 0.00000, 122.636, -32.9572, 123.566, -153.32, 122.55, 86.4214, 10.1114, 116.744, 2.27374E-013, 90, 10.1114, -63.2561
4, 600.00000, 123.076, -32.8484, 123.97, -153.223, 122.943, 86.5375, 9.98545, 116.863, 7.73154E-013, -126.027, 9.98545, -63.1374
4, 1200.00000, 122.709, -32.9524, 123.6, -153.337, 122.556, 86.4273, 9.99494, 116.758, 7.27951E-013, 51.3402, 9.99494, -63.2417
4, 1800.00000, 122.929, -32.9067, 123.789, -153.31, 122.719, 86.4733, 9.9242, 116.812, 6.82121E-013, 0, 9.9242, -63.188
4, 2400.00000, 122.712, -32.9645, 123.583, -153.373, 122.501, 86.4072, 10.0163, 116.75, 5.68434E-013, -143.13, 10.0163, -63.2498
4, 3000.00000, 122.637, -32.9845, 123.516, -153.395, 122.427, 86.3826, 10.0782, 116.728, 8.19807E-013, -33.6901, 10.0782, -63.2723
5, 0.00000, 122.67, -32.9765, 123.555, -153.392, 122.454, 86.3854, 10.1531, 116.734, 6.87429E-013, -7.12502, 10.1531, -63.2661
5, 600.00000, 122.679, -32.9741, 123.563, -153.393, 122.455, 86.3856, 10.1714, 116.736, 8.87923E-013, -39.8056, 10.1714, -63.2636
5, 1200.00000, 122.795, -32.9444, 123.691, -153.367, 122.572, 86.4083, 10.2963, 116.762, 2.54212E-013, 26.5651, 10.2963, -63.2375
5, 1800.00000, 122.535, -33.0131, 123.436, -153.44, 122.308, 86.334, 10.3344, 116.692, 9.25344E-013, 10.6197, 10.3344, -63.3085
5, 2400.00000, 122.336, -33.066, 123.249, -153.682, 121.766, 86.1803, 10.3885, 116.635, 3.63975E-013, 128.66, 10.3885, -63.3647
5, 3000.00000, 121.837, -33.1984, 122.76, -153.802, 121.3, 86.0508, 10.3305, 116.5, 7.19019E-013, -18.4349, 10.3305, -63.4996
6, 0.00000, 123.628, -32.7459, 124.417, -153.311, 123.082, 86.5824, 9.22471, 116.993, 4.09904E-013, 56.3099, 9.22471, -63.0073
6, 600.00000, 122.674, -33.0219, 123.409, -153.586, 122.11, 86.3266, 8.91601, 116.729, 5.08423E-013, -26.5651, 8.91601, -63.2705
6, 1200.00000, 122.283, -33.6933, 123.019, -154.258, 121.721, 85.6539, 8.88852, 116.057, 5.08423E-013, 153.435, 8.88852, -63.9427
6, 1800.00000, 123.752, -33.1197, 124.443, -153.497, 123.508, 86.3429, 8.7281, 116.645, 5.08423E-013, -63.4349, 8.7281, -63.3551
6, 2400.00000, 121.591, -34.1318, 122.298, -154.71, 120.996, 85.2175, 8.80659, 115.625, 1.0759E-012, 102.2, 8.80659, -64.3751
6, 3000.00000, 119.87, -34.9187, 120.556, -155.516, 119.243, 84.4229, 8.76089, 114.84, 7.75762E-013, -151.557, 8.76089, -65.1602
7, 0.00000, 119.363, -35.0614, 120.014, -155.665, 118.712, 84.29, 8.60307, 114.706, 5.85929E-013, -140.906, 8.60307, -65.294
7, 600.00000, 119.152, -35.1316, 119.748, -155.752, 118.444, 84.2315, 8.40551, 114.65, 7.62634E-013, 153.435, 8.40551, -65.3502
7, 1200.00000, 119.629, -35.035, 120.14, -155.658, 118.872, 84.3626, 8.02278, 114.77, 4.09904E-013, -123.69, 8.02278, -65.2299
7, 1800.00000, 119.215, -35.1598, 119.679, -155.792, 118.421, 84.251, 7.83662, 114.657, 7.46036E-013, 107.745, 7.83662, -65.3425
