hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 600.00000, 7818.34, -1.84161, 7813.62, -121.819, 7809.96, 118.134, 33.3786, 155.491, 33.3781, 35.4823, 33.3739, -84.5126
0, 1200.00000, 7775.39, -2.17698, 7814.38, -122.166, 7812.22, 117.782, 39.4041, 155.202, 39.48, 35.2164, 39.4504, -84.8861
0, 1800.00000, 7804.95, -2.06392, 7844.13, -122.052, 7841.81, 117.896, 37.43, 155.237, 37.5023, 35.2515, 37.4741, -84.8513
0, 2400.00000, 7799.54, -2.08463, 7838.66, -122.073, 7836.35, 117.875, 37.7887, 155.231, 37.8617, 35.2449, 37.8332, -84.8578
0, 3000.00000, 7814.33, -2.02778, 7853.57, -122.016, 7851.3, 117.932, 36.8013, 155.248, 36.8726, 35.2625, 36.8449, -84.8405
1, 0.00000, 7794.18, -2.10494, 7833.31, -122.094, 7831.07, 117.855, 38.1476, 155.225, 38.2213, 35.2386, 38.1926, -84.8642
1, 600.00000, 7804.85, -2.06347, 7844.16, -122.053, 7842.02, 117.897, 37.4297, 155.237, 37.5022, 35.2516, 37.4741, -84.8516
1, 1200.00000, 7810.24, -2.04272, 7849.65, -122.032, 7847.54, 117.918, 37.0715, 155.244, 37.1434, 35.2587, 37.1157, -84.8446
1, 1800.00000, 7826.38, -1.98075, 7866.04, -121.97, 7863.96, 117.981, 35.9931, 155.263, 36.063, 35.2774, 36.0362, -84.8263
1, 2400.00000, 7802.21, -2.07273, 7841.73, -122.063, 7839.79, 117.888, 37.609, 155.234, 37.6819, 35.2487, 37.6539, -84.8547
1, 3000.00000, 7826.33, -1.98028, 7866.18, -121.971, 7864.23, 117.982, 35.9931, 155.263, 36.0631, 35.2778, 36.0364, -84.8262
2, 0.00000, 7795.49, -2.09816, 7835.03, -122.089, 7833.17, 117.863, 38.0578, 155.226, 38.1315, 35.2409, 38.1032, -84.8626
2, 600.00000, 7837.15, -1.93921, 7877.07, -121.929, 7875.08, 118.023, 35.2746, 155.275, 35.3433, 35.2906, 35.3172, -84.8135
2, 1200.00000, 7813, -2.03122, 7852.69, -122.022, 7850.79, 117.931, 36.8909, 155.247, 36.9625, 35.2617, 36.9351, -84.842
2, 1800.00000, 7838.5, -1.93402, 7878.44, -121.924, 7876.46, 118.029, 35.1847, 155.277, 35.2532, 35.2921, 35.2271, -84.812
2, 2400.00000, 7802.29, -2.0723, 7841.84, -122.063, 7839.95, 117.889, 37.609, 155.234, 37.6819, 35.2488, 37.6539, -84.8546
2, 3000.00000, 7822.4, -1.9955, 7862.14, -121.986, 7860.18, 117.966, 36.2626, 155.258, 36.333, 35.273, 36.3061, -84.8308
3, 0.00000, 7817.05, -2.01586, 7856.74, -122.006, 7854.79, 117.946, 36.6207, 155.251, 36.6918, 35.2659, 36.6646, -84.8378
3, 600.00000, 7831.81, -1.95965, 7871.64, -121.95, 7869.65, 118.003, 35.6338, 155.269, 35.7031, 35.2841, 35.6767, -84.8199
3, 1200.00000, 7807.74, -2.05199, 7847.19, -122.042, 7845.18, 117.909, 37.2501, 155.24, 37.3222, 35.2551, 37.2944, -84.8482
3, 1800.00000, 7825.33, -1.98538, 7864.8, -121.975, 7862.64, 117.976, 36.0831, 155.261, 36.153, 35.2758, 36.1261, -84.8275
3, 2400.00000, 7813.38, -2.03143, 7852.61, -122.02, 7850.42, 117.929, 36.8912, 155.247, 36.9625, 35.2613, 36.9349, -84.8416
3, 3000.00000, 7828.17, -1.9756, 7867.36, -121.964, 7865.01, 117.985, 35.9036, 155.264, 35.9729, 35.2786, 35.946, -84.8242
4, 0.00000, 7798.77, -2.08899, 7837.49, -122.076, 7834.99, 117.871, 37.8788, 155.23, 37.9514, 35.2431, 37.9229, -84.8587
4, 600.00000, 7829.71, -1.97152, 7868.53, -121.957, 7865.8, 117.989, 35.8141, 155.266, 35.8829, 35.2798, 35.8559, -84.8223
4, 1200.00000, 7805.58, -2.0641, 7844.03, -122.05, 7841.29, 117.895, 37.4301, 155.238, 37.5017, 35.2506, 37.4734, -84.8507
4, 1800.00000, 7823.09, -1.99822, 7861.44, -121.983, 7858.43, 117.961, 36.2632, 155.258, 36.3325, 35.2711, 36.3049, -84.8301
4, 2400.00000, 7809.66, -2.04965, 7847.84, -122.034, 7844.84, 117.909, 37.1609, 155.242, 37.2318, 35.2549, 37.2035, -84.8459
4, 3000.00000, 7805.62, -2.06511, 7843.75, -122.05, 7840.76, 117.893, 37.4296, 155.237, 37.501, 35.2497, 37.4724, -84.8511
5, 0.00000, 7809.63, -2.05004, 7847.75, -122.034, 7844.69, 117.908, 37.1617, 155.243, 37.2326, 35.2553, 37.2042, -84.8455
5, 600.00000, 7810.99, -2.04501, 7849.07, -122.029, 7845.97, 117.913, 37.0714, 155.244, 37.1421, 35.2565, 37.1138, -84.8442
5, 1200.00000, 7821.67, -2.0044, 7859.83, -121.988, 7856.67, 117.954, 36.3547, 155.258, 36.4242, 35.2703, 36.3964, -84.8306
5, 1800.00000, 7804.25, -2.07101, 7842.2, -122.055, 7839.07, 117.886, 37.5199, 155.236, 37.5914, 35.2481, 37.5626, -84.8524
5, 2400.00000, 7810.17, -2.23026, 7804.12, -122.203, 7799.53, 117.743, 40.1777, 155.13, 40.1759, 35.1182, 40.1695, -84.8736
