hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 600.00000, 7872.78, -1.78659, 7868.06, -121.765, 7864.38, 118.189, 34.3235, 155.549, 34.4184, 35.6781, 34.4381, -84.5231
0, 1200.00000, 7839.65, -2.11139, 7878.76, -122.101, 7876.56, 117.847, 40.3406, 155.252, 40.5159, 35.3828, 40.5084, -84.8973
0, 1800.00000, 7866, -2.00242, 7905.3, -121.991, 7902.95, 117.957, 38.3656, 155.292, 38.5432, 35.429, 38.5341, -84.868
0, 2400.00000, 7861.18, -2.0224, 7900.42, -122.011, 7898.06, 117.937, 38.7341, 155.284, 38.9112, 35.4209, 38.9032, -84.8732
0, 3000.00000, 7874.36, -1.96758, 7913.72, -121.956, 7911.41, 117.992, 37.7392, 155.304, 37.9158, 35.4432, 37.9072, -84.8572
1, 0.00000, 7856.4, -2.04197, 7895.65, -122.031, 7893.37, 117.917, 39.0852, 155.277, 39.2604, 35.4113, 39.2527, -84.8773
1, 600.00000, 7865.91, -2.00198, 7905.33, -121.991, 7903.15, 117.958, 38.3668, 155.29, 38.5368, 35.4254, 38.5307, -84.8611
1, 1200.00000, 7870.71, -1.98196, 7910.24, -121.972, 7908.09, 117.978, 37.9961, 155.298, 38.1647, 35.4328, 38.1583, -84.8537
1, 1800.00000, 7885.1, -1.92219, 7924.87, -121.912, 7922.75, 118.039, 36.9013, 155.319, 37.0662, 35.4544, 37.0597, -84.834
1, 2400.00000, 7863.56, -2.01088, 7903.19, -122.001, 7901.21, 117.95, 38.51, 155.286, 38.6735, 35.4158, 38.6675, -84.8585
1, 3000.00000, 7885.05, -1.92172, 7925.01, -121.912, 7923.02, 118.04, 36.889, 155.317, 37.0461, 35.4499, 37.0417, -84.8266
2, 0.00000, 7857.56, -2.03539, 7897.22, -122.026, 7895.33, 117.925, 38.9514, 155.277, 39.1123, 35.4038, 39.1069, -84.8636
2, 600.00000, 7894.7, -1.88209, 7934.73, -121.872, 7932.7, 118.08, 36.1587, 155.333, 36.3181, 35.467, 36.3119, -84.8175
2, 1200.00000, 7873.18, -1.97084, 7912.98, -121.962, 7911.04, 117.99, 37.7723, 155.301, 37.9338, 35.43, 37.927, -84.8457
2, 1800.00000, 7895.9, -1.87709, 7935.96, -121.867, 7933.94, 118.085, 36.0663, 155.335, 36.2252, 35.4685, 36.2189, -84.8158
2, 2400.00000, 7863.64, -2.01045, 7903.3, -122.001, 7901.37, 117.95, 38.4898, 155.287, 38.6545, 35.4149, 38.6467, -84.8601
2, 3000.00000, 7881.55, -1.93639, 7921.41, -121.927, 7919.41, 118.025, 37.1473, 155.314, 37.3094, 35.4453, 37.3025, -84.836
3, 0.00000, 7876.79, -1.95604, 7916.59, -121.947, 7914.61, 118.005, 37.5038, 155.306, 37.6668, 35.4366, 37.6596, -84.8432
3, 600.00000, 7889.94, -1.90181, 7929.88, -121.892, 7927.86, 118.06, 36.5166, 155.327, 36.6783, 35.4595, 36.6712, -84.8257
3, 1200.00000, 7868.5, -1.99087, 7908.07, -121.981, 7906.02, 117.97, 38.1317, 155.297, 38.3033, 35.4266, 38.2929, -84.8607
3, 1800.00000, 7884.2, -1.92664, 7923.78, -121.916, 7921.58, 118.034, 36.953, 155.323, 37.1324, 35.4569, 37.118, -84.8498
3, 2400.00000, 7873.55, -1.97105, 7912.9, -121.96, 7910.68, 117.989, 37.7512, 155.309, 37.939, 35.4414, 37.9211, -84.8704
3, 3000.00000, 7886.74, -1.91722, 7926.05, -121.905, 7923.66, 118.043, 36.7765, 155.331, 36.9724, 35.4677, 36.9512, -84.8636
4, 0.00000, 7860.55, -2.02658, 7899.39, -122.014, 7896.86, 117.933, 38.7543, 155.294, 38.9638, 35.4278, 38.9381, -84.9059
4, 600.00000, 7888.14, -1.91331, 7927.07, -121.899, 7924.3, 118.046, 36.6962, 155.338, 36.9128, 35.4799, 36.884, -84.8824
4, 1200.00000, 7866.63, -2.00261, 7905.2, -121.989, 7902.42, 117.956, 38.3227, 155.306, 38.5479, 35.445, 38.5165, -84.9144
4, 1800.00000, 7882.25, -1.9391, 7920.71, -121.924, 7917.67, 118.019, 37.1735, 155.332, 37.4108, 35.4785, 37.3751, -84.9094
4, 2400.00000, 7870.27, -1.9887, 7908.57, -121.973, 7905.54, 117.969, 38.0782, 155.314, 38.3179, 35.4583, 38.2819, -84.9243
4, 3000.00000, 7866.68, -2.00361, 7904.92, -121.988, 7901.88, 117.954, 38.3518, 155.308, 38.5919, 35.452, 38.5561, -84.9289
5, 0.00000, 7870.24, -1.98909, 7908.48, -121.973, 7905.39, 117.968, 38.0913, 155.314, 38.3326, 35.4602, 38.2967, -84.9251
5, 600.00000, 7871.46, -1.98424, 7909.66, -121.968, 7906.52, 117.973, 38.0039, 155.316, 38.2473, 35.4633, 38.2109, -84.926
5, 1200.00000, 7880.97, -1.94508, 7919.25, -121.929, 7916.05, 118.013, 37.2987, 155.331, 37.5409, 35.4817, 37.5054, -84.9137
5, 1800.00000, 7865.45, -2.00932, 7903.52, -121.993, 7900.34, 117.948, 38.4664, 155.307, 38.7121, 35.4541, 38.6757, -84.9346
5, 2400.00000, 7875.7, -2.16385, 7869.65, -122.136, 7865.04, 117.81, 41.1258, 155.195, 41.2934, 35.31, 41.2815, -84.9488
5, 3000.00000, 7841.95, -2.30355, 7836.09, -122.277, 7831.62, 117.67, 43.624, 155.142, 43.7836, 35.25, 43.7751, -84.9847
6, 0.00000, 7943.34, -1.8837, 7937.42, -121.857, 7932.9, 118.091, 36.0508, 155.28, 36.2201, 35.4138, 36.2089, -84.8851
6, 600.00000, 7879.4, -2.14728, 7873.52, -122.121, 7869.08, 117.827, 40.8123, 155.188, 40.9805, 35.2985, 40.9649, -84.9603
6, 1200.00000, 7854.08, -2.82059, 7848.18, -122.794, 7843.68, 117.154, 52.7422, 154.601, 52.9095, 34.6841, 52.8927, -85.5145
6, 1800.00000, 7923.42, -2.14972, 7961.11, -122.135, 7958.2, 117.807, 40.9992, 155.007, 41.2519, 35.1374, 41.2071, -85.2319
6, 2400.00000, 7810.77, -3.23999, 7804.66, -123.212, 7800.18, 116.735, 61.4004, 154.314, 61.5722, 34.3834, 61.5511, -85.7899
6, 3000.00000, 7703.31, -3.99447, 7697.05, -123.966, 7692.53, 115.98, 75.8577, 153.878, 76.0348, 33.9325, 76.009, -86.2103
7, 0.00000, 7670.01, -4.12452, 7663.7, -124.095, 7659.18, 115.85, 78.3553, 153.844, 78.5347, 33.8944, 78.5054, -86.2443
7, 600.00000, 7655.85, -4.18071, 7649.33, -124.15, 7644.69, 115.794, 79.4341, 153.831, 79.6233, 33.8795, 79.5874, -86.2628
7, 1200.00000, 7681.98, -4.07903, 7675.37, -124.048, 7670.71, 115.896, 77.4795, 153.86, 77.673, 33.9059, 77.63, -86.2406
7, 1800.00000, 7654.69, -4.18604, 7647.98, -124.154, 7643.29, 115.789, 79.5379, 153.833, 79.7356, 33.8749, 79.6876, -86.2692
7, 2400.00000, 7694.01, -4.03372, 7687, -124.001, 7682.13, 115.941, 76.6071, 153.877, 76.8188, 33.9186, 76.7614, -86.239
7, 3000.00000, 7637.37, -4.25715, 7629.73, -124.222, 7624.52, 115.717, 80.8877, 153.819, 81.1414, 33.8566, 81.0607, -86.3174
8, 0.00000, 7639.78, -4.24857, 7631.93, -124.212, 7626.62, 115.725, 80.7227, 153.824, 80.9862, 33.8577, 80.8957, -86.3207
8, 600.00000, 7642.2, -4.23953, 7634.26, -124.202, 7629.07, 115.735, 80.5388, 153.832, 80.8091, 33.8518, 80.6979, -86.3241
8, 1200.00000, 7622.21, -4.31855, 7614.14, -124.28, 7609.24, 115.658, 82.0399, 153.822, 82.321, 33.8137, 82.1704, -86.3518
8, 1800.00000, 7627.05, -4.30057, 7618.74, -124.261, 7613.72, 115.676, 81.687, 153.83, 81.9805, 33.8179, 81.8189, -86.354
8, 2400.00000, 7657.96, -4.18044, 7649.44, -124.14, 7644.62, 115.798, 79.3526, 153.874, 79.6613, 33.8358, 79.4615, -86.338
8, 3000.00000, 7607.2, -4.3795, 7598.67, -124.338, 7594.03, 115.6, 83.1731, 153.824, 83.4843, 33.7751, 83.2681, -86.3862
9, 0.00000, 7623.88, -4.31509, 7615.11, -124.272, 7610.74, 115.666, 81.9048, 153.855, 82.2342, 33.7741, 81.9702, -86.3851
9, 600.00000, 7621.55, -4.32451, 7612.72, -124.281, 7608.42, 115.657, 82.0813, 153.855, 82.4147, 33.7669, 82.1388, -86.3905
9, 1200.00000, 7582.77, -4.47726, 7573.89, -124.433, 7569.73, 115.506, 85.0133, 153.818, 85.3518, 33.7196, 85.0565, -86.4288
9, 1800.00000, 7525.48, -4.70359, 7516.56, -124.658, 7512.64, 115.28, 89.3746, 153.759, 89.7131, 33.6477, 89.3935, -86.4847
9, 2400.00000, 7535.95, -4.66229, 7527, -124.617, 7523.11, 115.322, 88.579, 153.772, 88.9189, 33.6556, 88.5933, -86.4767
9, 3000.00000, 7627.44, -4.30167, 7618.57, -124.257, 7614.7, 115.683, 81.627, 153.874, 81.9674, 33.7504, 81.6452, -86.3949
10, 0.00000, 7556.89, -4.57906, 7548.07, -124.534, 7544.4, 115.406, 86.9712, 153.798, 87.3077, 33.6711, 86.9724, -86.4574
10, 600.00000, 7568.61, -4.53312, 7559.72, -124.488, 7556.16, 115.453, 86.0801, 153.815, 86.4217, 33.6761, 86.0696, -86.4513
10, 1200.00000, 7640.46, -4.25101, 7631.5, -124.206, 7627.9, 115.735, 80.6414, 153.897, 80.989, 33.7483, 80.6344, -86.3915
10, 1800.00000, 7699.73, -4.01985, 7690.8, -123.974, 7687.2, 115.966, 76.2055, 153.968, 76.5403, 33.8054, 76.1854, -86.3315
