hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
6, 600.00000, 126.334, -33.1839, 126.755, -153.345, 126.357, 86.5013, 1.98383E-006, 125.093, 59.2351, 120.06, 62.449, 10.3109, 71.9532, -113.876, 4.26874, 128.306
6, 1200.00000, 125.878, -33.8574, 126.3, -154.018, 125.902, 85.8271, 1.96482E-006, 124.043, 58.9462, 119.421, 62.0993, 9.72573, 71.6344, -114.476, 4.23337, 127.413
6, 1800.00000, 127.017, -33.1871, 127.439, -153.354, 127.028, 86.495, 2.00096E-006, 124.62, 59.1663, 119.91, 62.6192, 10.2962, 72.1723, -114.1, 4.30569, 127.783
6, 2400.00000, 124.44, -34.2996, 124.87, -154.466, 124.46, 85.3757, 1.96969E-006, 123.006, 59.6497, 119.142, 62.9199, 9.52304, 72.6278, -114.81, 4.25028, 126.526
6, 3000.00000, 121.333, -35.0992, 121.778, -155.27, 121.357, 84.5614, 1.96085E-006, 121.748, 60.6197, 118.722, 63.8431, 9.21074, 73.8696, -115.208, 4.22156, 125.081
7, 0.00000, 120.8, -35.2394, 121.243, -155.416, 120.815, 84.4176, 1.96757E-006, 121.762, 60.8642, 118.667, 64.2953, 9.15171, 74.2842, -115.397, 4.23523, 124.848
7, 600.00000, 120.556, -35.3057, 121.011, -155.494, 120.554, 84.3372, 1.99846E-006, 120.958, 61.3817, 118.515, 65.2248, 9.28327, 75.4867, -115.66, 4.3032, 123.577
7, 1200.00000, 120.969, -35.2003, 121.416, -155.399, 120.945, 84.4412, 2.02189E-006, 120.256, 61.4222, 118.59, 65.7742, 9.33324, 75.8276, -115.879, 4.35363, 123.667
7, 1800.00000, 120.524, -35.3218, 120.97, -155.528, 120.487, 84.314, 2.04164E-006, 120.464, 61.9532, 118.543, 66.6217, 9.28431, 76.6575, -116.1, 4.39633, 123.424
7, 2400.00000, 121.128, -35.1664, 121.587, -155.39, 121.062, 84.453, 2.09371E-006, 118.533, 62.3109, 118.436, 67.621, 9.58481, 77.9832, -116.356, 4.50756, 121.956
7, 3000.00000, 120.162, -35.3896, 120.688, -155.663, 120.034, 84.169, 2.16527E-006, 114.103, 62.6409, 117.111, 69.2792, 10.011, 81.1027, -117.537, 4.65648, 117.948
8, 0.00000, 120.182, -35.3904, 120.71, -155.68, 120.026, 84.1569, 2.2122E-006, 113.242, 63.2366, 117.066, 70.5306, 10.075, 82.4036, -117.837, 4.75289, 117.444
8, 600.00000, 120.252, -35.3609, 120.742, -155.675, 120.033, 84.1899, 2.21153E-006, 114.978, 62.0993, 117.184, 70.7837, 10.051, 81.7706, -118.572, 4.76676, 117.745
8, 1200.00000, 120.003, -35.4021, 120.416, -155.763, 119.664, 84.157, 2.21317E-006, 114.661, 59.7511, 117.409, 71.0439, 9.93589, 80.2857, -120.055, 4.76106, 118.374
8, 1800.00000, 120.07, -35.3807, 120.49, -155.76, 119.699, 84.164, 2.24966E-006, 113.528, 59.7482, 117.263, 71.7542, 10.1224, 81.1759, -120.384, 4.83948, 117.179
8, 2400.00000, 120.625, -35.2084, 120.98, -155.634, 120.134, 84.3404, 2.26529E-006, 114.281, 57.1896, 117.421, 71.7517, 10.2355, 79.814, -121.791, 4.86432, 117.217
8, 3000.00000, 119.855, -35.3948, 120.176, -155.84, 119.316, 84.1578, 2.23753E-006, 114.417, 55.9907, 117.485, 71.6076, 10.1014, 78.9003, -122.544, 4.8189, 117.337
9, 0.00000, 120.199, -35.2702, 120.439, -155.773, 119.512, 84.2871, 2.25323E-006, 114.203, 52.8621, 117.682, 71.6521, 10.1783, 77.3268, -124.447, 4.83713, 117.418
9, 600.00000, 120.177, -35.2706, 120.397, -155.788, 119.455, 84.2881, 2.25031E-006, 114.823, 52.3301, 117.76, 71.9229, 10.1462, 77.1694, -124.921, 4.84987, 117.628
9, 1200.00000, 119.596, -35.4078, 119.78, -155.95, 118.815, 84.1528, 2.24067E-006, 114, 51.129, 117.845, 71.9942, 10.0546, 76.516, -125.806, 4.82913, 117.67
9, 1800.00000, 118.725, -35.6181, 118.846, -156.188, 117.869, 83.955, 2.20201E-006, 115.271, 49.7771, 117.894, 72.1554, 9.49072, 75.5157, -127.22, 4.78041, 117.431
9, 2400.00000, 118.893, -35.5781, 119, -156.155, 118.019, 83.9976, 2.23563E-006, 114.178, 49.8784, 118.02, 72.6856, 9.43649, 75.763, -127.394, 4.80752, 118.045
9, 3000.00000, 120.353, -35.2059, 120.462, -155.774, 119.489, 84.3752, 2.2547E-006, 116.299, 49.8498, 118.37, 72.5678, 9.82973, 75.5918, -126.9, 4.84986, 120.048
10, 0.00000, 119.259, -35.4831, 119.327, -156.068, 118.355, 84.1081, 2.21822E-006, 116.886, 49.1869, 118.496, 72.7343, 9.38326, 74.9094, -127.76, 4.79297, 120.359
10, 600.00000, 119.467, -35.4229, 119.502, -156.027, 118.513, 84.1725, 2.23615E-006, 118.041, 48.4653, 118.676, 73.1433, 9.34045, 74.7099, -128.433, 4.81743, 120.954
10, 1200.00000, 120.611, -35.1253, 120.65, -155.73, 119.648, 84.4681, 2.25963E-006, 118.556, 48.1941, 118.761, 73.0984, 9.67718, 74.7728, -128.286, 4.87063, 121.446
10, 1800.00000, 121.574, -34.9113, 121.566, -155.504, 120.607, 84.7077, 2.29869E-006, 120.193, 48.9839, 120.033, 74.0366, 9.64042, 74.6774, -127.835, 4.9536, 122.598
10, 2400.00000, 118.954, -35.5565, 118.924, -156.187, 117.929, 84.0535, 2.24998E-006, 118.433, 48.0077, 119.006, 74.2191, 8.83452, 74.5542, -129.563, 4.83348, 122.18
10, 3000.00000, 119.233, -35.4842, 119.218, -156.106, 118.229, 84.1247, 2.24711E-006, 118.302, 47.9639, 119.059, 73.7935, 9.04537, 74.3263, -129.206, 4.82476, 122.561
11, 0.00000, 119.108, -35.5048, 119.07, -156.131, 118.084, 84.1121, 2.21133E-006, 119.45, 47.0436, 119.07, 73.196, 8.86182, 73.3726, -129.742, 4.76812, 122.413
11, 600.00000, 120.302, -35.1879, 120.286, -155.791, 119.321, 84.4341, 2.18884E-006, 120.75, 46.2008, 119.235, 71.4621, 9.35079, 71.9459, -129.068, 4.71622, 123.528
11, 1200.00000, 118.553, -35.623, 118.474, -156.234, 117.541, 84.0245, 2.10274E-006, 120.387, 44.57, 119.457, 70.3309, 8.53765, 69.6007, -130.383, 4.54285, 123.98
11, 1800.00000, 118.872, -35.5279, 118.791, -156.127, 117.875, 84.1281, 2.07259E-006, 120.545, 43.5882, 119.524, 68.9725, 8.59524, 68.1867, -130.41, 4.45977, 124.344
11, 2400.00000, 118.864, -35.5154, 118.758, -156.097, 117.886, 84.1644, 2.00228E-006, 122.937, 42.0617, 119.877, 66.9512, 8.38408, 65.5692, -130.688, 4.31072, 126.04
11, 3000.00000, 119.476, -35.3453, 119.381, -155.918, 118.514, 84.3354, 1.97982E-006, 122.782, 41.1581, 119.899, 65.6847, 8.70345, 64.5151, -130.498, 4.26028, 126.169
12, 0.00000, 123.158, -34.4356, 123.054, -154.97, 122.236, 85.2672, 2.03885E-006, 124.643, 41.9482, 121.14, 65.6536, 9.25931, 64.2415, -128.985, 4.38951, 127.801
12, 600.00000, 121.791, -34.7791, 121.647, -155.303, 120.882, 84.9509, 1.97151E-006, 126.472, 41.1015, 121.678, 64.5147, 8.65396, 62.0544, -129.454, 4.25011, 130.555
12, 1200.00000, 120.873, -35.0122, 120.711, -155.52, 119.995, 84.7374, 1.92046E-006, 128.844, 40.6521, 122.001, 63.3668, 8.2392, 60.3738, -129.466, 4.1391, 132.473
12, 1800.00000, 121.216, -34.9242, 121.027, -155.418, 120.352, 84.8469, 1.90132E-006, 131.374, 40.1478, 122.44, 62.5465, 7.94024, 58.912, -129.555, 4.09668, 134.954
12, 2400.00000, 122.154, -34.6941, 121.959, -155.177, 121.304, 85.0854, 1.92341E-006, 132.879, 40.5603, 122.618, 62.7184, 7.88261, 58.9101, -129.244, 4.14013, 136.328
12, 3000.00000, 123.047, -34.4728, 122.887, -154.969, 122.18, 85.2804, 1.97851E-006, 130.95, 41.487, 122.1, 64.0284, 8.41258, 61.1279, -128.872, 4.2511, 133.583
13, 0.00000, 123.35, -34.3955, 123.172, -154.884, 122.488, 85.3707, 1.96281E-006, 131.549, 41.1095, 122.375, 63.5417, 8.24479, 60.22, -128.975, 4.22876, 135.099
13, 600.00000, 122.221, -34.6817, 122.093, -155.195, 121.339, 85.0467, 1.99184E-006, 127.284, 42.0548, 121.599, 64.9124, 8.68956, 62.74, -128.825, 4.28969, 130.707
13, 1200.00000, 123.107, -34.4769, 122.952, -154.98, 122.233, 85.2691, 2.03039E-006, 130.433, 42.9872, 122.04, 65.789, 8.39841, 62.9599, -128.585, 4.37004, 133.568
13, 1800.00000, 122.107, -34.75, 121.934, -155.245, 121.253, 85.0098, 2.03843E-006, 132.52, 44.0598, 122.317, 66.5088, 7.92216, 63.1088, -128.382, 4.38691, 135.616
13, 2400.00000, 121.95, -34.8133, 121.959, -155.389, 121.017, 84.808, 2.28448E-006, 118.587, 48.9358, 119.966, 73.209, 9.7256, 74.1744, -127.422, 4.91571, 122.479
13, 3000.00000, 121.454, -34.9684, 121.488, -155.552, 120.526, 84.6358, 2.35501E-006, 118.264, 51.3338, 119.811, 75.6405, 9.67348, 77.0525, -126.989, 5.06515, 122.012
14, 0.00000, 121.088, -35.0735, 121.198, -155.689, 120.144, 84.4769, 2.46706E-006, 116.861, 54.2969, 118.456, 79.1091, 9.77927, 82.2264, -126.914, 5.30804, 120.592
14, 600.00000, 120.479, -35.2691, 120.612, -155.872, 119.58, 84.2765, 2.50821E-006, 117.417, 57.1812, 118.506, 81.1544, 9.52326, 84.598, -126.178, 5.39903, 121.352
14, 1200.00000, 120.139, -35.3792, 120.285, -155.982, 119.254, 84.1598, 2.54663E-006, 118.831, 58.889, 118.5, 82.6862, 9.41133, 86.3324, -125.887, 5.48003, 121.542
14, 1800.00000, 119.701, -35.5372, 119.81, -156.133, 118.827, 84.022, 2.58507E-006, 121.226, 61.5856, 118.868, 85.2941, 8.69508, 88.0401, -125.768, 5.56578, 124.116
14, 2400.00000, 121.961, -35.0021, 122.083, -155.544, 121.178, 84.5802, 2.64456E-006, 121.767, 63.7786, 119.911, 85.6244, 9.07397, 88.5283, -123.959, 5.69359, 125.395
14, 3000.00000, 119.451, -35.6278, 119.59, -156.196, 118.646, 83.9328, 2.59263E-006, 120.887, 63.5291, 118.836, 85.7979, 8.54774, 89.0675, -124.959, 5.57931, 124.615
15, 0.00000, 119.878, -35.5549, 120.096, -156.066, 119.217, 84.0032, 2.60428E-006, 121.973, 66.6007, 118.792, 85.8869, 8.68234, 90.6418, -123.147, 5.60791, 125.603
15, 600.00000, 121.302, -35.2083, 121.541, -155.689, 120.7, 84.3577, 2.64208E-006, 123.205, 68.3352, 118.925, 86.3749, 8.71196, 91.5942, -122.275, 5.69012, 126.912
15, 1200.00000, 121.937, -35.076, 122.116, -155.525, 121.367, 84.535, 2.63219E-006, 125.057, 68.5774, 120.082, 85.959, 8.5071, 89.7912, -121.616, 5.67203, 128.997
15, 1800.00000, 121.826, -35.1214, 122.009, -155.544, 121.312, 84.5032, 2.62066E-006, 126.695, 69.5939, 120.187, 85.8026, 8.27558, 89.6564, -121.057, 5.64686, 130.432
15, 2400.00000, 122.449, -34.9715, 122.66, -155.363, 122.003, 84.6591, 2.61759E-006, 128.114, 70.494, 120.191, 85.2207, 8.28552, 89.6732, -120.255, 5.63193, 131.06
15, 3000.00000, 123.076, -34.8385, 123.423, -155.142, 122.852, 84.7823, 2.57503E-006, 126.509, 73.6948, 119.751, 83.5214, 8.50381, 91.0707, -117.785, 5.54769, 130.18
16, 0.00000, 121.366, -35.2919, 121.755, -155.566, 121.222, 84.3249, 2.52412E-006, 125.947, 74.9254, 119.456, 83.0204, 8.2846, 91.5108, -117.202, 5.44311, 129.703
16, 600.00000, 119.996, -35.6465, 120.484, -155.891, 119.959, 83.9433, 2.48228E-006, 125.438, 76.7609, 118.406, 82.5235, 8.12013, 93.2137, -116.638, 5.3524, 129.259
16, 1200.00000, 119.69, -35.7297, 120.187, -155.965, 119.673, 83.86, 2.47556E-006, 125.92, 77.0366, 118.352, 82.3411, 8.07429, 93.2668, -116.471, 5.32725, 129.217
16, 1800.00000, 119.762, -35.7397, 120.299, -155.945, 119.823, 83.8494, 2.48956E-006, 125.905, 79.3889, 118.308, 83.0662, 7.97845, 94.9469, -115.707, 5.36525, 129.747
16, 2400.00000, 119.826, -35.734, 120.358, -155.932, 119.902, 83.8616, 2.5116E-006, 127.944, 80.0422, 118.404, 83.476, 7.85112, 95.2245, -115.565, 5.4022, 130.743
16, 3000.00000, 120.136, -35.6754, 120.669, -155.856, 120.253, 83.9303, 2.56152E-006, 128.878, 81.4934, 118.557, 84.2025, 7.6685, 95.9571, -115.129, 5.52294, 132.678
17, 0.00000, 120.37, -35.6293, 120.9, -155.783, 120.539, 83.9943, 2.56445E-006, 130.856, 82.2965, 118.73, 83.9491, 7.43161, 95.6337, -114.592, 5.53072, 134.637
17, 600.00000, 120.435, -35.6266, 120.931, -155.769, 120.62, 84.02, 2.62412E-006, 134.638, 82.6885, 119.016, 84.1533, 7.0867, 94.993, -114.404, 5.63889, 137.444
17, 1200.00000, 119.827, -35.7881, 120.314, -155.914, 120.043, 83.8721, 2.60312E-006, 134.914, 82.5506, 119.067, 83.4114, 6.83103, 94.0217, -114.168, 5.61706, 138.718
17, 1800.00000, 120.888, -35.5282, 121.322, -155.61, 121.167, 84.182, 2.6573E-006, 139.089, 81.8884, 120.03, 81.4884, 6.6211, 91.0068, -112.939, 5.70658, 141.934
17, 2400.00000, 120.64, -35.6065, 121.058, -155.673, 120.95, 84.1193, 2.72221E-006, 140.489, 82.4945, 120.174, 81.6238, 6.31341, 90.7267, -112.632, 5.87118, 144.037
17, 3000.00000, 122.634, -35.1195, 123.017, -155.171, 122.982, 84.6323, 2.99489E-006, 145.075, 84.0793, 120.729, 82.9575, 6.09797, 91.0978, -111.959, 6.43366, 148.072
18, 0.00000, 126.521, -34.268, 126.838, -154.324, 126.849, 85.5128, 3.20017E-006, 147.072, 86.1771, 121.984, 85.953, 6.40211, 92.4464, -111.405, 6.91939, 150.662
18, 600.00000, 132.368, -32.7718, 132.634, -152.838, 132.685, 87.0291, 3.59213E-006, 150.874, 88.1612, 123.063, 88.9305, 6.87928, 93.9461, -110.686, 7.76706, 154.437
18, 1200.00000, 125.89, -32.416, 126.181, -152.443, 126.289, 87.3915, 3.4529E-006, 152.415, 89.3376, 124.243, 88.1357, 7.82678, 93.9297, -108.805, 7.42626, 155.651
18, 1800.00000, 125.789, -32.498, 126.069, -152.517, 126.203, 87.3181, 3.49766E-006, 153.03, 93.39, 124.307, 91.949, 7.52311, 97.4734, -108.928, 7.53471, 156.357
18, 2400.00000, 126.115, -32.4147, 126.396, -152.439, 126.517, 87.3985, 3.47358E-006, 152.823, 93.8141, 124.326, 92.5723, 7.6018, 98.1259, -109.045, 7.48057, 156.08
18, 3000.00000, 126.307, -32.382, 126.587, -152.408, 126.702, 87.4313, 3.4515E-006, 152.725, 95.3049, 124.351, 94.1654, 7.57682, 99.6679, -109.2, 7.43287, 155.991
19, 0.00000, 126.072, -32.5006, 126.342, -152.519, 126.48, 87.3215, 3.46677E-006, 153.271, 99.4433, 124.384, 98.0759, 7.27778, 103.314, -109.377, 7.46452, 156.557
19, 600.00000, 126.122, -32.509, 126.377, -152.523, 126.531, 87.3236, 3.4504E-006, 154.327, 100.9, 124.47, 99.4344, 7.10803, 104.319, -109.457, 7.39513, 157.136
19, 1200.00000, 125.566, -32.4557, 125.813, -152.463, 125.979, 87.3841, 3.38315E-006, 154.339, 100.053, 124.643, 98.3749, 7.15966, 103.12, -109.255, 7.27651, 157.577
19, 1800.00000, 125.616, -32.4287, 125.852, -152.435, 126.014, 87.4181, 3.2655E-006, 154.565, 98.8339, 124.705, 97.2319, 7.12871, 101.733, -109.348, 7.03165, 157.682
19, 2400.00000, 125.689, -32.3878, 125.903, -152.387, 126.086, 87.4745, 3.19223E-006, 155.301, 96.8024, 124.852, 95.0844, 7.00353, 99.0773, -109.243, 6.87669, 158.599
19, 3000.00000, 125.649, -32.39, 125.861, -152.39, 126.038, 87.4732, 3.1492E-006, 155.489, 96.1109, 124.854, 94.4436, 7.01275, 98.4091, -109.294, 6.76768, 158.49
20, 0.00000, 125.518, -32.4174, 125.726, -152.415, 125.909, 87.45, 3.09713E-006, 154.923, 95.3928, 124.873, 93.657, 6.96036, 97.509, -109.262, 6.71623, 158.712
20, 600.00000, 125.658, -32.377, 125.86, -152.373, 126.049, 87.4944, 3.09697E-006, 155.008, 95.0851, 124.931, 93.3227, 6.93597, 97.0298, -109.211, 6.71219, 159.034
20, 1200.00000, 125.541, -32.406, 125.734, -152.397, 125.936, 87.472, 3.10599E-006, 156.129, 94.7071, 124.972, 92.8213, 6.83989, 96.3388, -109.152, 6.69413, 159.486
20, 1800.00000, 125.609, -32.3853, 125.832, -152.392, 125.985, 87.4696, 3.10533E-006, 154.683, 95.12, 124.777, 93.6412, 7.15583, 97.8732, -109.385, 6.66939, 157.703
20, 2400.00000, 125.5, -32.4134, 125.723, -152.42, 125.877, 87.4418, 3.0871E-006, 154.368, 95.0104, 124.764, 93.5058, 7.13877, 97.7418, -109.389, 6.65521, 157.691
20, 3000.00000, 125.482, -32.4093, 125.7, -152.415, 125.856, 87.4486, 3.05557E-006, 154.261, 94.2337, 124.787, 92.7148, 7.1272, 96.8704, -109.366, 6.60207, 157.81
21, 0.00000, 125.895, -32.2869, 126.106, -152.293, 126.264, 87.5748, 3.04938E-006, 154.876, 93.3019, 124.884, 91.8643, 7.16681, 95.8375, -109.31, 6.56817, 158.114
21, 600.00000, 125.829, -32.2975, 126.042, -152.308, 126.181, 87.5617, 2.9598E-006, 154.499, 92.8232, 124.846, 91.5542, 7.21953, 95.6008, -109.504, 6.35695, 157.524
21, 1200.00000, 126.019, -32.2338, 126.228, -152.247, 126.354, 87.6261, 2.87564E-006, 154.29, 91.8294, 124.876, 90.7243, 7.28068, 94.7152, -109.61, 6.17755, 157.26
21, 1800.00000, 125.936, -32.2733, 126.142, -152.287, 126.261, 87.5887, 2.8006E-006, 153.918, 93.1303, 124.869, 92.0826, 7.20904, 96.0041, -109.83, 6.02108, 157.066
21, 2400.00000, 125.754, -32.3495, 125.962, -152.37, 126.052, 87.5083, 2.65113E-006, 152.898, 95.3767, 124.782, 94.5837, 7.1918, 98.6362, -110.311, 5.69101, 155.873
21, 3000.00000, 125.78, -32.3463, 125.992, -152.371, 126.068, 87.5082, 2.62116E-006, 153.012, 95.775, 124.751, 95.1097, 7.23348, 99.2583, -110.449, 5.59361, 155.32
22, 0.00000, 125.67, -32.3825, 125.887, -152.411, 125.949, 87.468, 2.56215E-006, 151.624, 96.3999, 124.694, 95.8359, 7.25814, 100.122, -110.596, 5.50483, 154.678
22, 600.00000, 125.932, -32.2998, 126.148, -152.33, 126.203, 87.5499, 2.54574E-006, 151.973, 95.4808, 124.725, 95.0223, 7.33699, 99.304, -110.593, 5.45788, 154.518
22, 1200.00000, 125.87, -32.3087, 126.087, -152.34, 126.139, 87.5402, 2.52897E-006, 151.343, 94.8873, 124.71, 94.443, 7.35952, 98.7596, -110.593, 5.43219, 154.371
22, 1800.00000, 125.695, -32.3561, 125.919, -152.391, 125.957, 87.4878, 2.49484E-006, 150.672, 95.0502, 124.639, 94.6946, 7.39945, 99.1852, -110.712, 5.35642, 153.655
22, 2400.00000, 125.954, -32.2749, 126.179, -152.313, 126.208, 87.5667, 2.48859E-006, 151.272, 94.2155, 124.653, 93.9848, 7.49851, 98.5259, -110.719, 5.31723, 153.336
22, 3000.00000, 125.912, -32.2777, 126.138, -152.315, 126.168, 87.5641, 2.46067E-006, 149.626, 93.5596, 124.651, 93.3111, 7.51143, 97.8525, -110.68, 5.32264, 153.382
23, 0.00000, 125.913, -32.2494, 126.13, -152.282, 126.173, 87.5998, 2.45266E-006, 150.446, 91.1801, 124.723, 90.8215, 7.49192, 95.1343, -110.517, 5.29892, 154.081
23, 600.00000, 125.96, -32.2138, 126.187, -152.254, 126.206, 87.6267, 2.43818E-006, 150.437, 89.6122, 124.649, 89.4531, 7.68027, 94.0429, -110.575, 5.22043, 153.007
