hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 600.00000, 123.259, -32.5542, 124.336, -152.893, 123.323, 86.7848, 28.3108, 114.12, 18.1636, 4.27074, 27.9679, -103.531
0, 1200.00000, 123.447, -32.8792, 124.528, -153.22, 123.505, 86.4577, 28.167, 113.686, 17.996, 3.91047, 27.825, -103.803
0, 1800.00000, 123.863, -32.7583, 124.964, -153.11, 123.908, 86.5653, 28.2966, 113.577, 17.9363, 3.95237, 27.955, -103.604
0, 2400.00000, 123.752, -32.7891, 124.856, -153.14, 123.801, 86.533, 28.5313, 113.616, 18.1397, 3.94195, 28.1887, -103.681
0, 3000.00000, 123.992, -32.7241, 125.094, -153.076, 124.036, 86.5992, 28.352, 113.59, 17.9729, 3.96595, 28.0105, -103.594
1, 0.00000, 123.711, -32.8052, 124.799, -153.15, 123.763, 86.527, 28.2476, 113.662, 18.0009, 3.93767, 27.9058, -103.726
1, 600.00000, 123.881, -32.7676, 124.948, -153.105, 123.938, 86.5785, 28.1189, 113.808, 18.0371, 3.95825, 27.7773, -103.837
1, 1200.00000, 124.007, -32.7364, 125.062, -153.07, 124.062, 86.6179, 27.759, 113.825, 17.7995, 3.9713, 27.4185, -103.808
1, 1800.00000, 124.308, -32.6613, 125.34, -152.988, 124.36, 86.7071, 27.2603, 113.886, 17.4949, 4.0019, 26.9218, -103.783
1, 2400.00000, 123.997, -32.7523, 125.007, -153.07, 124.056, 86.6299, 26.9472, 113.963, 17.385, 3.9696, 26.609, -103.915
1, 3000.00000, 124.378, -32.6582, 125.365, -152.968, 124.439, 86.739, 26.7051, 114.113, 17.3222, 4.01173, 26.3676, -103.979
2, 0.00000, 123.936, -32.7751, 124.926, -153.085, 124, 86.62, 26.6597, 114.055, 17.28, 3.96421, 26.3218, -104.009
2, 600.00000, 124.567, -32.6026, 125.562, -152.917, 124.619, 86.79, 26.4791, 114.002, 17.0521, 4.02842, 26.1428, -103.807
2, 1200.00000, 124.227, -32.6938, 125.219, -153.007, 124.282, 86.6999, 26.3991, 113.982, 17.0113, 3.99215, 26.0626, -103.853
2, 1800.00000, 124.596, -32.5957, 125.587, -152.909, 124.648, 86.7994, 26.4091, 114.02, 17.0181, 4.03168, 26.073, -103.815
2, 2400.00000, 124.068, -32.7327, 125.069, -153.049, 124.121, 86.6546, 26.4356, 113.897, 16.9748, 3.97379, 26.0991, -103.799
2, 3000.00000, 124.347, -32.6587, 125.349, -152.976, 124.399, 86.7289, 26.5288, 113.938, 17.0485, 4.00425, 26.1923, -103.789
3, 0.00000, 124.274, -32.6776, 125.276, -152.995, 124.326, 86.7095, 26.4923, 113.916, 17.0124, 3.99538, 26.156, -103.782
3, 600.00000, 124.488, -32.6203, 125.49, -152.938, 124.538, 86.7673, 26.4989, 113.94, 17.0168, 4.01909, 26.1627, -103.759
3, 1200.00000, 124.12, -32.7048, 125.157, -153.035, 124.161, 86.6594, 26.6671, 113.658, 16.9094, 3.9752, 26.3308, -103.548
3, 1800.00000, 124.389, -32.6169, 125.46, -152.964, 124.41, 86.7242, 26.6187, 113.349, 16.5738, 3.99666, 26.2842, -103.159
3, 2400.00000, 124.229, -32.6469, 125.328, -153.005, 124.238, 86.6757, 26.5519, 113.075, 16.2984, 3.97369, 26.2185, -102.898
3, 3000.00000, 124.357, -32.5935, 125.498, -152.969, 124.349, 86.7017, 27.2776, 113.007, 16.68, 3.99294, 26.9411, -102.821
4, 0.00000, 123.885, -32.6986, 125.079, -153.094, 123.865, 86.5612, 27.6609, 112.658, 16.6405, 3.93782, 27.3235, -102.568
4, 600.00000, 124.272, -32.5755, 125.511, -152.99, 124.232, 86.6553, 28.1979, 112.505, 16.7872, 3.9795, 27.8591, -102.339
4, 1200.00000, 123.858, -32.6726, 125.129, -153.099, 123.813, 86.5365, 28.7149, 112.414, 17.0558, 3.93811, 28.3731, -102.346
4, 1800.00000, 123.994, -32.6081, 125.332, -153.061, 123.926, 86.5574, 29.6993, 112.249, 17.4737, 3.95563, 29.3531, -102.168
4, 2400.00000, 123.77, -32.6652, 125.118, -153.122, 123.704, 86.4932, 29.9196, 112.224, 17.6072, 3.93211, 29.5721, -102.2
4, 3000.00000, 123.693, -32.6851, 125.045, -153.142, 123.628, 86.4708, 30.0541, 112.235, 17.7085, 3.92429, 29.7059, -102.233
5, 0.00000, 123.719, -32.6749, 125.083, -153.136, 123.653, 86.4737, 30.3016, 112.226, 17.8475, 3.92812, 29.9524, -102.228
5, 600.00000, 123.721, -32.6698, 125.097, -153.136, 123.652, 86.4706, 30.4468, 112.174, 17.8823, 3.92713, 30.0971, -102.178
5, 1200.00000, 123.834, -32.6389, 125.217, -153.107, 123.766, 86.4982, 30.7582, 112.236, 18.1247, 3.941, 30.4069, -102.232
5, 1800.00000, 123.566, -32.7067, 124.96, -153.179, 123.499, 86.4222, 30.8771, 112.167, 18.1547, 3.91159, 30.5251, -102.222
5, 2400.00000, 123.73, -32.854, 125.114, -153.323, 123.664, 86.2817, 30.8406, 112.053, 18.1915, 3.74304, 30.4888, -102.45
5, 3000.00000, 123.25, -32.997, 124.595, -153.449, 123.198, 86.1631, 30.2857, 112.154, 18.0087, 3.69337, 29.9353, -102.64
6, 0.00000, 124.933, -32.5006, 126.306, -152.985, 124.824, 86.6392, 30.0518, 111.23, 17.3997, 4.14766, 29.9778, -102.468
6, 600.00000, 123.901, -32.7733, 125.259, -153.261, 123.787, 86.3669, 30.0616, 111.205, 17.4814, 4.04505, 29.9867, -102.645
6, 1200.00000, 123.454, -33.4479, 124.812, -153.935, 123.343, 85.6905, 29.9307, 110.571, 17.3711, 3.44544, 29.8563, -103.21
6, 1800.00000, 124.578, -32.7736, 125.945, -153.269, 124.449, 86.3615, 30.1632, 111.013, 17.4607, 3.92581, 30.0865, -102.68
6, 2400.00000, 121.974, -33.882, 123.363, -154.384, 121.861, 85.2283, 30.423, 110.309, 17.5878, 3.24271, 30.345, -103.338
6, 3000.00000, 118.809, -34.6708, 120.247, -155.191, 118.708, 84.3924, 31.0576, 109.949, 17.8521, 2.97294, 30.9758, -103.501
7, 0.00000, 118.253, -34.8073, 119.7, -155.337, 118.146, 84.2438, 31.3103, 109.893, 17.9824, 2.92472, 31.2261, -103.53
7, 600.00000, 117.964, -34.8617, 119.456, -155.416, 117.837, 84.1541, 31.888, 109.695, 18.1184, 2.89381, 31.7981, -103.362
7, 1200.00000, 118.358, -34.7528, 119.849, -155.319, 118.206, 84.2586, 32.1417, 109.733, 18.2599, 2.92499, 32.0481, -103.32
7, 1800.00000, 117.876, -34.8677, 119.384, -155.448, 117.711, 84.1255, 32.5889, 109.68, 18.494, 2.88062, 32.4912, -103.338
7, 2400.00000, 118.435, -34.6981, 119.994, -155.309, 118.235, 84.2578, 33.2122, 109.494, 18.5727, 2.91926, 33.107, -103.032
7, 3000.00000, 117.401, -34.8542, 119.092, -155.584, 117.057, 83.9724, 34.4917, 107.384, 18.6038, 2.83058, 34.8324, -103.745
8, 0.00000, 117.369, -34.8429, 119.09, -155.6, 116.993, 83.9545, 35.1542, 107.313, 18.8787, 2.82121, 35.4975, -103.678
8, 600.00000, 117.43, -34.8129, 119.114, -155.594, 116.99, 83.9877, 35.2657, 107.385, 18.9801, 2.82988, 35.6018, -103.68
8, 1200.00000, 117.177, -34.8566, 118.773, -155.682, 116.619, 83.9571, 35.2739, 107.503, 19.1437, 2.81662, 35.6136, -103.828
8, 1800.00000, 117.209, -34.8231, 118.844, -155.679, 116.615, 83.9564, 35.7615, 107.329, 19.1809, 2.81401, 36.0963, -103.629
8, 2400.00000, 117.754, -34.6491, 119.337, -155.552, 117.041, 84.1313, 35.8994, 107.414, 19.1509, 2.86804, 36.1966, -103.392
