hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
9, 1200.00000, 7083.85, 116.227, 0, 0, 1.03315, 87.9353, 1.03315, -92.0647
9, 1800.00000, 7043.73, 116.059, 0, 0, 1.02565, 87.7766, 1.02565, -92.2234
9, 2400.00000, 7051.07, 116.09, 0, 0, 1.02578, 87.8097, 1.02578, -92.1903
9, 3000.00000, 7115.68, 116.361, 0, 0, 1.01589, 88.1759, 1.01589, -91.8241
10, 0.00000, 7066.18, 116.153, 0, 0, 1.00175, 88.0059, 1.00175, -91.9941
10, 600.00000, 7074.44, 116.188, 0, 0, 1.00092, 88.0481, 1.00092, -91.9519
10, 1200.00000, 7125.05, 116.401, 0, 0, 1.00667, 88.2676, 1.00667, -91.7324
10, 1800.00000, 7167.07, 116.577, 0, 0, 1.01105, 88.4519, 1.01105, -91.5481
10, 2400.00000, 7050.74, 116.089, 0, 0, 0.991938, 87.9765, 0.991937, -92.0235
10, 3000.00000, 7063.12, 116.141, 0, 0, 0.986423, 88.0643, 0.986423, -91.9357
11, 0.00000, 7056.71, 116.114, 0, 0, 0.976949, 88.0811, 0.976948, -91.9188
11, 600.00000, 7109.07, 116.333, 0, 0, 0.955987, 88.4399, 0.955987, -91.5601
11, 1200.00000, 7029.8, 115.999, 0, 0, 0.917682, 88.2496, 0.917682, -91.7504
11, 1800.00000, 7043.09, 116.056, 0, 0, 0.898223, 88.4072, 0.898222, -91.5928
11, 2400.00000, 7041.27, 116.047, 0, 0, 0.852926, 88.6258, 0.852925, -91.3742
11, 3000.00000, 7067.63, 116.158, 0, 0, 0.842394, 88.804, 0.842394, -91.196
12, 0.00000, 7231.77, 116.847, 0, 0, 0.851751, 89.5446, 0.851751, -90.4554
12, 600.00000, 7169.22, 116.583, 0, 0, 0.796197, 89.5193, 0.796197, -90.4807
12, 1200.00000, 7127.66, 116.407, 0, 0, 0.754745, 89.527, 0.754744, -90.4729
12, 1800.00000, 7142.35, 116.469, 0, 0, 0.719847, 89.7692, 0.719846, -90.2308
12, 2400.00000, 7184.71, 116.647, 0, 0, 0.71223, 90.0059, 0.71223, -89.9941
12, 3000.00000, 7225.98, 116.821, 0, 0, 0.763968, 89.9459, 0.763968, -90.0541
13, 0.00000, 7239.2, 116.877, 0, 0, 0.743002, 90.1114, 0.743002, -89.8886
13, 600.00000, 7189.5, 116.668, 0, 0, 0.802003, 89.5862, 0.802003, -90.4138
13, 1200.00000, 7229.98, 116.838, 0, 0, 0.784611, 89.864, 0.784611, -90.1359
13, 1800.00000, 7185.68, 116.651, 0, 0, 0.761513, 89.7677, 0.761513, -90.2323
13, 2400.00000, 7184.14, 116.649, 0, 0, 1.00506, 88.5645, 1.00506, -91.4354
13, 3000.00000, 7164.1, 116.565, 0, 0, 1.03855, 88.3023, 1.03855, -91.6977
14, 0.00000, 7152.21, 116.516, 0, 0, 1.10066, 87.9396, 1.10066, -92.0603
14, 600.00000, 7127.59, 116.413, 0, 0, 1.11023, 87.7703, 1.11023, -92.2297
14, 1200.00000, 7113.98, 116.356, 0, 0, 1.1237, 87.6364, 1.1237, -92.3636
14, 1800.00000, 7096.58, 116.282, 0, 0, 1.11017, 87.6163, 1.11017, -92.3837
14, 2400.00000, 7198.36, 116.71, 0, 0, 1.11917, 88.0777, 1.11917, -91.9223
14, 3000.00000, 7087.44, 116.244, 0, 0, 1.10649, 87.5888, 1.10649, -92.4112
15, 0.00000, 7109.84, 116.337, 0, 0, 1.09981, 87.7324, 1.09981, -92.2676
15, 600.00000, 7175.43, 116.613, 0, 0, 1.09926, 88.0601, 1.09926, -91.9399
15, 1200.00000, 7202.26, 116.725, 0, 0, 1.06835, 88.3432, 1.06835, -91.6568
15, 1800.00000, 7198.25, 116.707, 0, 0, 1.044, 88.4418, 1.044, -91.5582
15, 2400.00000, 7227.55, 116.83, 0, 0, 1.03349, 88.6367, 1.03348, -91.3633
15, 3000.00000, 7260.38, 116.968, 0, 0, 1.0321, 88.8039, 1.0321, -91.1961
16, 0.00000, 7184.73, 116.648, 0, 0, 1.01812, 88.5004, 1.01812, -91.4996
16, 600.00000, 7127.38, 116.407, 0, 0, 1.00703, 88.2732, 1.00703, -91.7268
