hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 600.00000, 7563.94, -1.6527, 7559.45, -121.63, 7555.92, 118.324, 34.1694, 156.492, 34.2693, 36.6421, 34.297, -83.5773
0, 1200.00000, 7491.23, -1.96006, 7486.75, -121.937, 7483.21, 118.017, 40.178, 156.389, 40.2755, 36.5072, 40.2984, -83.6717
0, 1800.00000, 7515.17, -1.85879, 7510.57, -121.836, 7507.02, 118.117, 38.1998, 156.431, 38.3072, 36.5601, 38.3282, -83.6433
0, 2400.00000, 7510.76, -1.8772, 7506.17, -121.854, 7502.62, 118.099, 38.573, 156.416, 38.6746, 36.5413, 38.6972, -83.6517
0, 3000.00000, 7522.77, -1.82667, 7518.16, -121.804, 7514.6, 118.149, 37.5739, 156.441, 37.6811, 36.5732, 37.7028, -83.634
1, 0.00000, 7506.42, -1.89539, 7501.89, -121.873, 7498.39, 118.081, 38.924, 156.41, 39.0232, 36.5329, 39.0462, -83.6546
1, 600.00000, 7515.09, -1.85862, 7510.62, -121.836, 7507.16, 118.118, 38.2012, 156.429, 38.3009, 36.5569, 38.3251, -83.6361
1, 1200.00000, 7519.44, -1.84002, 7515.03, -121.818, 7511.61, 118.137, 37.8307, 156.435, 37.9294, 36.5635, 37.9536, -83.6295
1, 1800.00000, 7532.48, -1.78469, 7528.14, -121.763, 7524.78, 118.192, 36.7393, 156.453, 36.8356, 36.5846, 36.8606, -83.6107
1, 2400.00000, 7512.93, -1.86697, 7508.69, -121.846, 7505.41, 118.11, 38.3452, 156.426, 38.4377, 36.5487, 38.4626, -83.6318
1, 3000.00000, 7532.44, -1.78416, 7528.28, -121.763, 7525.04, 118.193, 36.7253, 156.451, 36.8136, 36.5798, 36.8411, -83.6036
2, 0.00000, 7507.49, -1.88975, 7503.32, -121.869, 7500.11, 118.088, 38.7866, 156.419, 38.8758, 36.5378, 38.9012, -83.6354
2, 600.00000, 7541.19, -1.74739, 7537, -121.727, 7533.75, 118.23, 35.9957, 156.464, 36.0872, 36.5955, 36.1133, -83.596
2, 1200.00000, 7521.65, -1.82983, 7517.48, -121.809, 7514.25, 118.148, 37.6082, 156.438, 37.6996, 36.5619, 37.7243, -83.62
2, 1800.00000, 7542.27, -1.74275, 7538.1, -121.722, 7534.86, 118.235, 35.9035, 156.465, 35.9946, 36.597, 36.0207, -83.5944
2, 2400.00000, 7512.99, -1.86662, 7508.78, -121.846, 7505.54, 118.111, 38.3253, 156.428, 38.4188, 36.5482, 38.4421, -83.6327
2, 3000.00000, 7529.24, -1.79797, 7525.02, -121.777, 7521.77, 118.18, 36.9859, 156.45, 37.0789, 36.5767, 37.1036, -83.6112
3, 0.00000, 7524.93, -1.81611, 7520.71, -121.795, 7517.46, 118.161, 37.3401, 156.443, 37.4334, 36.5682, 37.4577, -83.618
3, 600.00000, 7536.85, -1.76582, 7532.64, -121.745, 7529.37, 118.212, 36.3551, 156.459, 36.4486, 36.5895, 36.4734, -83.6026
3, 1200.00000, 7517.42, -1.84845, 7513.06, -121.827, 7509.73, 118.129, 37.9672, 156.435, 38.0682, 36.5588, 38.0889, -83.6345
3, 1800.00000, 7531.66, -1.78882, 7527.17, -121.767, 7523.74, 118.188, 36.7892, 156.457, 36.8996, 36.5866, 36.9168, -83.6265
3, 2400.00000, 7522, -1.8301, 7517.4, -121.808, 7513.91, 118.147, 37.5869, 156.446, 37.7045, 36.5726, 37.7177, -83.6451
3, 3000.00000, 7533.98, -1.78008, 7529.21, -121.757, 7525.6, 118.196, 36.6126, 156.464, 36.7399, 36.5964, 36.7497, -83.6414
4, 0.00000, 7510.22, -1.88167, 7505.27, -121.857, 7501.47, 118.094, 38.589, 156.435, 38.7271, 36.56, 38.7312, -83.6793
4, 600.00000, 7535.26, -1.77646, 7530.13, -121.751, 7526.18, 118.199, 36.5318, 156.471, 36.6802, 36.6073, 36.6817, -83.6616
4, 1200.00000, 7515.75, -1.85938, 7510.5, -121.834, 7506.48, 118.116, 38.157, 156.446, 38.3119, 36.5754, 38.3096, -83.6899
4, 1800.00000, 7529.94, -1.80037, 7524.43, -121.773, 7520.21, 118.174, 37.0079, 156.467, 37.1769, 36.6055, 37.1701, -83.689
4, 2400.00000, 7519.09, -1.84633, 7513.55, -121.819, 7509.31, 118.128, 37.9103, 156.452, 38.0805, 36.5865, 38.0728, -83.7023
4, 3000.00000, 7515.81, -1.86028, 7510.26, -121.833, 7506.01, 118.114, 38.1855, 156.448, 38.3558, 36.5813, 38.3481, -83.7056
5, 0.00000, 7519.06, -1.84673, 7513.46, -121.819, 7509.16, 118.128, 37.9246, 156.453, 38.0965, 36.5882, 38.0887, -83.7033
5, 600.00000, 7520.16, -1.84224, 7514.52, -121.814, 7510.18, 118.132, 37.8373, 156.454, 38.0115, 36.5912, 38.003, -83.7044
5, 1200.00000, 7528.8, -1.80579, 7523.13, -121.778, 7518.77, 118.168, 37.1319, 156.466, 37.306, 36.6072, 37.2987, -83.6949
5, 1800.00000, 7514.68, -1.86539, 7508.99, -121.837, 7504.61, 118.108, 38.3043, 156.438, 38.4754, 36.5712, 38.4675, -83.716
5, 2400.00000, 7483.19, -1.99895, 7477.54, -121.97, 7473.23, 117.975, 40.9074, 156.394, 41.0752, 36.5099, 41.0634, -83.7507
5, 3000.00000, 7452.79, -2.12812, 7447.3, -122.1, 7443.15, 117.846, 43.4053, 156.352, 43.5654, 36.4571, 43.5548, -83.7778
6, 0.00000, 7544.07, -1.74043, 7538.53, -121.714, 7534.27, 118.234, 35.836, 156.471, 36.0097, 36.6232, 36.0059, -83.6922
6, 600.00000, 7486.49, -1.98393, 7480.99, -121.957, 7476.85, 117.991, 40.5973, 156.389, 40.7654, 36.5, 40.7501, -83.7603
6, 1200.00000, 7339.94, -2.54259, 7334.51, -122.514, 7330.44, 117.433, 52.4746, 154.344, 52.6368, 34.419, 52.6158, -85.7716
6, 1800.00000, 7484.35, -1.99331, 7478.79, -121.966, 7474.62, 117.981, 40.7774, 156.387, 40.9487, 36.4969, 40.931, -83.7654
6, 2400.00000, 7239.61, -2.96368, 7234.12, -122.934, 7230.04, 117.012, 60.0995, 153.906, 60.2653, 33.9657, 60.2374, -86.2009
6, 3000.00000, 7067.93, -3.49706, 7062.3, -123.466, 7058.33, 116.479, 72.1918, 153.345, 72.3606, 33.3885, 72.324, -86.7491
7, 0.00000, 7040.93, -3.6006, 7035.26, -123.569, 7031.29, 116.376, 74.2452, 153.239, 74.4161, 33.2787, 74.3751, -86.8551
7, 600.00000, 7029.49, -3.64497, 7023.64, -123.612, 7019.56, 116.331, 75.1244, 153.194, 75.3046, 33.2312, 75.2564, -86.906
7, 1200.00000, 7050.66, -3.56422, 7044.73, -123.531, 7040.63, 116.412, 73.5261, 153.279, 73.7103, 33.3135, 73.6563, -86.8276
7, 1800.00000, 7028.57, -3.64923, 7022.56, -123.615, 7018.43, 116.327, 75.2102, 153.194, 75.3982, 33.2241, 75.3384, -86.9147
7, 2400.00000, 7060.45, -3.52817, 7054.18, -123.493, 7049.88, 116.447, 72.8091, 153.322, 73.0103, 33.3511, 72.9423, -86.8005
7, 3000.00000, 7014.62, -3.70552, 7007.87, -123.667, 7003.29, 116.269, 76.3076, 153.144, 76.5356, 33.165, 76.4462, -86.9936
8, 0.00000, 7016.59, -3.69878, 7009.66, -123.659, 7004.99, 116.276, 76.1745, 153.154, 76.4114, 33.1711, 76.3128, -86.9915
8, 600.00000, 7018.53, -3.69184, 7011.54, -123.651, 7006.95, 116.283, 76.0268, 153.168, 76.2696, 33.1713, 76.1523, -86.9886
8, 1200.00000, 7002.38, -3.75394, 6995.32, -123.712, 6990.94, 116.223, 77.2387, 153.113, 77.4908, 33.09, 77.3387, -87.0604
8, 1800.00000, 7006.29, -3.73976, 6999.04, -123.697, 6994.55, 116.237, 76.9533, 153.13, 77.2168, 33.1032, 77.0541, -87.053
8, 2400.00000, 7031.25, -3.64506, 7023.84, -123.601, 7019.5, 116.333, 75.058, 153.24, 75.3363, 33.1862, 75.1362, -86.9707
8, 3000.00000, 6990.27, -3.80203, 6982.88, -123.758, 6978.67, 116.177, 78.149, 153.081, 78.4283, 33.0194, 78.216, -87.127
9, 0.00000, 7003.69, -3.75122, 6996.14, -123.706, 6992.12, 116.229, 77.1237, 153.145, 77.4207, 33.05, 77.1618, -87.0936
9, 600.00000, 7001.81, -3.75857, 6994.22, -123.713, 6990.26, 116.222, 77.2651, 153.14, 77.5658, 33.0374, 77.2955, -87.1044
9, 1200.00000, 6970.59, -3.87833, 6962.97, -123.832, 6959.12, 116.103, 79.6155, 153.02, 79.9201, 32.9091, 79.6343, -87.2253
9, 1800.00000, 6924.71, -4.05357, 6917.1, -124.007, 6913.35, 115.928, 83.0523, 152.839, 83.359, 32.7237, 83.0615, -87.4021
9, 2400.00000, 6933.08, -4.02123, 6925.45, -123.974, 6921.73, 115.961, 82.4263, 152.871, 82.7342, 32.7504, 82.4304, -87.3749
9, 3000.00000, 7006.54, -3.74083, 6998.94, -123.694, 6995.33, 116.242, 76.8986, 153.173, 77.2068, 33.0336, 76.8908, -87.0958
10, 0.00000, 6949.82, -3.95751, 6942.3, -123.911, 6938.8, 116.026, 81.1666, 152.946, 81.4708, 32.8107, 81.1524, -87.3077
10, 600.00000, 6959.21, -3.92134, 6951.65, -123.874, 6948.23, 116.063, 80.4573, 152.985, 80.7667, 32.8362, 80.4309, -87.2803
10, 1200.00000, 7017.04, -3.70101, 7009.39, -123.654, 7006, 116.283, 76.0999, 153.225, 76.4161, 33.0582, 76.0665, -87.065
10, 1800.00000, 7065.06, -3.51765, 7057.37, -123.471, 7053.99, 116.467, 72.4705, 153.423, 72.7886, 33.243, 72.4323, -86.8851
10, 2400.00000, 6931.99, -4.02494, 6924.45, -123.977, 6921.17, 115.96, 82.5005, 152.877, 82.8104, 32.7197, 82.4589, -87.3881
10, 3000.00000, 6946, -3.97136, 6938.49, -123.924, 6935.24, 116.013, 81.4469, 152.934, 81.755, 32.7745, 81.4044, -87.3336
11, 0.00000, 6938.53, -3.99988, 6931.08, -123.953, 6927.88, 115.985, 81.9978, 152.906, 82.305, 32.7458, 81.9532, -87.3604
11, 600.00000, 6997.86, -3.77295, 6990.53, -123.727, 6987.45, 116.213, 77.5182, 153.148, 77.8215, 32.9761, 77.4686, -87.1325
11, 1200.00000, 6906.79, -4.12033, 6899.73, -124.076, 6896.85, 115.866, 84.34, 152.782, 84.63, 32.626, 84.2856, -87.4667
11, 1800.00000, 6921.61, -4.06196, 6914.67, -124.018, 6911.88, 115.924, 83.2076, 152.834, 83.4926, 32.6761, 83.152, -87.4154
11, 2400.00000, 6918.71, -4.07194, 6912.09, -124.03, 6909.52, 115.915, 83.3967, 152.822, 83.6679, 32.6649, 83.3343, -87.4182
11, 3000.00000, 6948.58, -3.95746, 6942.02, -123.917, 6939.52, 116.03, 81.1422, 152.942, 81.4128, 32.7788, 81.0779, -87.3055
12, 0.00000, 7136.1, -3.24162, 7129.45, -123.202, 7126.9, 116.746, 66.9393, 153.713, 67.2149, 33.5128, 66.8745, -86.5918
12, 600.00000, 7063.61, -3.5177, 7057.36, -123.479, 7055.09, 116.471, 72.442, 153.415, 72.6972, 33.2291, 72.3656, -86.853
12, 1200.00000, 7015.4, -3.70055, 7009.47, -123.664, 7007.38, 116.288, 76.0753, 153.214, 76.3134, 33.0416, 75.9955, -87.0276
12, 1800.00000, 7031.53, -3.6375, 7025.84, -123.602, 7023.92, 116.352, 74.8372, 153.276, 75.063, 33.0991, 74.7497, -86.9625
12, 2400.00000, 7079.73, -3.45289, 7074.1, -123.418, 7072.22, 116.537, 71.179, 153.472, 71.401, 33.2854, 71.0894, -86.7765
12, 3000.00000, 7127.83, -3.27039, 7121.83, -123.234, 7119.7, 116.718, 67.536, 153.672, 67.7766, 33.476, 67.4563, -86.6032
13, 0.00000, 7142.55, -3.2136, 7136.7, -123.178, 7134.67, 116.776, 66.4011, 153.733, 66.6349, 33.5318, 66.3157, -86.5426
13, 600.00000, 7086.87, -3.42834, 7080.6, -123.39, 7078.27, 116.56, 70.6789, 153.505, 70.9322, 33.321, 70.6085, -86.765
13, 1200.00000, 7132.75, -3.25226, 7126.62, -123.215, 7124.39, 116.736, 67.1827, 153.694, 67.4276, 33.4962, 67.1039, -86.586
13, 1800.00000, 7081.68, -3.4471, 7075.74, -123.41, 7073.6, 116.541, 71.0822, 153.484, 71.3136, 33.2987, 70.9992, -86.7708
13, 2400.00000, 7084.45, -3.44316, 7076.83, -123.397, 7073.42, 116.541, 70.9899, 153.5, 71.3038, 33.324, 70.9585, -86.8079
13, 3000.00000, 7062.15, -3.52922, 7054.34, -123.481, 7050.73, 116.454, 72.7165, 153.407, 73.0362, 33.2393, 72.6919, -86.8952
14, 0.00000, 7049.7, -3.57851, 7041.49, -123.528, 7037.54, 116.404, 73.7092, 153.357, 74.0445, 33.1936, 73.6954, -86.9509
14, 600.00000, 7021.74, -3.6852, 7013.54, -123.634, 7009.46, 116.296, 75.8522, 153.237, 76.1796, 33.0906, 75.8482, -87.0506
14, 1200.00000, 7006.43, -3.74388, 6998.18, -123.692, 6993.99, 116.237, 77.0279, 153.173, 77.3546, 33.0327, 77.0286, -87.1079
14, 1800.00000, 6986.25, -3.8202, 6978.14, -123.769, 6974.01, 116.161, 78.5704, 153.087, 78.8829, 32.9531, 78.5673, -87.1773
14, 2400.00000, 7102.59, -3.37554, 7094.47, -123.326, 7090.2, 116.605, 69.7679, 153.559, 70.0777, 33.4181, 69.7747, -86.732
14, 3000.00000, 6975.74, -3.85978, 6967.73, -123.809, 6963.52, 116.12, 79.3711, 153.039, 79.6731, 32.9201, 79.3798, -87.2095
15, 0.00000, 7001.16, -3.76187, 6993.32, -123.713, 6988.97, 116.217, 77.4671, 153.132, 77.7526, 33.0352, 77.4968, -87.0993
15, 600.00000, 7075.99, -3.47561, 7068.2, -123.428, 7063.79, 116.503, 71.8085, 153.432, 72.088, 33.3369, 71.8448, -86.8086
15, 1200.00000, 7106.04, -3.35961, 7098.48, -123.313, 7094.21, 116.619, 69.5118, 153.552, 69.7776, 33.4562, 69.544, -86.6856
15, 1800.00000, 7101, -3.3779, 7093.66, -123.333, 7089.45, 116.6, 69.8929, 153.526, 70.1438, 33.4411, 69.9285, -86.6945
15, 2400.00000, 7134.29, -3.24982, 7127.09, -123.206, 7122.82, 116.728, 67.3496, 153.655, 67.5902, 33.5835, 67.3973, -86.5579
15, 3000.00000, 7171.85, -3.10475, 7164.87, -123.064, 7160.26, 116.87, 64.4739, 153.785, 64.6933, 33.7726, 64.5719, -86.3899
16, 0.00000, 7085.16, -3.43593, 7078.33, -123.395, 7073.72, 116.539, 71.0936, 153.429, 71.3027, 33.4313, 71.2013, -86.7158
16, 600.00000, 7019.49, -3.68603, 7012.83, -123.646, 7008.14, 116.288, 76.0731, 153.155, 76.2689, 33.1798, 76.1995, -86.96
16, 1200.00000, 7004.21, -3.74432, 6997.6, -123.705, 6992.9, 116.229, 77.2264, 153.094, 77.4192, 33.1217, 77.3559, -87.016
16, 1800.00000, 7010.77, -3.7187, 7004.23, -123.68, 6999.44, 116.254, 76.7424, 153.113, 76.9266, 33.1559, 76.8849, -86.9846
16, 2400.00000, 7014.52, -3.70411, 7008.04, -123.666, 7003.27, 116.268, 76.4627, 153.127, 76.6417, 33.1711, 76.6039, -86.9671
16, 3000.00000, 7031.63, -3.63833, 7025.24, -123.601, 7020.46, 116.334, 75.1772, 153.192, 75.3464, 33.2426, 75.3197, -86.8942
17, 0.00000, 7043.95, -3.59019, 7037.8, -123.554, 7033.11, 116.382, 74.238, 153.237, 74.3922, 33.2954, 74.3809, -86.8367
17, 600.00000, 7046.68, -3.57891, 7040.73, -123.544, 7036.19, 116.394, 74.0276, 153.247, 74.1673, 33.3035, 74.1612, -86.8184
17, 1200.00000, 7014.95, -3.69932, 7009.19, -123.665, 7004.76, 116.273, 76.4179, 153.118, 76.5459, 33.176, 76.5492, -86.936
17, 1800.00000, 7065.76, -3.50383, 7060.34, -123.472, 7056.05, 116.469, 72.5452, 153.316, 72.6516, 33.3852, 72.6746, -86.7221
17, 2400.00000, 7053.1, -3.55169, 7047.82, -123.52, 7043.59, 116.421, 73.506, 153.264, 73.5997, 33.3331, 73.6301, -86.7648
17, 3000.00000, 7156.64, -3.15513, 7151.48, -123.124, 7147.19, 116.817, 65.6301, 153.671, 65.7033, 33.7564, 65.7516, -86.3416
18, 0.00000, 7361.35, -2.4515, 7356.28, -122.421, 7351.81, 117.52, 51.0876, 154.409, 51.1434, 34.5211, 51.2023, -85.5891
18, 600.00000, 7682.39, -1.16233, 7677.39, -121.134, 7672.77, 118.807, 24.7005, 156.597, 24.735, 36.9038, 24.8322, -83.3182
18, 1200.00000, 7786.08, -0.739321, 7781.15, -120.712, 7776.63, 119.23, 16.148, 156.726, 16.1764, 37.1884, 16.2751, -83.1293
18, 1800.00000, 7784.65, -0.744503, 7779.8, -120.718, 7775.31, 119.225, 16.3024, 156.709, 16.3231, 37.1715, 16.4266, -83.122
18, 2400.00000, 7804.33, -0.665212, 7799.46, -120.638, 7794.97, 119.305, 14.6837, 156.737, 14.7082, 37.2428, 14.8082, -83.0922
18, 3000.00000, 7817.35, -0.612691, 7812.49, -120.586, 7808.03, 119.358, 13.6232, 156.752, 13.649, 37.2901, 13.747, -83.072
19, 0.00000, 7808.22, -0.648655, 7803.46, -120.622, 7799.06, 119.322, 14.4121, 156.723, 14.4308, 37.2336, 14.5326, -83.0851
19, 600.00000, 7812.38, -0.631151, 7807.79, -120.606, 7803.51, 119.34, 14.0746, 156.721, 14.0872, 37.2327, 14.1898, -83.0673
19, 1200.00000, 7823.32, -0.586818, 7818.85, -120.562, 7814.68, 119.385, 13.1573, 156.734, 13.1662, 37.2699, 13.2683, -83.0313
19, 1800.00000, 7824.38, -0.581971, 7820.06, -120.558, 7816.06, 119.391, 13.049, 156.74, 13.0567, 37.2584, 13.155, -83.0301
19, 2400.00000, 7825.44, -0.576821, 7821.38, -120.554, 7817.59, 119.397, 12.9279, 156.741, 12.9272, 37.245, 13.0258, -83.0042
19, 3000.00000, 7822.16, -0.589814, 7818.14, -120.567, 7814.41, 119.384, 13.1887, 156.741, 13.1889, 37.227, 13.2856, -83.0167
20, 0.00000, 7813.4, -0.624759, 7809.45, -120.603, 7805.77, 119.349, 13.9009, 156.731, 13.8986, 37.1884, 13.9958, -83.0323
20, 600.00000, 7821.06, -0.593827, 7817.16, -120.572, 7813.53, 119.381, 13.2634, 156.739, 13.2586, 37.2145, 13.3562, -83.0058
20, 1200.00000, 7813.35, -0.624418, 7809.55, -120.603, 7805.99, 119.35, 13.8906, 156.727, 13.8813, 37.1788, 13.9806, -83.014
20, 1800.00000, 7818.99, -0.602911, 7814.88, -120.58, 7811.11, 119.371, 13.4442, 156.746, 13.4515, 37.2206, 13.5442, -83.0434
20, 2400.00000, 7812.42, -0.629165, 7808.32, -120.606, 7804.56, 119.345, 13.9838, 156.734, 13.9908, 37.1907, 14.0837, -83.0622
20, 3000.00000, 7810.25, -0.637851, 7806.2, -120.615, 7802.48, 119.336, 14.1536, 156.737, 14.1595, 37.1834, 14.252, -83.0603
21, 0.00000, 7833.29, -0.545253, 7829.31, -120.523, 7825.64, 119.429, 12.2408, 156.768, 12.2454, 37.2738, 12.3365, -82.9976
21, 600.00000, 7828.9, -0.562705, 7824.94, -120.541, 7821.33, 119.412, 12.5958, 156.77, 12.6051, 37.2473, 12.6913, -83.028
21, 1200.00000, 7838.79, -0.522932, 7834.88, -120.502, 7831.36, 119.452, 11.7669, 156.79, 11.7787, 37.2837, 11.8606, -83.0129
21, 1800.00000, 7835.34, -0.536308, 7831.5, -120.515, 7828.05, 119.44, 12.0597, 156.783, 12.0723, 37.2529, 12.1516, -83.0335
21, 2400.00000, 7827.44, -0.56753, 7823.62, -120.547, 7820.26, 119.409, 12.7297, 156.775, 12.7498, 37.1998, 12.8215, -83.0904
