hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 600.00000, 7795.73, -1.0169, 7791.64, -120.991, 7789.08, 118.965, 117.314, -23.6005, 117.414, -143.562, 118.146, 96.355
0, 1200.00000, 7764.22, -1.20042, 7760.16, -121.174, 7757.55, 118.782, 138.389, -23.7246, 138.486, -143.696, 139.213, 96.2334
0, 1800.00000, 7774.63, -1.14009, 7770.46, -121.113, 7767.87, 118.842, 131.467, -23.6817, 131.573, -143.65, 132.31, 96.2738
0, 2400.00000, 7772.73, -1.15111, 7768.56, -121.124, 7765.96, 118.831, 132.739, -23.6918, 132.84, -143.661, 133.58, 96.2658
0, 3000.00000, 7777.92, -1.12095, 7773.75, -121.094, 7771.15, 118.861, 129.267, -23.6691, 129.373, -143.636, 130.112, 96.2859
1, 0.00000, 7770.82, -1.1619, 7766.7, -121.135, 7764.14, 118.82, 133.989, -23.6991, 134.088, -143.669, 134.818, 96.2601
1, 600.00000, 7774.55, -1.13991, 7770.49, -121.114, 7767.97, 118.842, 131.468, -23.6824, 131.567, -143.651, 132.289, 96.2768
1, 1200.00000, 7776.41, -1.1288, 7772.39, -121.103, 7769.9, 118.853, 130.199, -23.6748, 130.297, -143.643, 131.011, 96.2847
1, 1800.00000, 7782.02, -1.09574, 7778.07, -121.071, 7775.63, 118.887, 126.411, -23.6525, 126.507, -143.619, 127.21, 96.3075
1, 2400.00000, 7773.51, -1.14476, 7769.64, -121.12, 7767.26, 118.838, 132.061, -23.686, 132.153, -143.656, 132.842, 96.2771
1, 3000.00000, 7781.93, -1.09534, 7778.13, -121.071, 7775.79, 118.888, 126.394, -23.6535, 126.482, -143.621, 127.162, 96.3105
2, 0.00000, 7771.12, -1.15827, 7767.32, -121.134, 7764.99, 118.825, 133.626, -23.6952, 133.715, -143.666, 134.392, 96.2698
2, 600.00000, 7785.72, -1.07338, 7781.91, -121.049, 7779.55, 118.91, 123.865, -23.6384, 123.957, -143.605, 124.638, 96.3236
2, 1200.00000, 7777.25, -1.12259, 7773.45, -121.098, 7771.11, 118.86, 129.525, -23.6713, 129.616, -143.64, 130.293, 96.2921
2, 1800.00000, 7786.19, -1.0706, 7782.38, -121.046, 7780.04, 118.912, 123.548, -23.6366, 123.639, -143.603, 124.318, 96.3256
2, 2400.00000, 7773.51, -1.14452, 7769.68, -121.12, 7767.33, 118.838, 132.041, -23.6856, 132.134, -143.656, 132.814, 96.2772
2, 3000.00000, 7780.56, -1.10359, 7776.72, -121.079, 7774.35, 118.879, 127.333, -23.6577, 127.426, -143.626, 128.109, 96.3044
3, 0.00000, 7778.69, -1.11443, 7774.85, -121.09, 7772.49, 118.868, 128.582, -23.6658, 128.675, -143.634, 129.357, 96.2964
3, 600.00000, 7783.86, -1.0844, 7780.02, -121.06, 7777.65, 118.898, 125.127, -23.645, 125.22, -143.612, 125.904, 96.3164
3, 1200.00000, 7775.48, -1.13377, 7771.53, -121.109, 7769.1, 118.849, 130.784, -23.6777, 130.884, -143.647, 131.581, 96.2813
3, 1800.00000, 7781.69, -1.09828, 7777.63, -121.073, 7775.12, 118.884, 126.683, -23.6531, 126.793, -143.621, 127.504, 96.3005
3, 2400.00000, 7777.53, -1.12297, 7773.39, -121.097, 7770.83, 118.859, 129.505, -23.6688, 129.621, -143.637, 130.341, 96.2822
3, 3000.00000, 7782.78, -1.0932, 7778.51, -121.066, 7775.86, 118.888, 126.057, -23.6481, 126.183, -143.615, 126.922, 96.2971
4, 0.00000, 7772.55, -1.15399, 7768.15, -121.125, 7765.32, 118.828, 132.98, -23.6874, 133.117, -143.657, 133.878, 96.2515
4, 600.00000, 7783.47, -1.09136, 7778.92, -121.062, 7775.98, 118.89, 125.752, -23.6446, 125.899, -143.611, 126.683, 96.2862
4, 1200.00000, 7775.06, -1.14088, 7770.42, -121.111, 7767.42, 118.84, 131.424, -23.6772, 131.577, -143.646, 132.373, 96.2526
4, 1800.00000, 7781.3, -1.10585, 7776.45, -121.074, 7773.29, 118.874, 127.353, -23.6526, 127.52, -143.619, 128.347, 96.268
4, 2400.00000, 7776.62, -1.13329, 7771.74, -121.102, 7768.56, 118.847, 130.501, -23.6714, 130.669, -143.639, 131.5, 96.2501
4, 3000.00000, 7775.21, -1.1416, 7770.31, -121.11, 7767.13, 118.838, 131.452, -23.6766, 131.621, -143.644, 132.454, 96.2452
5, 0.00000, 7776.63, -1.13356, 7771.7, -121.101, 7768.48, 118.846, 130.519, -23.6709, 130.688, -143.638, 131.529, 96.2495
5, 600.00000, 7777.13, -1.13091, 7772.16, -121.098, 7768.91, 118.849, 130.206, -23.669, 130.378, -143.636, 131.225, 96.25
5, 1200.00000, 7780.89, -1.1092, 7775.9, -121.077, 7772.63, 118.87, 127.703, -23.6542, 127.876, -143.62, 128.729, 96.2632
5, 1800.00000, 7774.79, -1.1448, 7769.77, -121.112, 7766.48, 118.835, 131.797, -23.6808, 131.966, -143.648, 132.823, 96.2393
5, 2400.00000, 7761.12, -1.22418, 7756.14, -121.191, 7752.89, 118.756, 140.918, -23.7341, 141.084, -143.707, 141.929, 96.1909
5, 3000.00000, 7747.87, -1.30055, 7743.03, -121.269, 7739.89, 118.68, 149.706, -23.7852, 149.864, -143.761, 150.685, 96.1472
6, 0.00000, 7787.43, -1.07017, 7782.56, -121.039, 7779.37, 118.91, 123.258, -23.6329, 123.429, -143.595, 124.264, 96.2846
6, 600.00000, 7762.46, -1.21522, 7757.62, -121.184, 7754.5, 118.765, 139.933, -23.7313, 140.099, -143.705, 140.913, 96.1943
6, 1200.00000, 7698.41, -1.5605, 7693.67, -121.528, 7690.53, 118.421, 181.429, -24.4731, 181.59, -144.458, 182.381, 95.4669
6, 1800.00000, 7761.55, -1.22081, 7756.67, -121.189, 7753.52, 118.759, 140.565, -23.7344, 140.734, -143.709, 141.553, 96.1898
6, 2400.00000, 7654.15, -1.81089, 7649.37, -121.778, 7646.19, 118.171, 210.578, -24.7095, 210.742, -144.7, 211.53, 95.2356
6, 3000.00000, 7575.93, -2.13997, 7571.09, -122.106, 7567.92, 117.842, 257.078, -26.4744, 257.254, -146.473, 258.014, 93.4783
7, 0.00000, 7563.89, -2.20114, 7559.02, -122.167, 7555.84, 117.781, 264.682, -26.5755, 264.86, -146.576, 265.619, 93.3774
7, 600.00000, 7558.84, -2.22745, 7553.83, -122.192, 7550.54, 117.754, 267.927, -26.6192, 268.114, -146.621, 268.888, 93.3313
7, 1200.00000, 7568.32, -2.17984, 7563.25, -122.144, 7559.93, 117.802, 261.981, -26.5398, 262.172, -146.542, 262.95, 93.4083
7, 1800.00000, 7558.48, -2.23001, 7553.35, -122.194, 7550, 117.752, 268.209, -26.6217, 268.403, -146.625, 269.184, 93.3259
7, 2400.00000, 7572.81, -2.15873, 7567.47, -122.121, 7563.97, 117.822, 259.278, -26.5023, 259.485, -146.506, 260.294, 93.4396
7, 3000.00000, 7552.48, -2.26368, 7546.78, -122.223, 7543, 117.717, 272.25, -26.6747, 272.482, -146.682, 273.328, 93.2614
8, 0.00000, 7553.43, -2.2598, 7547.59, -122.218, 7543.71, 117.72, 271.723, -26.6667, 271.963, -146.675, 272.823, 93.2661
8, 600.00000, 7554.29, -2.25562, 7548.43, -122.214, 7544.58, 117.725, 271.185, -26.6573, 271.43, -146.669, 272.274, 93.2728
8, 1200.00000, 7547.05, -2.29203, 7541.17, -122.25, 7537.41, 117.689, 275.728, -26.7162, 275.98, -146.735, 276.785, 93.2106
8, 1800.00000, 7548.86, -2.28381, 7542.83, -122.241, 7538.96, 117.697, 274.659, -26.7016, 274.921, -146.722, 275.741, 93.2214
8, 2400.00000, 7560.03, -2.22792, 7553.92, -122.184, 7550.09, 117.753, 267.66, -26.6052, 267.934, -146.633, 268.725, 93.31
8, 3000.00000, 7541.67, -2.32018, 7535.6, -122.277, 7531.83, 117.661, 279.179, -26.7572, 279.453, -146.787, 280.222, 93.1603
9, 0.00000, 7547.67, -2.29022, 7541.52, -122.246, 7537.81, 117.692, 275.421, -26.7057, 275.71, -146.744, 276.439, 93.2039
9, 600.00000, 7546.83, -2.29451, 7540.66, -122.25, 7536.97, 117.688, 275.952, -26.7122, 276.244, -146.752, 276.964, 93.1959
