hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 600.00000, 7509.85, -1.71572, 7505.36, -121.693, 7501.85, 118.26, 33.2315, 156.457, 33.231, 36.4485, 33.2271, -83.5466
0, 1200.00000, 7427.39, -2.03716, 7422.91, -122.014, 7419.38, 117.939, 39.2465, 156.367, 39.2458, 36.3592, 39.2413, -83.636
0, 1800.00000, 7454.54, -1.93117, 7449.93, -121.908, 7446.4, 118.045, 37.2726, 156.397, 37.2719, 36.3886, 37.2676, -83.6064
0, 2400.00000, 7449.54, -1.95044, 7444.95, -121.927, 7441.41, 118.025, 37.6314, 156.392, 37.6308, 36.3834, 37.6264, -83.6117
0, 3000.00000, 7463.15, -1.89757, 7458.54, -121.874, 7454.99, 118.078, 36.6441, 156.406, 36.6435, 36.3979, 36.6392, -83.597
1, 0.00000, 7444.62, -1.96948, 7440.09, -121.946, 7436.6, 118.006, 37.9904, 156.386, 37.9898, 36.3781, 37.9854, -83.6171
1, 600.00000, 7454.45, -1.931, 7449.98, -121.909, 7446.53, 118.045, 37.2724, 156.397, 37.2719, 36.3887, 37.2676, -83.6065
1, 1200.00000, 7459.39, -1.91156, 7454.97, -121.889, 7451.56, 118.065, 36.914, 156.402, 36.9134, 36.3944, 36.9093, -83.6008
1, 1800.00000, 7474.16, -1.85371, 7469.83, -121.832, 7466.48, 118.123, 35.8381, 156.419, 35.8375, 36.4111, 35.8335, -83.5842
1, 2400.00000, 7452, -1.93977, 7447.75, -121.918, 7444.49, 118.037, 37.4518, 156.394, 37.4513, 36.3863, 37.4472, -83.6091
1, 3000.00000, 7474.13, -1.85316, 7469.96, -121.832, 7466.74, 118.124, 35.8361, 156.418, 35.8356, 36.4106, 35.8317, -83.585
2, 0.00000, 7445.83, -1.96361, 7441.66, -121.943, 7438.46, 118.014, 37.9005, 156.387, 37.9, 36.3797, 37.8959, -83.6159
2, 600.00000, 7484.04, -1.81472, 7479.85, -121.794, 7476.62, 118.163, 35.1179, 156.429, 35.1174, 36.4213, 35.1136, -83.5742
2, 1200.00000, 7461.89, -1.90093, 7457.71, -121.88, 7454.5, 118.077, 36.7337, 156.405, 36.7332, 36.3972, 36.7292, -83.5984
2, 1800.00000, 7485.28, -1.80988, 7481.1, -121.789, 7477.88, 118.168, 35.028, 156.43, 35.0275, 36.4226, 35.0237, -83.5729
2, 2400.00000, 7452.06, -1.93942, 7447.85, -121.918, 7444.62, 118.038, 37.4518, 156.394, 37.4512, 36.3864, 37.4472, -83.6091
2, 3000.00000, 7470.49, -1.86761, 7466.27, -121.847, 7463.03, 118.11, 36.1079, 156.415, 36.1074, 36.4075, 36.1035, -83.588
3, 0.00000, 7465.6, -1.88658, 7461.38, -121.866, 7458.14, 118.091, 36.4638, 156.409, 36.4633, 36.4009, 36.4593, -83.5945
3, 600.00000, 7479.12, -1.834, 7474.9, -121.813, 7471.65, 118.143, 35.4787, 156.424, 35.4782, 36.4167, 35.4743, -83.5788
3, 1200.00000, 7457.07, -1.9204, 7452.71, -121.899, 7449.39, 118.057, 37.0928, 156.399, 37.0922, 36.3916, 37.0881, -83.6036
3, 1800.00000, 7473.2, -1.85803, 7468.71, -121.836, 7465.29, 118.119, 35.926, 156.417, 35.9253, 36.409, 35.9213, -83.586
3, 2400.00000, 7462.23, -1.9012, 7457.63, -121.879, 7454.16, 118.075, 36.734, 156.405, 36.7332, 36.3968, 36.729, -83.598
