hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
14, 2400.00000, 105.597, 114.082, 0.000502109, 11.4572, 37.8691, -89.9511, 37.8691, 90.0489
14, 3000.00000, 103.957, 113.605, 0.000494122, 10.925, 37.4448, -90.4321, 37.4448, 89.5679
15, 0.00000, 104.315, 113.722, 0.000496243, 11.1653, 37.2108, -90.3064, 37.2108, 89.6936
15, 600.00000, 105.307, 114.023, 0.000501407, 11.5933, 37.1836, -89.9973, 37.1836, 90.0026
15, 1200.00000, 105.798, 114.216, 0.000505208, 12.2033, 36.113, -89.7751, 36.113, 90.2249
15, 1800.00000, 105.806, 114.254, 0.000506236, 12.5227, 35.2736, -89.7179, 35.2736, 90.282
15, 2400.00000, 106.277, 114.411, 0.000509109, 12.8538, 34.9083, -89.5486, 34.9084, 90.4513
15, 3000.00000, 106.777, 114.562, 0.000511756, 13.0767, 34.8572, -89.3919, 34.8572, 90.6081
16, 0.00000, 105.673, 114.251, 0.000506604, 12.8033, 34.3834, -89.7011, 34.3835, 90.2988
16, 600.00000, 104.838, 114.016, 0.000502722, 12.604, 34.0076, -89.9336, 34.0077, 90.0664
16, 1200.00000, 104.648, 113.965, 0.000501916, 12.5812, 33.864, -89.9815, 33.864, 90.0184
16, 1800.00000, 104.736, 113.991, 0.000502373, 12.6194, 33.8573, -89.955, 33.8574, 90.045
16, 2400.00000, 104.806, 114.023, 0.000503025, 12.7398, 33.6172, -89.9171, 33.6172, 90.0828
16, 3000.00000, 105.052, 114.106, 0.000504555, 12.9223, 33.4, -89.8273, 33.4, 90.1726
17, 0.00000, 105.297, 114.22, 0.000506952, 13.3801, 32.4565, -89.6886, 32.4565, 90.3113
17, 600.00000, 105.413, 114.295, 0.000508651, 13.7742, 31.5408, -89.5912, 31.5408, 90.4087
17, 1200.00000, 105.069, 114.231, 0.000507921, 13.9706, 30.6654, -89.6366, 30.6654, 90.3634
17, 1800.00000, 105.858, 114.526, 0.000513656, 14.7965, 29.3055, -89.3035, 29.3055, 90.6964
17, 2400.00000, 105.737, 114.514, 0.00051368, 14.9525, 28.7692, -89.3036, 28.7692, 90.6963
17, 3000.00000, 107.106, 114.921, 0.000520808, 15.4883, 28.7519, -88.8868, 28.752, 91.1132
18, 0.00000, 109.796, 115.614, 0.000534183, 16.2597, 29.2273, -88.1884, 29.2273, 91.8116
18, 600.00000, 114.026, 116.9, 0.000555507, 17.5668, 29.1824, -85.718, 29.1824, 94.2819
18, 1200.00000, 115.421, 117.351, 0.000565191, 18.2469, 28.8531, -85.5157, 28.8532, 94.4842
18, 1800.00000, 115.427, 117.365, 0.000565555, 18.3536, 28.5699, -85.4977, 28.5699, 94.5022
18, 2400.00000, 115.677, 117.443, 0.000566729, 18.4395, 28.6169, -85.4639, 28.6169, 94.5361
18, 3000.00000, 115.855, 117.504, 0.000567743, 18.5555, 28.5001, -85.4308, 28.5001, 94.5692
19, 0.00000, 115.776, 117.497, 0.000567881, 18.6868, 28.0524, -85.4153, 28.0524, 94.5846
19, 600.00000, 115.896, 117.568, 0.000569435, 19.0311, 27.2453, -85.3488, 27.2453, 94.6511
19, 1200.00000, 116.09, 117.656, 0.000571161, 19.3439, 26.602, -85.2817, 26.602, 94.7182
19, 1800.00000, 116.183, 117.725, 0.000572783, 19.7339, 25.6318, -85.2092, 25.6318, 94.7907
19, 2400.00000, 116.305, 117.819, 0.000574999, 20.266, 24.2972, -85.1101, 24.2972, 94.8898
19, 3000.00000, 116.285, 117.824, 0.000575247, 20.3612, 24.013, -85.0954, 24.013, 94.9045
20, 0.00000, 116.202, 117.813, 0.000575276, 20.4613, 23.6462, -85.0847, 23.6462, 94.9152
20, 600.00000, 116.323, 117.863, 0.000576222, 20.6102, 23.3653, -85.0502, 23.3653, 94.9497
20, 1200.00000, 116.26, 117.862, 0.000576451, 20.7472, 22.9179, -85.0315, 22.9179, 94.9684
20, 1800.00000, 116.218, 117.79, 0.00057452, 20.218, 24.3357, -85.1247, 24.3357, 94.8752
20, 2400.00000, 116.136, 117.766, 0.000574172, 20.2015, 24.2927, -85.1339, 24.2927, 94.866
20, 3000.00000, 116.131, 117.776, 0.000574485, 20.3023, 24.0094, -85.1169, 24.0094, 94.883
21, 0.00000, 116.458, 117.894, 0.000576541, 20.5589, 23.6522, -85.0487, 23.6522, 94.9512
21, 600.00000, 116.424, 117.895, 0.000576718, 20.6485, 23.3676, -85.0359, 23.3676, 94.964
21, 1200.00000, 116.587, 117.964, 0.000578069, 20.8711, 22.9253, -84.9856, 22.9253, 95.0143
21, 1800.00000, 116.579, 117.98, 0.000578572, 21.0287, 22.4791, -84.9591, 22.4791, 95.0408
21, 2400.00000, 116.509, 117.976, 0.000578726, 21.149, 22.0721, -84.9434, 22.0721, 95.0565
21, 3000.00000, 116.537, 117.985, 0.000578864, 21.1595, 22.0727, -84.9394, 22.0727, 95.0605
22, 0.00000, 116.46, 117.957, 0.000578379, 21.1013, 22.1521, -84.9551, 22.1521, 95.0448
22, 600.00000, 116.651, 118.02, 0.000579425, 21.202, 22.0752, -84.9236, 22.0752, 95.0763
22, 1200.00000, 116.594, 118.003, 0.000579147, 21.181, 22.0739, -84.9314, 22.0739, 95.0685
22, 1800.00000, 116.454, 117.952, 0.000578252, 21.0701, 22.233, -84.9608, 22.233, 95.0391
22, 2400.00000, 116.635, 118.007, 0.000579102, 21.1235, 22.2776, -84.9381, 22.2776, 95.0618
22, 3000.00000, 116.593, 117.994, 0.000578896, 21.1078, 22.2764, -84.9442, 22.2764, 95.0557
23, 0.00000, 116.594, 118.016, 0.000579543, 21.2975, 21.7495, -84.9113, 21.7495, 95.0886
23, 600.00000, 116.581, 117.997, 0.000579029, 21.1613, 22.1142, -84.9357, 22.1142, 95.0642
23, 1200.00000, 115.549, 117.657, 0.000573469, 20.6401, 22.4568, -85.1022, 22.4568, 94.8977
23, 1800.00000, 115.341, 117.609, 0.000572932, 20.7086, 22.0475, -85.106, 22.0475, 94.8939
23, 2400.00000, 115.19, 117.525, 0.000571153, 20.3406, 22.895, -85.1804, 22.895, 94.8195
23, 3000.00000, 115.296, 117.578, 0.000572217, 20.5441, 22.4516, -85.1373, 22.4517, 94.8626
24, 0.00000, 115.145, 117.547, 0.000571958, 20.6342, 22.0436, -85.1332, 22.0436, 94.8667
