hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
6, 0.00000, 127.095, -32.7705, 127.527, -152.927, 127.129, 86.9133, 1.99432E-006, 125.057, 59.4271, 120.288, 62.3822, 10.7043, 72.2095, -113.393, 4.29132, 128.216
6, 600.00000, 126.122, -33.0206, 126.542, -153.181, 126.147, 86.6654, 1.98041E-006, 125.25, 59.2387, 120.252, 62.4184, 10.5015, 71.9347, -113.669, 4.26035, 128.469
6, 1200.00000, 126.298, -33.7285, 126.722, -153.698, 126.687, 86.052, 1.9726E-006, 124.167, 58.8872, 119.512, 62.1664, 9.95926, 71.7719, -114.386, 4.24969, 127.527
6, 1800.00000, 127.61, -33.0163, 128.029, -153.183, 127.618, 86.6675, 2.01284E-006, 124.761, 59.1601, 120.002, 62.7058, 10.3953, 72.2298, -114.047, 4.32914, 127.953
6, 2400.00000, 126.294, -34.1074, 126.718, -154.277, 126.302, 85.5706, 2.007E-006, 123.34, 59.6172, 119.083, 63.1829, 9.48385, 72.7938, -114.993, 4.32437, 126.717
6, 3000.00000, 126.714, -34.9163, 127.144, -155.099, 126.7, 84.7511, 2.06108E-006, 121.857, 60.5102, 118.165, 64.6009, 8.70901, 74.3461, -116.12, 4.44158, 125.261
7, 0.00000, 126.854, -35.0614, 127.281, -155.251, 126.827, 84.6033, 2.08139E-006, 121.637, 60.7468, 118.006, 65.1503, 8.55744, 74.8311, -116.446, 4.48487, 125.023
7, 600.00000, 126.942, -35.2165, 127.389, -155.242, 127.238, 84.5205, 2.12203E-006, 120.336, 61.2198, 117.727, 66.1551, 8.70352, 76.2021, -116.816, 4.57188, 123.645
7, 1200.00000, 127.379, -35.1042, 127.818, -155.139, 127.655, 84.6316, 2.14672E-006, 120.375, 61.2933, 117.801, 66.7265, 8.76279, 76.5886, -117.018, 4.62539, 123.742
7, 1800.00000, 126.907, -35.2325, 127.346, -155.275, 127.169, 84.4974, 2.1709E-006, 120.609, 61.8226, 117.742, 67.5694, 8.70434, 77.423, -117.239, 4.67088, 123.492
7, 2400.00000, 127.547, -35.0667, 127.999, -155.126, 127.781, 84.6475, 2.2263E-006, 117.854, 62.2175, 117.636, 68.6154, 9.02233, 78.8297, -117.473, 4.78942, 122.031
7, 3000.00000, 126.905, -35.2295, 127.384, -155.502, 126.734, 84.3587, 2.30561E-006, 114.795, 62.7381, 117.102, 70.3207, 9.33215, 81.3078, -118.238, 4.96416, 118.103
8, 0.00000, 126.926, -35.2297, 127.407, -155.517, 126.728, 84.3478, 2.35442E-006, 114.119, 63.3776, 117.055, 71.5917, 9.39725, 82.6486, -118.516, 5.06699, 117.6
8, 600.00000, 126.997, -35.2016, 127.441, -155.512, 126.739, 84.379, 2.36278E-006, 114.086, 62.3105, 117.164, 71.8499, 9.37232, 82.074, -119.221, 5.08163, 117.899
8, 1200.00000, 126.719, -35.255, 127.094, -155.605, 126.352, 84.3331, 2.3558E-006, 115.582, 60.1755, 117.35, 72.1034, 9.24606, 80.7365, -120.6, 5.07516, 118.515
8, 1800.00000, 126.791, -35.2328, 127.172, -155.6, 126.392, 84.3417, 2.39979E-006, 113.368, 60.2057, 117.208, 72.8283, 9.43433, 81.6622, -120.909, 5.15883, 117.32
8, 2400.00000, 127.378, -35.0538, 127.694, -155.465, 126.859, 84.5245, 2.40578E-006, 114.265, 57.6721, 117.373, 72.845, 9.55547, 80.3456, -122.301, 5.18519, 117.365
8, 3000.00000, 126.547, -35.2613, 126.836, -155.687, 125.992, 84.3201, 2.39128E-006, 113.754, 56.7036, 117.384, 72.6681, 9.40012, 79.5549, -122.926, 5.13647, 117.463
9, 0.00000, 126.906, -35.1362, 127.117, -155.615, 126.208, 84.4496, 2.39371E-006, 114.323, 53.6826, 117.571, 72.727, 9.47964, 78.0634, -124.756, 5.15562, 117.543
9, 600.00000, 126.881, -35.1387, 127.071, -155.63, 126.149, 84.4483, 2.40361E-006, 113.991, 53.2027, 117.638, 72.9995, 9.44557, 77.9362, -125.198, 5.16914, 117.751
9, 1200.00000, 126.25, -35.294, 126.411, -155.805, 125.47, 84.2945, 2.39378E-006, 114.276, 52.2047, 117.674, 73.0494, 9.33659, 77.3822, -125.957, 5.14661, 117.773
9, 1800.00000, 125.301, -35.5325, 125.439, -156.061, 124.483, 84.0565, 2.36777E-006, 114.62, 51.1033, 117.651, 72.7644, 9.21678, 76.606, -126.676, 5.09407, 117.505
9, 2400.00000, 125.482, -35.4881, 125.605, -156.023, 124.646, 84.1039, 2.37764E-006, 115.234, 51.1978, 117.78, 73.2847, 9.15161, 76.8215, -126.853, 5.12297, 118.122
9, 3000.00000, 127.058, -35.0765, 127.142, -155.614, 126.192, 84.5319, 2.40153E-006, 116.621, 50.8639, 118.206, 73.6549, 9.12706, 76.4318, -127.081, 5.16866, 120.167
10, 0.00000, 125.875, -35.3844, 125.942, -155.929, 124.997, 84.2279, 2.37082E-006, 117.677, 50.4748, 118.247, 73.545, 8.87606, 75.889, -127.49, 5.10734, 120.447
10, 600.00000, 126.097, -35.3207, 126.131, -155.883, 125.169, 84.296, 2.38323E-006, 118.169, 49.772, 118.421, 73.9497, 8.82944, 75.6784, -128.139, 5.1334, 121.045
10, 1200.00000, 127.328, -34.9947, 127.343, -155.565, 126.366, 84.6256, 2.41242E-006, 117.633, 49.2788, 118.579, 74.1953, 8.97494, 75.6423, -128.411, 5.19046, 121.565
10, 1800.00000, 128.319, -34.7496, 128.319, -155.321, 127.345, 84.8761, 2.44995E-006, 120.212, 49.9267, 118.799, 75.1787, 8.95978, 76.3565, -128.33, 5.27728, 122.753
10, 2400.00000, 125.535, -35.4713, 125.527, -156.053, 124.559, 84.1531, 2.39123E-006, 119.533, 49.5105, 118.684, 74.8252, 8.54278, 75.6595, -128.872, 5.14994, 122.254
10, 3000.00000, 125.839, -35.3907, 125.827, -155.968, 124.867, 84.238, 2.38729E-006, 119.609, 49.3925, 118.756, 74.6089, 8.54225, 75.3613, -128.824, 5.14075, 122.644
11, 0.00000, 125.702, -35.4163, 125.683, -155.994, 124.724, 84.2155, 2.35893E-006, 119.593, 48.4925, 118.755, 73.7707, 8.55373, 74.4068, -129.067, 5.08036, 122.491
11, 600.00000, 126.992, -35.0676, 126.955, -155.634, 126.018, 84.5798, 2.33396E-006, 120.67, 47.354, 118.999, 72.5054, 8.63294, 72.8098, -129.124, 5.02553, 123.638
11, 1200.00000, 125.094, -35.5547, 125.039, -156.118, 124.131, 84.1047, 2.24748E-006, 120.854, 46.0794, 119.076, 70.9311, 8.25617, 70.7124, -129.621, 4.83952, 124.04
11, 1800.00000, 125.441, -35.4508, 125.38, -156.004, 124.49, 84.2182, 2.20771E-006, 121.024, 44.9898, 119.165, 69.5191, 8.28319, 69.1715, -129.699, 4.75127, 124.413
11, 2400.00000, 125.43, -35.4401, 125.342, -155.977, 124.497, 84.252, 2.13277E-006, 122.827, 43.4093, 119.496, 67.4716, 8.06019, 66.496, -129.98, 4.59229, 126.109
11, 3000.00000, 126.094, -35.2533, 125.999, -155.785, 125.16, 84.4448, 2.11207E-006, 122.792, 42.3661, 119.564, 66.3718, 8.174, 65.3299, -130.134, 4.53891, 126.254
12, 0.00000, 128.569, -34.2629, 128.473, -154.78, 127.647, 85.4435, 2.1459E-006, 124.908, 42.7031, 120.142, 66.4668, 8.75926, 65.4529, -129.245, 4.61606, 127.97
12, 600.00000, 127.145, -34.6266, 127.008, -155.133, 126.239, 85.1063, 2.07583E-006, 127.477, 41.8284, 120.634, 65.2774, 8.12722, 63.2002, -129.726, 4.46999, 130.705
12, 1200.00000, 127.565, -34.8767, 127.411, -155.363, 126.69, 84.8761, 2.04758E-006, 129.316, 41.5356, 120.641, 64.2993, 7.5232, 61.7601, -129.871, 4.40907, 132.607
12, 1800.00000, 127.93, -34.7831, 127.749, -155.255, 127.07, 84.9905, 2.02563E-006, 131.622, 41.0343, 121.076, 63.4742, 7.22956, 60.2759, -129.942, 4.36383, 135.095
12, 2400.00000, 128.926, -34.5364, 128.739, -154.999, 128.079, 85.2453, 2.0481E-006, 132.898, 41.462, 121.285, 63.6764, 7.19117, 60.2901, -129.62, 4.40997, 136.486
12, 3000.00000, 128.454, -34.302, 128.301, -154.781, 127.589, 85.4536, 2.0774E-006, 130.564, 42.2127, 121.096, 64.8132, 7.90813, 62.2658, -129.14, 4.47047, 133.753
13, 0.00000, 128.767, -34.2217, 128.596, -154.694, 127.909, 85.5466, 2.06429E-006, 131.852, 41.8418, 121.37, 64.3266, 7.74423, 61.3503, -129.229, 4.44675, 135.273
13, 600.00000, 127.595, -34.5212, 127.474, -155.017, 126.715, 85.2101, 2.09543E-006, 127.541, 42.7695, 120.589, 65.6924, 8.17284, 63.889, -129.118, 4.51149, 130.865
13, 1200.00000, 128.516, -34.3037, 128.368, -154.79, 127.644, 85.4449, 2.13461E-006, 130.524, 43.72, 121.051, 66.597, 7.89663, 64.1212, -128.867, 4.5955, 133.74
13, 1800.00000, 127.476, -34.5888, 127.31, -155.067, 126.624, 85.1732, 2.13925E-006, 131.959, 44.7621, 121.32, 67.2964, 7.40268, 64.2317, -128.701, 4.61378, 135.778
13, 2400.00000, 127.317, -34.6477, 127.332, -155.207, 126.378, 84.9789, 2.40216E-006, 119.004, 49.6535, 119.029, 74.1025, 9.21888, 75.4803, -127.8, 5.17035, 122.639
13, 3000.00000, 127.147, -34.8949, 127.194, -155.283, 126.559, 84.8016, 2.48207E-006, 118.739, 52.0577, 118.75, 76.625, 9.17656, 78.5773, -127.438, 5.34597, 122.056
14, 0.00000, 127.154, -34.9252, 127.232, -155.51, 126.204, 84.654, 2.61077E-006, 117.441, 55.2208, 118.452, 80.1837, 9.18051, 82.9262, -127.06, 5.62132, 120.73
14, 600.00000, 127.199, -35.1285, 127.304, -155.698, 126.299, 84.447, 2.67153E-006, 118.128, 58.3289, 118.339, 82.3615, 8.83043, 85.5297, -126.348, 5.75411, 121.482
14, 1200.00000, 126.836, -35.2442, 126.956, -155.812, 125.953, 84.3249, 2.71474E-006, 117.889, 60.1294, 118.315, 83.8962, 8.71157, 87.3055, -126.021, 5.8404, 121.666
14, 1800.00000, 126.366, -35.4095, 126.471, -155.965, 125.516, 84.1731, 2.75485E-006, 121.252, 62.9372, 118.636, 86.2159, 8.2081, 89.0838, -125.581, 5.93148, 124.234
14, 2400.00000, 128.044, -34.8124, 128.166, -155.343, 127.241, 84.7769, 2.80082E-006, 122.375, 64.4475, 118.991, 86.7879, 8.49789, 90.0057, -124.587, 6.02754, 125.578
14, 3000.00000, 126.1, -35.5027, 126.235, -156.033, 125.319, 84.0807, 2.76E-006, 121.342, 64.8714, 118.602, 86.734, 8.06949, 90.1318, -124.794, 5.94584, 124.73
15, 0.00000, 126.57, -35.4113, 126.757, -155.894, 125.905, 84.1767, 2.7742E-006, 122.2, 67.6867, 118.612, 87.1138, 7.98389, 91.4839, -123.404, 5.97672, 125.736
15, 600.00000, 128.102, -35.0286, 128.296, -155.491, 127.475, 84.5684, 2.81682E-006, 123.798, 68.988, 118.83, 87.6625, 8.04726, 92.2015, -122.747, 6.06494, 127.082
15, 1200.00000, 128.028, -34.8778, 128.202, -155.323, 127.432, 84.7399, 2.79079E-006, 126.031, 69.0576, 119.249, 87.1215, 7.93634, 91.0819, -122.36, 6.00505, 129.191
15, 1800.00000, 127.914, -34.9227, 128.091, -155.343, 127.372, 84.7082, 2.7761E-006, 127.215, 70.025, 119.371, 86.9573, 7.70375, 90.8868, -121.831, 5.97853, 130.626
15, 2400.00000, 127.86, -34.7673, 128.064, -155.159, 127.387, 84.8689, 2.75345E-006, 128.098, 70.8243, 119.518, 86.2449, 7.80698, 90.7113, -120.944, 5.92416, 131.26
15, 3000.00000, 127.803, -34.6266, 128.139, -154.936, 127.548, 84.9999, 2.69476E-006, 127.226, 73.8097, 119.26, 84.4044, 8.12179, 91.8134, -118.44, 5.79754, 130.388
16, 0.00000, 126.748, -35.0925, 127.123, -155.376, 126.565, 84.5312, 2.65743E-006, 126.518, 74.9586, 118.866, 83.9914, 7.79616, 92.2542, -118.031, 5.72678, 129.897
16, 600.00000, 126.739, -35.4701, 127.174, -155.714, 126.66, 84.1497, 2.64984E-006, 126.135, 76.9636, 118.349, 83.7046, 7.44331, 93.386, -117.299, 5.70599, 129.425
16, 1200.00000, 126.41, -35.5598, 126.858, -155.795, 126.356, 84.0598, 2.63763E-006, 126.111, 77.2825, 118.284, 83.5076, 7.39083, 93.4573, -117.112, 5.67911, 129.376
16, 1800.00000, 126.495, -35.563, 126.978, -155.771, 126.512, 84.0564, 2.65561E-006, 126.535, 79.5258, 118.257, 84.2444, 7.30016, 95.0438, -116.388, 5.71989, 129.913
16, 2400.00000, 126.565, -35.5545, 127.042, -155.757, 126.596, 84.0714, 2.67358E-006, 127.443, 80.1501, 118.356, 84.6619, 7.17501, 95.294, -116.259, 5.7593, 130.911
16, 3000.00000, 126.9, -35.4858, 127.374, -155.674, 126.966, 84.15, 2.7301E-006, 128.896, 81.4794, 118.527, 85.4166, 7.00299, 95.9332, -115.872, 5.88815, 132.855
17, 0.00000, 127.154, -35.4323, 127.621, -155.597, 127.267, 84.2211, 2.73394E-006, 130.907, 82.1577, 118.714, 85.1661, 6.77147, 95.5015, -115.387, 5.89654, 134.819
17, 600.00000, 127.223, -35.4272, 127.655, -155.581, 127.351, 84.2482, 2.79347E-006, 134.477, 82.5137, 118.997, 85.3786, 6.42881, 94.8187, -115.219, 6.01174, 137.628
17, 1200.00000, 126.57, -35.6025, 126.999, -155.738, 126.737, 84.0853, 2.77116E-006, 135.279, 82.5282, 119.017, 84.6026, 6.15916, 93.9258, -114.917, 5.98818, 138.889
17, 1800.00000, 127.669, -35.3094, 128.072, -155.419, 127.883, 84.4074, 2.82701E-006, 138.936, 81.5001, 119.398, 82.7106, 5.97697, 91.3795, -114.196, 6.08276, 142.138
17, 2400.00000, 127.407, -35.3905, 127.792, -155.486, 127.652, 84.3415, 2.90971E-006, 141.15, 82.0659, 119.55, 82.8478, 5.66793, 91.0409, -113.905, 6.25831, 144.236
17, 3000.00000, 127.722, -34.9844, 127.73, -154.967, 128.024, 84.953, 3.12873E-006, 144.951, 83.7371, 120.311, 83.8088, 5.73306, 91.3541, -112.805, 6.73264, 148.171
18, 0.00000, 127.337, -34.0456, 127.648, -154.105, 127.656, 85.7366, 3.24395E-006, 147.687, 86.1247, 122.113, 86.1154, 6.52761, 92.4827, -111.36, 6.97135, 150.882
18, 600.00000, 126.607, -32.752, 126.903, -152.79, 126.982, 87.0473, 3.43355E-006, 151.277, 88.4628, 123.721, 87.6764, 7.56352, 93.6298, -109.43, 7.37578, 154.476
18, 1200.00000, 125.92, -32.3557, 126.208, -152.383, 126.317, 87.4525, 3.45399E-006, 152.476, 89.3355, 124.3, 88.141, 7.88366, 93.9304, -108.751, 7.42823, 155.711
18, 1800.00000, 125.82, -32.4373, 126.098, -152.457, 126.233, 87.3796, 3.49862E-006, 153.09, 93.3879, 124.365, 91.9547, 7.58026, 97.474, -108.873, 7.5368, 156.418
18, 2400.00000, 126.13, -32.3606, 126.41, -152.385, 126.531, 87.4532, 3.47411E-006, 152.877, 93.8132, 124.378, 92.5747, 7.65414, 98.1262, -108.993, 7.48157, 156.134
18, 3000.00000, 126.312, -32.3324, 126.59, -152.359, 126.706, 87.4816, 3.45168E-006, 152.775, 95.3047, 124.4, 94.1658, 7.62598, 99.6679, -109.151, 7.43317, 156.04
19, 0.00000, 126.085, -32.4479, 126.352, -152.467, 126.491, 87.3749, 3.46711E-006, 153.323, 99.4428, 124.435, 98.0778, 7.3291, 103.315, -109.327, 7.46531, 156.609
19, 600.00000, 126.132, -32.4577, 126.385, -152.471, 126.539, 87.3755, 3.45073E-006, 154.382, 100.9, 124.521, 99.4355, 7.15829, 104.319, -109.407, 7.3957, 157.187
19, 1200.00000, 125.934, -32.5082, 125.774, -152.414, 126.336, 87.5425, 3.38336E-006, 154.265, 100.024, 124.614, 98.2889, 7.20609, 103.185, -109.22, 7.28038, 157.513
19, 1800.00000, 125.983, -32.4817, 125.812, -152.387, 126.37, 87.576, 3.2672E-006, 154.501, 98.8068, 124.675, 97.1462, 7.1745, 101.799, -109.313, 7.03529, 157.617
19, 2400.00000, 126.055, -32.4413, 125.862, -152.339, 126.441, 87.6318, 3.19368E-006, 155.238, 96.7766, 124.821, 95.0003, 7.04818, 99.1413, -109.209, 6.87979, 158.537
19, 3000.00000, 126.017, -32.4424, 125.823, -152.341, 126.396, 87.6315, 3.15065E-006, 155.426, 96.086, 124.823, 94.3606, 7.05817, 98.4733, -109.258, 6.77093, 158.428
20, 0.00000, 125.893, -32.4668, 125.694, -152.363, 126.272, 87.6112, 3.09882E-006, 154.856, 95.3676, 124.845, 93.576, 7.00765, 97.5725, -109.226, 6.71975, 158.654
20, 600.00000, 126.027, -32.4291, 125.822, -152.323, 126.407, 87.653, 3.09855E-006, 154.954, 95.0599, 124.901, 93.2406, 6.98114, 97.0924, -109.176, 6.71523, 158.974
20, 1200.00000, 125.915, -32.4555, 125.702, -152.345, 126.3, 87.633, 3.1075E-006, 156.073, 94.6817, 124.944, 92.7408, 6.88649, 96.4007, -109.116, 6.69732, 159.43
20, 1800.00000, 125.98, -32.4367, 125.795, -152.342, 126.345, 87.6289, 3.107E-006, 154.62, 95.0952, 124.748, 93.5594, 7.20261, 97.9378, -109.349, 6.67308, 157.64
20, 2400.00000, 125.875, -32.4626, 125.692, -152.367, 126.241, 87.6033, 3.0889E-006, 154.305, 94.9854, 124.736, 93.4253, 7.18713, 97.8064, -109.352, 6.65919, 157.631
20, 3000.00000, 125.858, -32.4578, 125.671, -152.362, 126.222, 87.6107, 3.05746E-006, 154.199, 94.2086, 124.759, 92.6352, 7.17593, 96.9343, -109.329, 6.60607, 157.75
21, 0.00000, 125.847, -32.2436, 126.058, -152.249, 126.216, 87.6186, 3.05059E-006, 154.901, 93.3034, 124.933, 91.8544, 7.21639, 95.835, -109.256, 6.56522, 158.157
21, 600.00000, 125.785, -32.2527, 125.997, -152.263, 126.136, 87.6071, 2.9459E-006, 154.232, 92.8247, 124.896, 91.5445, 7.26998, 95.5982, -109.449, 6.3543, 157.568
21, 1200.00000, 125.967, -32.1924, 126.175, -152.206, 126.302, 87.6681, 2.8674E-006, 154.067, 91.8318, 124.924, 90.7141, 7.32896, 94.713, -109.557, 6.17452, 157.301
21, 1800.00000, 125.887, -32.2307, 126.091, -152.245, 126.212, 87.6318, 2.80331E-006, 154.155, 93.1306, 124.918, 92.0717, 7.25799, 96.0002, -109.777, 6.01829, 157.108
21, 2400.00000, 125.71, -32.3043, 125.918, -152.325, 126.008, 87.554, 2.65322E-006, 153.012, 95.3782, 124.832, 94.5753, 7.24287, 98.6339, -110.256, 5.68869, 155.918
21, 3000.00000, 125.735, -32.3019, 125.946, -152.326, 126.022, 87.5532, 2.60336E-006, 152.379, 95.7765, 124.801, 95.101, 7.28402, 99.2558, -110.394, 5.59124, 155.364
22, 0.00000, 125.63, -32.3362, 125.846, -152.364, 125.908, 87.5148, 2.56422E-006, 151.755, 96.4012, 124.746, 95.828, 7.31004, 100.12, -110.541, 5.50272, 154.724
22, 600.00000, 125.88, -32.2583, 126.095, -152.289, 126.151, 87.5919, 2.53656E-006, 151.604, 95.4823, 124.773, 95.0124, 7.38552, 99.3009, -110.541, 5.45523, 154.559
22, 1200.00000, 125.821, -32.2657, 126.038, -152.297, 126.091, 87.5837, 2.53636E-006, 151.816, 94.8874, 124.759, 94.4332, 7.40906, 98.7559, -110.54, 5.42973, 154.414
22, 1800.00000, 125.655, -32.3099, 125.877, -152.344, 125.916, 87.5346, 2.49864E-006, 150.85, 95.0513, 124.691, 94.6868, 7.45135, 99.1827, -110.657, 5.35436, 153.701
22, 2400.00000, 125.902, -32.2334, 126.126, -152.271, 126.156, 87.6087, 2.47463E-006, 150.645, 94.2168, 124.701, 93.975, 7.54702, 98.5227, -110.667, 5.31465, 153.377
22, 3000.00000, 125.863, -32.2352, 126.088, -152.273, 126.118, 87.6071, 2.46231E-006, 149.787, 93.5612, 124.7, 93.302, 7.5608, 97.8498, -110.627, 5.32017, 153.424
23, 0.00000, 125.866, -32.2058, 126.081, -152.239, 126.125, 87.6439, 2.44542E-006, 150.25, 91.1815, 124.773, 90.8128, 7.54192, 95.1317, -110.463, 5.29657, 154.124
23, 600.00000, 125.912, -32.1706, 126.138, -152.21, 126.158, 87.6705, 2.42693E-006, 149.971, 89.6136, 124.698, 89.4443, 7.72998, 94.04, -110.522, 5.21807, 153.051
