hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 600.00000, 7999.66, 118.491, 0, 0, 0.718257, 92.6312, 0.718256, -87.3688
0, 1200.00000, 7933.64, 118.214, 0, 0, 0.71874, 92.4951, 0.718739, -87.5049
0, 1800.00000, 7954.57, 118.304, 0, 0, 0.731147, 92.4928, 0.731147, -87.5071
0, 2400.00000, 7950.68, 118.287, 0, 0, 0.733536, 92.4755, 0.733536, -87.5244
0, 3000.00000, 7961.27, 118.333, 0, 0, 0.732439, 92.5021, 0.732438, -87.4979
1, 0.00000, 7946.99, 118.272, 0, 0, 0.723751, 92.5044, 0.723751, -87.4955
1, 600.00000, 7954.8, 118.305, 0, 0, 0.712879, 92.5617, 0.712879, -87.4383
1, 1200.00000, 7958.77, 118.321, 0, 0, 0.70441, 92.6022, 0.704409, -87.3978
1, 1800.00000, 7970.5, 118.371, 0, 0, 0.691121, 92.6761, 0.691121, -87.3239
1, 2400.00000, 7953.43, 118.298, 0, 0, 0.677531, 92.6914, 0.677531, -87.3086
1, 3000.00000, 7970.86, 118.372, 0, 0, 0.665532, 92.7726, 0.665532, -87.2273
2, 0.00000, 7948.81, 118.279, 0, 0, 0.665297, 92.7277, 0.665297, -87.2722
2, 600.00000, 7978.54, 118.405, 0, 0, 0.668053, 92.7791, 0.668053, -87.2208
2, 1200.00000, 7961.31, 118.332, 0, 0, 0.665428, 92.7532, 0.665428, -87.2468
2, 1800.00000, 7979.53, 118.409, 0, 0, 0.665624, 92.7902, 0.665624, -87.2097
2, 2400.00000, 7953.57, 118.299, 0, 0, 0.670221, 92.7191, 0.67022, -87.2808
2, 3000.00000, 7967.93, 118.36, 0, 0, 0.671595, 92.7439, 0.671595, -87.256
3, 0.00000, 7964.11, 118.344, 0, 0, 0.67154, 92.7357, 0.67154, -87.2643
3, 600.00000, 7974.65, 118.389, 0, 0, 0.671666, 92.7575, 0.671666, -87.2424
3, 1200.00000, 7957.16, 118.315, 0, 0, 0.689755, 92.6534, 0.689755, -87.3465
3, 1800.00000, 7969.43, 118.367, 0, 0, 0.708168, 92.6103, 0.708167, -87.3897
3, 2400.00000, 7960.65, 118.33, 0, 0, 0.721467, 92.5421, 0.721467, -87.4579
3, 3000.00000, 7970.87, 118.374, 0, 0, 0.744726, 92.4767, 0.744726, -87.5233
4, 0.00000, 7949.41, 118.283, 0, 0, 0.772477, 92.3272, 0.772477, -87.6728
4, 600.00000, 7971.11, 118.376, 0, 0, 0.798303, 92.2772, 0.798302, -87.7227
4, 1200.00000, 7953.6, 118.302, 0, 0, 0.815121, 92.1766, 0.815121, -87.8234
4, 1800.00000, 7965.53, 118.353, 0, 0, 0.852988, 92.0611, 0.852987, -87.9389
4, 2400.00000, 7955.85, 118.312, 0, 0, 0.858944, 92.0176, 0.858943, -87.9824
4, 3000.00000, 7952.93, 118.299, 0, 0, 0.861341, 92.0022, 0.861341, -87.9977
5, 0.00000, 7955.69, 118.311, 0, 0, 0.868676, 91.9807, 0.868676, -88.0192
5, 600.00000, 7956.55, 118.315, 0, 0, 0.87598, 91.9554, 0.87598, -88.0445
5, 1200.00000, 7964.13, 118.347, 0, 0, 0.880943, 91.9536, 0.880943, -88.0464
5, 1800.00000, 7951.58, 118.294, 0, 0, 0.886858, 91.9038, 0.886857, -88.0962
5, 2400.00000, 7923.86, 118.176, 0, 0, 0.881645, 91.8619, 0.881644, -88.138
5, 3000.00000, 7896.29, 118.06, 0, 0, 0.857013, 91.8965, 0.857012, -88.1035
