hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 600.00000, 7933.69, -1.70547, 7929.13, -121.684, 7925.58, 118.272, 33.4472, 155.323, 33.4467, 35.3147, 33.4428, -84.6803
0, 1200.00000, 7943.17, -2.02361, 7938.51, -122.002, 7934.96, 117.954, 39.5455, 154.982, 39.5449, 34.9722, 39.5394, -85.0222
0, 1800.00000, 7972.14, -1.91868, 7967.39, -121.897, 7963.76, 118.058, 37.5647, 155.01, 37.564, 35.0019, 37.5596, -84.993
0, 2400.00000, 7966.85, -1.93789, 7962.08, -121.916, 7958.44, 118.039, 37.9244, 155.005, 37.9237, 34.9963, 37.9192, -84.9986
0, 3000.00000, 7981.34, -1.88543, 7976.58, -121.863, 7972.94, 118.092, 36.9345, 155.02, 36.9338, 35.0113, 36.9294, -84.9836
1, 0.00000, 7961.59, -1.95671, 7956.89, -121.935, 7953.31, 118.021, 38.2843, 154.999, 38.2836, 34.9909, 38.2791, -85.004
1, 600.00000, 7972.05, -1.91851, 7967.44, -121.897, 7963.91, 118.059, 37.5645, 155.01, 37.5639, 35.002, 37.5595, -84.9931
1, 1200.00000, 7977.33, -1.89926, 7972.77, -121.878, 7969.28, 118.079, 37.2053, 155.016, 37.2047, 35.0081, 37.2005, -84.9871
1, 1800.00000, 7993.15, -1.8418, 7988.67, -121.821, 7985.25, 118.136, 36.1241, 155.032, 36.1236, 35.0239, 36.1195, -84.9713
1, 2400.00000, 7969.46, -1.92708, 7965.08, -121.907, 7961.73, 118.051, 37.7444, 155.007, 37.7438, 34.9996, 37.7396, -84.9958
1, 3000.00000, 7993.1, -1.84136, 7988.8, -121.821, 7985.52, 118.137, 36.1241, 155.032, 36.1237, 35.0243, 36.1197, -84.9713
2, 0.00000, 7962.87, -1.95066, 7958.58, -121.931, 7955.3, 118.028, 38.1943, 155.001, 38.1938, 34.9929, 38.1896, -85.0026
2, 600.00000, 8003.7, -1.80327, 7999.37, -121.783, 7996.07, 118.176, 35.4037, 155.043, 35.4032, 35.0351, 35.3993, -84.9603
2, 1200.00000, 7980.02, -1.88859, 7975.72, -121.869, 7972.44, 118.09, 37.0243, 155.018, 37.0238, 35.0106, 37.0198, -84.9849
2, 1800.00000, 8005.01, -1.79847, 8000.7, -121.778, 7997.42, 118.181, 35.3135, 155.044, 35.313, 35.0364, 35.3092, -84.959
2, 2400.00000, 7969.53, -1.92668, 7965.19, -121.906, 7961.89, 118.052, 37.7444, 155.007, 37.7438, 34.9997, 37.7397, -84.9957
2, 3000.00000, 7989.24, -1.85547, 7984.89, -121.835, 7981.57, 118.123, 36.3944, 155.028, 36.3938, 35.0202, 36.3898, -84.9752
3, 0.00000, 7984, -1.87436, 7979.64, -121.854, 7976.33, 118.104, 36.7535, 155.022, 36.753, 35.0141, 36.749, -84.9813
3, 600.00000, 7998.46, -1.82223, 7994.1, -121.802, 7990.79, 118.157, 35.7639, 155.037, 35.7634, 35.0296, 35.7594, -84.9658
3, 1200.00000, 7974.88, -1.90786, 7970.38, -121.887, 7966.98, 118.07, 37.3845, 155.013, 37.3838, 35.005, 37.3797, -84.9902
3, 1800.00000, 7992.12, -1.8461, 7987.46, -121.825, 7983.97, 118.132, 36.2144, 155.031, 36.2137, 35.0226, 36.2096, -84.9723
3, 2400.00000, 7980.4, -1.8888, 7975.63, -121.867, 7972.07, 118.089, 37.0247, 155.019, 37.0238, 35.0102, 37.0196, -84.9844
3, 3000.00000, 7994.9, -1.83704, 7989.95, -121.815, 7986.28, 118.14, 36.0344, 155.033, 36.0334, 35.0249, 36.0292, -84.9694
4, 0.00000, 7966.09, -1.94192, 7960.93, -121.919, 7957.12, 118.035, 38.0148, 155.004, 38.0136, 34.9947, 38.009, -84.9993
4, 600.00000, 7996.41, -1.83301, 7991.05, -121.809, 7987.1, 118.143, 35.9446, 155.035, 35.9433, 35.0258, 35.9389, -84.9679
4, 1200.00000, 7972.76, -1.91885, 7967.28, -121.894, 7963.25, 118.057, 37.5649, 155.01, 37.5635, 35.001, 37.5588, -84.9924
4, 1800.00000, 7989.93, -1.85777, 7984.17, -121.832, 7979.93, 118.117, 36.3948, 155.028, 36.3933, 35.0183, 36.3886, -84.9746
4, 2400.00000, 7976.77, -1.90545, 7970.97, -121.88, 7966.7, 118.07, 37.295, 155.015, 37.2934, 35.0046, 37.2886, -84.9883
4, 3000.00000, 7972.81, -1.91984, 7967, -121.894, 7962.72, 118.055, 37.565, 155.011, 37.5634, 35.0006, 37.5586, -84.9923
5, 0.00000, 7976.74, -1.90581, 7970.88, -121.88, 7966.56, 118.069, 37.2957, 155.015, 37.2941, 35.005, 37.2892, -84.9878
5, 600.00000, 7978.08, -1.90113, 7972.17, -121.875, 7967.81, 118.073, 37.205, 155.016, 37.2034, 35.0058, 37.1985, -84.9869
5, 1200.00000, 7988.56, -1.86336, 7982.63, -121.837, 7978.23, 118.111, 36.4848, 155.027, 36.4832, 35.0166, 36.4784, -84.9761
5, 1800.00000, 7971.48, -1.92525, 7965.51, -121.899, 7961.08, 118.049, 37.6549, 155.009, 37.6533, 34.9988, 37.6483, -84.9938
5, 2400.00000, 7933.37, -2.06362, 7927.43, -122.037, 7923.05, 117.91, 40.2633, 154.97, 40.2616, 34.9594, 40.2563, -85.0333
5, 3000.00000, 7944.41, -2.19755, 7938.6, -122.172, 7934.34, 117.777, 42.8175, 154.807, 42.8158, 34.7967, 42.8102, -85.1962
6, 0.00000, 8007.04, -1.79566, 8001.26, -121.77, 7996.98, 118.18, 35.2237, 155.046, 35.2221, 35.036, 35.2176, -84.9568
6, 600.00000, 7937.37, -2.04796, 7931.59, -122.022, 7927.39, 117.927, 39.9937, 154.974, 39.9919, 34.9644, 39.9868, -85.0285
6, 1200.00000, 7906.22, -2.67528, 7944.63, -122.665, 7942.47, 117.278, 51.9339, 154.359, 52.0344, 34.3721, 51.9949, -85.7306
6, 1800.00000, 8030.91, -2.05767, 8024.98, -122.032, 8020.7, 117.917, 40.2486, 154.723, 40.2468, 34.7129, 40.2416, -85.2798
6, 2400.00000, 7915.47, -3.16391, 7909.3, -123.136, 7904.91, 116.81, 60.6939, 153.917, 60.6908, 33.9069, 60.6831, -86.0855
6, 3000.00000, 7919.84, -3.98538, 7913.33, -123.956, 7908.73, 115.988, 75.3289, 153.086, 75.3247, 33.0752, 75.3148, -86.9167
7, 0.00000, 7924.88, -4.13145, 7918.26, -124.102, 7913.63, 115.842, 77.8801, 152.927, 77.8755, 32.9162, 77.8655, -87.0756
7, 600.00000, 7909.67, -4.17575, 7942.69, -124.169, 7941.22, 115.764, 78.9077, 152.851, 79.048, 32.8613, 78.9899, -87.2318
7, 1200.00000, 7940.4, -4.06222, 7973.62, -124.054, 7972.04, 115.878, 76.9557, 152.886, 77.093, 32.8959, 77.0363, -87.1976
7, 1800.00000, 7908.32, -4.18145, 7941.13, -124.173, 7939.61, 115.758, 78.9939, 152.849, 79.134, 32.859, 79.0759, -87.2339
7, 2400.00000, 7954.51, -4.0116, 7987.46, -124.001, 7985.61, 115.929, 76.0662, 152.901, 76.2015, 32.9107, 76.1455, -87.1825
7, 3000.00000, 7929.94, -4.28194, 7921.97, -124.245, 7916.48, 115.691, 80.4314, 152.768, 80.4243, 32.7563, 80.4135, -87.2334
8, 0.00000, 7932.8, -4.27214, 7924.62, -124.234, 7919.01, 115.7, 80.2536, 152.771, 80.2459, 32.7592, 80.2354, -87.2302
8, 600.00000, 7935.66, -4.2619, 7927.39, -124.223, 7921.9, 115.712, 80.0762, 152.774, 80.0682, 32.7627, 80.0585, -87.2267
8, 1200.00000, 7911.85, -4.35119, 7903.46, -124.311, 7898.25, 115.624, 81.585, 152.747, 81.5762, 32.7368, 81.5679, -87.2526
8, 1800.00000, 7917.59, -4.33077, 7908.96, -124.29, 7903.61, 115.644, 81.2303, 152.754, 81.2211, 32.743, 81.2128, -87.2461
8, 2400.00000, 7954.29, -4.19521, 7945.44, -124.153, 7940.29, 115.782, 78.9241, 152.795, 78.9144, 32.7849, 78.9077, -87.2041
