hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 600.00000, 7872.77, -1.78661, 7868.06, -121.765, 7864.38, 118.189, 34.3235, 155.549, 34.4184, 35.6781, 34.4381, -84.5232
0, 1200.00000, 7838.93, -2.12033, 7834.21, -122.098, 7830.45, 117.856, 40.3646, 155.311, 40.4606, 35.4208, 40.4796, -84.7515
0, 1800.00000, 7865.32, -2.01088, 7860.49, -121.988, 7856.67, 117.965, 38.388, 155.351, 38.4896, 35.4666, 38.5059, -84.7219
0, 2400.00000, 7860.49, -2.03094, 7855.66, -122.008, 7851.82, 117.945, 38.7569, 155.343, 38.8573, 35.4586, 38.8748, -84.7272
0, 3000.00000, 7873.69, -1.97588, 7868.83, -121.953, 7865.08, 118, 37.7612, 155.363, 37.8629, 35.4808, 37.8792, -84.7111
1, 0.00000, 7855.7, -2.0506, 7850.94, -122.028, 7847.15, 117.926, 39.1082, 155.336, 39.2062, 35.4491, 39.2242, -84.7314
1, 600.00000, 7865.22, -2.01043, 7860.52, -121.988, 7856.87, 117.966, 38.3892, 155.349, 38.4832, 35.4631, 38.5025, -84.7151
1, 1200.00000, 7870.04, -1.99032, 7865.38, -121.969, 7861.78, 117.986, 38.0183, 155.357, 38.1116, 35.4704, 38.1302, -84.7076
1, 1800.00000, 7884.45, -1.93029, 7879.87, -121.909, 7876.34, 118.046, 36.9226, 155.378, 37.0142, 35.4919, 37.0321, -84.6878
1, 2400.00000, 7862.87, -2.01937, 7858.4, -121.999, 7854.94, 117.958, 38.5326, 155.345, 38.6198, 35.4535, 38.6393, -84.7126
1, 3000.00000, 7884.4, -1.92982, 7880.01, -121.909, 7876.61, 118.048, 36.9103, 155.377, 36.9941, 35.4873, 37.0141, -84.6804
2, 0.00000, 7856.87, -2.04399, 7852.48, -122.024, 7849.1, 117.933, 38.9743, 155.336, 39.0582, 35.4416, 39.0785, -84.7177
2, 600.00000, 7894.06, -1.89002, 7889.63, -121.87, 7886.23, 118.087, 36.1794, 155.392, 36.2669, 35.5043, 36.2845, -84.6712
2, 1200.00000, 7872.5, -1.97915, 7868.1, -121.959, 7864.71, 117.998, 37.7942, 155.36, 37.881, 35.4676, 37.899, -84.6996
2, 1800.00000, 7895.26, -1.88499, 7890.85, -121.865, 7887.46, 118.093, 36.0869, 155.394, 36.1741, 35.5058, 36.1916, -84.6695
2, 2400.00000, 7862.95, -2.01894, 7858.51, -121.998, 7855.1, 117.958, 38.5123, 155.347, 38.6009, 35.4526, 38.6184, -84.7141
2, 3000.00000, 7880.9, -1.94456, 7876.44, -121.924, 7873.02, 118.033, 37.1687, 155.373, 37.2572, 35.4828, 37.2748, -84.6898
3, 0.00000, 7876.12, -1.96429, 7871.67, -121.944, 7868.25, 118.013, 37.5255, 155.365, 37.6142, 35.4741, 37.6317, -84.6971
3, 600.00000, 7889.29, -1.90983, 7884.83, -121.889, 7881.41, 118.068, 36.5375, 155.386, 36.6268, 35.4968, 36.6437, -84.6795
3, 1200.00000, 7867.83, -1.99927, 7863.23, -121.978, 7859.72, 117.978, 38.1539, 155.356, 38.2501, 35.4642, 38.2647, -84.7147
3, 1800.00000, 7883.54, -1.93476, 7878.79, -121.913, 7875.18, 118.042, 36.9743, 155.382, 37.0804, 35.4944, 37.0903, -84.7036
3, 2400.00000, 7872.88, -1.97936, 7868.01, -121.957, 7864.35, 117.997, 37.7731, 155.368, 37.8861, 35.4789, 37.893, -84.7243
