hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 600.00000, 7602.17, 118.37, 0, 0, 0.715443, 92.8025, 0.715443, -87.1974
0, 1200.00000, 7537.17, 118.073, 0, 0, 0.716131, 92.0295, 0.716131, -87.9704
0, 1800.00000, 7558.04, 118.17, 0, 0, 0.729472, 92.0514, 0.729471, -87.9486
0, 2400.00000, 7554.16, 118.152, 0, 0, 0.731548, 92.0265, 0.731548, -87.9734
0, 3000.00000, 7564.78, 118.2, 0, 0, 0.72827, 92.6373, 0.728269, -87.3626
1, 0.00000, 7550.48, 118.135, 0, 0, 0.721824, 92.0562, 0.721823, -87.9437
1, 600.00000, 7558.34, 118.17, 0, 0, 0.708928, 92.7003, 0.708928, -87.2997
1, 1200.00000, 7562.3, 118.188, 0, 0, 0.700736, 92.7475, 0.700736, -87.2525
1, 1800.00000, 7573.99, 118.242, 0, 0, 0.688036, 92.8369, 0.688036, -87.1631
1, 2400.00000, 7556.97, 118.163, 0, 0, 0.674237, 92.8445, 0.674237, -87.1555
1, 3000.00000, 7574.34, 118.243, 0, 0, 0.662923, 92.9453, 0.662923, -87.0546
2, 0.00000, 7552.36, 118.142, 0, 0, 0.662108, 92.8826, 0.662108, -87.1174
2, 600.00000, 7582, 118.279, 0, 0, 0.665603, 92.9569, 0.665603, -87.043
2, 1200.00000, 7564.82, 118.199, 0, 0, 0.662568, 92.9182, 0.662568, -87.0818
2, 1800.00000, 7582.99, 118.283, 0, 0, 0.663244, 92.97, 0.663243, -87.03
2, 2400.00000, 7557.11, 118.164, 0, 0, 0.667068, 92.8757, 0.667067, -87.1243
2, 3000.00000, 7571.43, 118.23, 0, 0, 0.6688, 92.9114, 0.6688, -87.0885
3, 0.00000, 7567.61, 118.212, 0, 0, 0.668648, 92.9003, 0.668648, -87.0996
3, 600.00000, 7578.13, 118.261, 0, 0, 0.66905, 92.9305, 0.66905, -87.0694
3, 1200.00000, 7560.69, 118.181, 0, 0, 0.68633, 92.8041, 0.686329, -87.1958
3, 1800.00000, 7572.92, 118.238, 0, 0, 0.704726, 92.7626, 0.704725, -87.2373
3, 2400.00000, 7564.18, 118.197, 0, 0, 0.717509, 92.6817, 0.717509, -87.3183
3, 3000.00000, 7574.36, 118.245, 0, 0, 0.740582, 92.6144, 0.740582, -87.3856
4, 0.00000, 7552.9, 118.147, 0, 0, 0.769189, 91.851, 0.769188, -88.149
4, 600.00000, 7574.54, 118.248, 0, 0, 0.795616, 91.8171, 0.795616, -88.1828
4, 1200.00000, 7557.09, 118.167, 0, 0, 0.810652, 91.6799, 0.810652, -88.3201
4, 1800.00000, 7568.99, 118.223, 0, 0, 0.84797, 91.5587, 0.84797, -88.4412
4, 2400.00000, 7559.34, 118.179, 0, 0, 0.85299, 91.4976, 0.85299, -88.5023
4, 3000.00000, 7556.43, 118.165, 0, 0, 0.855077, 91.4766, 0.855076, -88.5234
5, 0.00000, 7559.18, 118.178, 0, 0, 0.862323, 91.4546, 0.862322, -88.5454
5, 600.00000, 7560.04, 118.182, 0, 0, 0.8694, 91.4261, 0.8694, -88.5738
5, 1200.00000, 7567.58, 118.217, 0, 0, 0.874731, 91.4321, 0.874731, -88.5678
5, 1800.00000, 7555.09, 118.16, 0, 0, 0.879457, 91.3613, 0.879456, -88.6387
5, 2400.00000, 7526.42, 118.029, 0, 0, 0.872271, 91.2817, 0.872271, -88.7183
5, 3000.00000, 7499.99, 117.906, 0, 0, 0.846733, 91.2912, 0.846733, -88.7088
6, 0.00000, 7580.45, 118.279, 0, 0, 0.851296, 91.5923, 0.851296, -88.4077
6, 600.00000, 7529.77, 118.045, 0, 0, 0.843454, 91.4257, 0.843454, -88.5743
6, 1200.00000, 7399.73, 117.447, 0, 0, 0.832397, 90.3316, 0.832397, -89.6683
6, 1800.00000, 7526.73, 118.034, 0, 0, 0.850189, 91.386, 0.850189, -88.6139
6, 2400.00000, 7292.65, 117.086, 0, 0, 0.837184, 89.8893, 0.837184, -90.1107
6, 3000.00000, 7141.35, 116.435, 0, 0, 0.842229, 89.1264, 0.842228, -90.8736
7, 0.00000, 7115.93, 116.324, 0, 0, 0.846563, 88.9789, 0.846563, -91.0211
