hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 600.00000, 7818.33, -1.84163, 7813.62, -121.819, 7809.95, 118.134, 33.3786, 155.491, 33.3781, 35.4822, 33.3739, -84.5126
0, 1200.00000, 7774.64, -2.18653, 7769.91, -122.164, 7766.18, 117.79, 39.4272, 155.263, 39.4265, 35.2542, 39.4217, -84.7406
0, 1800.00000, 7804.24, -2.07295, 7799.41, -122.05, 7795.6, 117.903, 37.4515, 155.298, 37.4507, 35.289, 37.4461, -84.7056
0, 2400.00000, 7798.83, -2.09376, 7793.99, -122.071, 7790.17, 117.882, 37.8105, 155.291, 37.8098, 35.2824, 37.8051, -84.7122
0, 3000.00000, 7813.64, -2.03665, 7808.77, -122.014, 7805.03, 117.939, 36.8224, 155.309, 36.8217, 35.2999, 36.8171, -84.6947
1, 0.00000, 7793.46, -2.11416, 7788.69, -122.091, 7784.92, 117.862, 38.1697, 155.285, 38.169, 35.2762, 38.1643, -84.7185
1, 600.00000, 7804.15, -2.0725, 7799.44, -122.05, 7795.8, 117.903, 37.4512, 155.298, 37.4507, 35.2891, 37.4461, -84.7058
1, 1200.00000, 7809.54, -2.05165, 7804.88, -122.03, 7801.29, 117.924, 37.0928, 155.305, 37.0922, 35.2961, 37.0877, -84.6989
1, 1800.00000, 7825.71, -1.9894, 7821.13, -121.968, 7817.61, 117.987, 36.0135, 155.323, 36.0129, 35.3147, 36.0086, -84.6804
1, 2400.00000, 7801.5, -2.0818, 7797.02, -122.061, 7793.58, 117.895, 37.6307, 155.294, 37.6302, 35.2863, 37.6258, -84.709
1, 3000.00000, 7825.66, -1.98893, 7821.26, -121.968, 7817.88, 117.988, 36.0135, 155.323, 36.0131, 35.315, 36.0089, -84.6803
2, 0.00000, 7794.77, -2.10735, 7790.38, -122.087, 7787.01, 117.87, 38.0798, 155.287, 38.0793, 35.2785, 38.0749, -84.7169
2, 600.00000, 7836.49, -1.94767, 7832.06, -121.927, 7828.66, 118.03, 35.2945, 155.336, 35.294, 35.3277, 35.2899, -84.6675
2, 1200.00000, 7812.3, -2.0401, 7807.89, -122.019, 7804.52, 117.937, 36.9119, 155.307, 36.9114, 35.2991, 36.9072, -84.6962
2, 1800.00000, 7837.84, -1.94247, 7833.42, -121.922, 7830.04, 118.035, 35.2044, 155.337, 35.204, 35.3292, 35.1999, -84.666
2, 2400.00000, 7801.58, -2.08137, 7797.14, -122.061, 7793.74, 117.896, 37.6307, 155.294, 37.6301, 35.2864, 37.6258, -84.7089
2, 3000.00000, 7821.72, -2.00422, 7817.26, -121.983, 7813.85, 117.973, 36.2832, 155.318, 36.2827, 35.3103, 36.2785, -84.685
3, 0.00000, 7816.36, -2.02468, 7811.9, -122.004, 7808.5, 117.952, 36.6416, 155.311, 36.6411, 35.3032, 36.6368, -84.692
3, 600.00000, 7831.14, -1.96821, 7826.68, -121.947, 7823.27, 118.009, 35.6539, 155.329, 35.6534, 35.3213, 35.6493, -84.674
3, 1200.00000, 7807.04, -2.06096, 7802.44, -122.04, 7798.95, 117.916, 37.2715, 155.301, 37.2708, 35.2925, 37.2664, -84.7024
3, 1800.00000, 7824.66, -1.99405, 7819.9, -121.972, 7816.31, 117.982, 36.1036, 155.322, 36.1028, 35.3131, 36.0986, -84.6816
3, 2400.00000, 7812.68, -2.04031, 7807.81, -122.018, 7804.15, 117.936, 36.9123, 155.307, 36.9115, 35.2987, 36.907, -84.6958
3, 3000.00000, 7827.5, -1.98423, 7822.44, -121.961, 7818.66, 117.992, 35.9239, 155.325, 35.9229, 35.3159, 35.9186, -84.6783
4, 0.00000, 7798.06, -2.09813, 7792.82, -122.074, 7788.82, 117.877, 37.9007, 155.29, 37.8994, 35.2807, 37.8947, -84.713
4, 600.00000, 7829.04, -1.98012, 7823.59, -121.955, 7819.45, 117.995, 35.8343, 155.327, 35.833, 35.317, 35.8284, -84.6763
4, 1200.00000, 7804.87, -2.07313, 7799.31, -122.048, 7795.08, 117.902, 37.4516, 155.298, 37.4501, 35.2881, 37.4453, -84.705
4, 1800.00000, 7822.41, -2.00695, 7816.56, -121.98, 7812.12, 117.967, 36.2838, 155.319, 36.2822, 35.3084, 36.2773, -84.6842
4, 2400.00000, 7808.96, -2.05861, 7803.08, -122.032, 7798.61, 117.915, 37.1822, 155.303, 37.1805, 35.2924, 37.1755, -84.7002
4, 3000.00000, 7804.92, -2.07414, 7799.03, -122.047, 7794.55, 117.9, 37.4511, 155.298, 37.4494, 35.2872, 37.4444, -84.7053
5, 0.00000, 7808.93, -2.05901, 7802.99, -122.032, 7798.46, 117.915, 37.183, 155.303, 37.1813, 35.2928, 37.1763, -84.6997
5, 600.00000, 7810.29, -2.05395, 7804.31, -122.027, 7799.74, 117.92, 37.0927, 155.305, 37.091, 35.294, 37.0859, -84.6984
5, 1200.00000, 7820.98, -2.01316, 7814.97, -121.986, 7810.37, 117.96, 36.3754, 155.318, 36.3737, 35.3076, 36.3687, -84.6848
5, 1800.00000, 7803.55, -2.08006, 7797.5, -122.052, 7792.87, 117.893, 37.5415, 155.296, 37.5398, 35.2857, 37.5346, -84.7066
5, 2400.00000, 7810.18, -2.23014, 7804.14, -122.202, 7799.53, 117.743, 40.176, 155.129, 40.1742, 35.1181, 40.1686, -84.8743
5, 3000.00000, 7772.34, -2.3753, 7766.48, -122.348, 7762.03, 117.598, 42.6883, 155.084, 42.6864, 35.0734, 42.6807, -84.9193
