hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 600.00000, 7792.6, -1.02513, 7788.5, -120.999, 7785.96, 118.957, 118.961, -23.8783, 119.06, -143.845, 119.784, 96.0771
0, 1200.00000, 7760.05, -1.21135, 7755.98, -121.185, 7753.38, 118.771, 140.581, -24.0414, 140.682, -144.014, 141.404, 95.9167
0, 1800.00000, 7770.65, -1.15078, 7766.5, -121.124, 7763.85, 118.831, 133.561, -23.9996, 133.668, -143.971, 134.401, 95.9538
0, 2400.00000, 7768.73, -1.1619, 7764.57, -121.135, 7761.91, 118.82, 134.847, -24.0076, 134.953, -143.979, 135.689, 95.9467
0, 3000.00000, 7774, -1.13124, 7769.82, -121.104, 7767.23, 118.851, 131.329, -23.9866, 131.437, -143.957, 132.169, 95.9692
1, 0.00000, 7766.78, -1.17277, 7762.67, -121.146, 7760.05, 118.81, 136.115, -24.0151, 136.218, -143.987, 136.945, 95.9407
1, 600.00000, 7770.56, -1.15034, 7766.5, -121.124, 7763.99, 118.832, 133.562, -24.0004, 133.661, -143.972, 134.378, 95.9597
1, 1200.00000, 7772.46, -1.13916, 7768.44, -121.113, 7765.96, 118.843, 132.275, -23.9923, 132.374, -143.964, 133.081, 95.968
1, 1800.00000, 7778.19, -1.10577, 7774.23, -121.081, 7771.81, 118.877, 128.425, -23.9698, 128.522, -143.941, 129.216, 95.9903
1, 2400.00000, 7769.52, -1.15521, 7765.64, -121.13, 7763.27, 118.828, 134.162, -24.004, 134.254, -143.977, 134.936, 95.9598
1, 3000.00000, 7778.1, -1.10542, 7774.29, -121.081, 7771.96, 118.878, 128.412, -23.9701, 128.501, -143.942, 129.173, 95.9939
2, 0.00000, 7767.08, -1.16882, 7763.27, -121.144, 7760.95, 118.814, 135.749, -24.0135, 135.838, -143.987, 136.509, 95.9522
2, 600.00000, 7781.96, -1.0833, 7778.13, -121.059, 7775.8, 118.9, 125.846, -23.9544, 125.938, -143.926, 126.611, 96.0073
2, 1200.00000, 7773.33, -1.13286, 7769.52, -121.109, 7767.19, 118.85, 131.588, -23.9886, 131.68, -143.962, 132.349, 95.9749
2, 1800.00000, 7782.44, -1.08049, 7778.62, -121.056, 7776.29, 118.903, 125.524, -23.9525, 125.616, -143.924, 126.286, 96.0092
2, 2400.00000, 7769.52, -1.15497, 7765.68, -121.13, 7763.34, 118.828, 134.14, -24.0035, 134.234, -143.977, 134.907, 95.9598
2, 3000.00000, 7776.71, -1.11366, 7772.85, -121.089, 7770.51, 118.869, 129.358, -23.9752, 129.452, -143.947, 130.127, 95.9869
3, 0.00000, 7774.79, -1.12464, 7770.94, -121.1, 7768.6, 118.858, 130.63, -23.9832, 130.724, -143.956, 131.399, 95.9791
3, 600.00000, 7780.06, -1.09434, 7776.21, -121.07, 7773.86, 118.889, 127.121, -23.9618, 127.216, -143.934, 127.891, 95.9993
3, 1200.00000, 7771.52, -1.14414, 7767.56, -121.119, 7765.15, 118.839, 132.865, -23.9953, 132.967, -143.968, 133.656, 95.964
3, 1800.00000, 7777.85, -1.10839, 7773.78, -121.083, 7771.29, 118.874, 128.705, -23.9696, 128.816, -143.941, 129.519, 95.9838
3, 2400.00000, 7773.61, -1.13325, 7769.46, -121.107, 7766.92, 118.849, 131.567, -23.9859, 131.685, -143.958, 132.397, 95.9652
3, 3000.00000, 7778.96, -1.10327, 7774.67, -121.076, 7772.04, 118.878, 128.07, -23.9645, 128.199, -143.936, 128.929, 95.9805
4, 0.00000, 7768.53, -1.1645, 7764.12, -121.136, 7761.3, 118.817, 135.094, -24.0054, 135.233, -143.978, 135.987, 95.9341
4, 600.00000, 7779.65, -1.10141, 7775.09, -121.072, 7772.17, 118.88, 127.761, -23.9609, 127.911, -143.931, 128.687, 95.9698
4, 1200.00000, 7771.08, -1.15131, 7766.42, -121.121, 7763.44, 118.83, 133.516, -23.995, 133.673, -143.966, 134.461, 95.9356
4, 1800.00000, 7777.44, -1.11602, 7772.57, -121.084, 7769.43, 118.864, 129.387, -23.9695, 129.558, -143.939, 130.378, 95.9516
