hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 600.00000, 7613.59, -1.59895, 7609.23, -121.575, 7605.81, 118.377, 118.972, 156.109, 119.072, 36.1417, 119.796, -83.936
0, 1200.00000, 7548.64, -1.89617, 7544.29, -121.872, 7540.82, 118.081, 140.592, 155.948, 140.693, 35.9748, 141.415, -84.0943
0, 1800.00000, 7569.74, -1.79901, 7565.3, -121.774, 7561.76, 118.178, 133.572, 155.989, 133.68, 36.0176, 134.412, -84.0578
0, 2400.00000, 7565.89, -1.81681, 7561.45, -121.792, 7557.89, 118.16, 134.858, 155.981, 134.964, 36.0098, 135.7, -84.0648
0, 3000.00000, 7576.43, -1.76789, 7571.96, -121.744, 7568.49, 118.208, 131.34, 156.002, 131.448, 36.0311, 132.18, -84.0426
1, 0.00000, 7562.05, -1.83428, 7557.66, -121.81, 7554.16, 118.142, 136.126, 155.973, 136.23, 36.0017, 136.956, -84.0706
1, 600.00000, 7569.65, -1.79859, 7565.31, -121.775, 7561.94, 118.178, 133.573, 155.988, 133.673, 36.0166, 134.389, -84.0519
1, 1200.00000, 7573.47, -1.78075, 7569.19, -121.758, 7565.86, 118.196, 132.286, 155.996, 132.385, 36.0245, 133.092, -84.0437
1, 1800.00000, 7584.96, -1.72745, 7580.75, -121.705, 7577.48, 118.25, 128.436, 156.018, 128.533, 36.0469, 129.228, -84.0218
1, 2400.00000, 7567.7, -1.80662, 7563.58, -121.784, 7560.39, 118.171, 134.173, 155.984, 134.265, 36.0115, 134.948, -84.0518
1, 3000.00000, 7584.89, -1.72707, 7580.84, -121.705, 7577.7, 118.251, 128.423, 156.018, 128.512, 36.0458, 129.184, -84.0182
2, 0.00000, 7562.89, -1.8285, 7558.84, -121.807, 7555.71, 118.149, 135.76, 155.975, 135.849, 36.0015, 136.521, -84.0592
2, 600.00000, 7592.6, -1.69172, 7588.52, -121.67, 7585.37, 118.286, 125.857, 156.033, 125.95, 36.0617, 126.622, -84.0051
2, 1200.00000, 7575.37, -1.77095, 7571.31, -121.749, 7568.18, 118.207, 131.599, 156, 131.691, 36.0266, 132.361, -84.0368
2, 1800.00000, 7593.55, -1.68726, 7589.49, -121.665, 7586.35, 118.291, 125.535, 156.035, 125.627, 36.0634, 126.298, -84.0032
2, 2400.00000, 7567.74, -1.80629, 7563.64, -121.784, 7560.49, 118.171, 134.152, 155.985, 134.245, 36.0114, 134.919, -84.0517
2, 3000.00000, 7582.08, -1.7402, 7577.98, -121.718, 7574.82, 118.238, 129.369, 156.013, 129.463, 36.0405, 130.138, -84.0251
3, 0.00000, 7578.26, -1.75774, 7574.16, -121.736, 7571, 118.22, 130.641, 156.005, 130.735, 36.0323, 131.41, -84.0327
3, 600.00000, 7588.79, -1.70933, 7584.68, -121.687, 7581.52, 118.268, 127.133, 156.026, 127.227, 36.054, 127.902, -84.0129
3, 1200.00000, 7571.64, -1.78883, 7567.42, -121.766, 7564.17, 118.188, 132.876, 155.993, 132.978, 36.0201, 133.667, -84.0476
3, 1800.00000, 7584.2, -1.73153, 7579.85, -121.708, 7576.51, 118.245, 128.716, 156.018, 128.828, 36.0464, 129.53, -84.0282
3, 2400.00000, 7575.68, -1.7712, 7571.23, -121.748, 7567.83, 118.205, 131.578, 156.002, 131.697, 36.0298, 132.409, -84.0466
3, 3000.00000, 7586.27, -1.72311, 7581.66, -121.699, 7578.14, 118.253, 128.081, 156.023, 128.21, 36.052, 128.94, -84.0316
4, 0.00000, 7565.33, -1.82072, 7560.57, -121.795, 7556.84, 118.155, 135.105, 155.983, 135.244, 36.0106, 135.998, -84.0773
4, 600.00000, 7587.43, -1.71962, 7582.5, -121.693, 7578.62, 118.256, 127.772, 156.027, 127.923, 36.0566, 128.699, -84.0424
4, 1200.00000, 7570.24, -1.79929, 7565.21, -121.772, 7561.25, 118.176, 133.528, 155.993, 133.684, 36.022, 134.472, -84.076
4, 1800.00000, 7582.78, -1.74258, 7577.51, -121.714, 7573.35, 118.232, 129.398, 156.018, 129.569, 36.0489, 130.389, -84.0604
4, 2400.00000, 7573.21, -1.78682, 7567.91, -121.758, 7563.72, 118.187, 132.597, 156, 132.768, 36.0295, 133.593, -84.078
4, 3000.00000, 7570.34, -1.80011, 7565.03, -121.771, 7560.83, 118.174, 133.558, 155.994, 133.729, 36.0234, 134.556, -84.0835
5, 0.00000, 7573.21, -1.78713, 7567.86, -121.758, 7563.61, 118.187, 132.612, 156, 132.785, 36.0301, 133.619, -84.0787
5, 600.00000, 7574.19, -1.7828, 7568.79, -121.754, 7564.51, 118.191, 132.295, 156.002, 132.47, 36.0322, 133.31, -84.0784
5, 1200.00000, 7581.82, -1.74781, 7576.4, -121.718, 7572.08, 118.226, 129.758, 156.017, 129.933, 36.0486, 130.78, -84.0645
5, 1800.00000, 7569.41, -1.80514, 7563.95, -121.776, 7559.62, 118.168, 133.904, 155.992, 134.081, 36.0225, 134.931, -84.0881
5, 2400.00000, 7540.62, -1.93541, 7535.2, -121.906, 7530.91, 118.038, 143.443, 155.901, 143.619, 35.9289, 144.462, -84.1734
5, 3000.00000, 7513.74, -2.05944, 7508.48, -122.031, 7504.34, 117.914, 152.372, 155.849, 152.54, 35.8744, 153.359, -84.2179
6, 0.00000, 7594.33, -1.68683, 7589.02, -121.659, 7584.83, 118.287, 125.498, 156.002, 125.676, 36.035, 126.499, -84.0814
