hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 600.00000, 8012, -1.47811, 8007.63, -121.455, 8004.19, 118.5, 118.066, 155.441, 118.162, 35.4724, 118.888, -84.6005
0, 1200.00000, 7948.16, -1.74999, 7943.78, -121.727, 7940.35, 118.228, 139.207, 155.328, 139.304, 35.3545, 140.029, -84.7074
0, 1800.00000, 7969.17, -1.66058, 7964.7, -121.637, 7961.21, 118.317, 132.268, 155.366, 132.37, 35.3936, 133.105, -84.6743
0, 2400.00000, 7965.34, -1.67694, 7960.87, -121.653, 7957.36, 118.3, 133.538, 155.358, 133.639, 35.3863, 134.377, -84.6807
0, 3000.00000, 7975.83, -1.63217, 7971.37, -121.609, 7967.86, 118.345, 130.061, 155.377, 130.163, 35.4058, 130.9, -84.6633
1, 0.00000, 7961.51, -1.69306, 7957.1, -121.67, 7953.64, 118.284, 134.793, 155.352, 134.892, 35.3792, 135.621, -84.6858
1, 600.00000, 7969.08, -1.66043, 7964.74, -121.638, 7961.34, 118.317, 132.269, 155.365, 132.363, 35.3926, 133.084, -84.6716
1, 1200.00000, 7972.89, -1.64398, 7968.6, -121.621, 7965.24, 118.334, 130.996, 155.372, 131.089, 35.3995, 131.801, -84.6645
1, 1800.00000, 7984.32, -1.59493, 7980.11, -121.573, 7976.82, 118.384, 127.19, 155.392, 127.282, 35.4199, 127.98, -84.6445
1, 2400.00000, 7967.13, -1.66783, 7963.01, -121.646, 7959.79, 118.311, 132.864, 155.361, 132.951, 35.3877, 133.637, -84.6716
1, 3000.00000, 7984.25, -1.59457, 7980.2, -121.573, 7977.04, 118.385, 127.178, 155.392, 127.262, 35.4187, 127.937, -84.6413
2, 0.00000, 7962.34, -1.68797, 7958.29, -121.667, 7955.13, 118.291, 134.434, 155.353, 134.518, 35.3785, 135.193, -84.6782
2, 600.00000, 7991.92, -1.56202, 7987.85, -121.541, 7984.68, 118.417, 124.64, 155.406, 124.728, 35.4331, 125.403, -84.6295
2, 1200.00000, 7974.76, -1.63499, 7970.71, -121.614, 7967.55, 118.344, 130.32, 155.375, 130.407, 35.4013, 131.08, -84.6582
