hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
14, 3000.00000, 7050.5, 116.046, 0, 0, 1.10014, 87.3935, 1.10014, -92.6065
15, 0.00000, 7074.61, 116.151, 0, 0, 1.09381, 87.5486, 1.0938, -92.4514
15, 600.00000, 7144.96, 116.458, 0, 0, 1.09412, 87.9082, 1.09412, -92.0918
15, 1200.00000, 7173.67, 116.582, 0, 0, 1.06368, 88.203, 1.06368, -91.797
15, 1800.00000, 7169.37, 116.563, 0, 0, 1.03939, 88.2996, 1.03939, -91.7004
15, 2400.00000, 7200.61, 116.699, 0, 0, 1.02925, 88.5072, 1.02925, -91.4928
15, 3000.00000, 7235.52, 116.85, 0, 0, 1.02821, 88.6878, 1.02821, -91.3122
16, 0.00000, 7154.89, 116.498, 0, 0, 1.01346, 88.3515, 1.01346, -91.6484
16, 600.00000, 7093.35, 116.228, 0, 0, 1.00173, 88.0971, 1.00173, -91.9029
16, 1200.00000, 7079.01, 116.165, 0, 0, 0.997378, 88.0458, 0.997377, -91.9542
16, 1800.00000, 7085.2, 116.192, 0, 0, 0.997274, 88.0773, 0.997274, -91.9226
16, 2400.00000, 7088.85, 116.208, 0, 0, 0.990385, 88.13, 0.990385, -91.87
16, 3000.00000, 7105.09, 116.278, 0, 0, 0.984332, 88.242, 0.984332, -91.758
17, 0.00000, 7117.15, 116.33, 0, 0, 0.957186, 88.4368, 0.957186, -91.5632
17, 600.00000, 7120.19, 116.343, 0, 0, 0.930691, 88.5829, 0.93069, -91.4171
17, 1200.00000, 7090.77, 116.214, 0, 0, 0.904929, 88.5626, 0.904929, -91.4374
17, 1800.00000, 7139.25, 116.424, 0, 0, 0.866015, 88.9967, 0.866015, -91.0033
17, 2400.00000, 7127.66, 116.373, 0, 0, 0.850284, 89.0166, 0.850283, -90.9833
17, 3000.00000, 7224.51, 116.796, 0, 0, 0.850814, 89.4932, 0.850813, -90.5067
18, 0.00000, 7414.18, 117.527, 0, 0, 0.866247, 90.2579, 0.866247, -89.7421
18, 600.00000, 7698.51, 118.825, 0, 0, 0.879629, 92.4164, 0.879629, -87.5836
18, 1200.00000, 7795.98, 119.243, 0, 0, 0.868057, 93.247, 0.868057, -86.753
18, 1800.00000, 7794.93, 119.238, 0, 0, 0.859545, 93.2772, 0.859545, -86.7228
18, 2400.00000, 7812.83, 119.318, 0, 0, 0.860945, 93.3149, 0.860945, -86.6851
18, 3000.00000, 7824.32, 119.37, 0, 0, 0.857423, 93.3553, 0.857423, -86.6446
19, 0.00000, 7816.6, 119.335, 0, 0, 0.843977, 93.3887, 0.843977, -86.6112
19, 600.00000, 7820.67, 119.353, 0, 0, 0.81974, 93.4914, 0.81974, -86.5085
19, 1200.00000, 7830.33, 119.394, 0, 0, 0.800372, 93.5858, 0.800371, -86.4142
19, 1800.00000, 7831.7, 119.4, 0, 0, 0.771225, 93.7008, 0.771225, -86.2992
19, 2400.00000, 7833.25, 119.406, 0, 0, 0.731095, 93.8574, 0.731095, -86.1425
19, 3000.00000, 7830.5, 119.394, 0, 0, 0.722551, 93.8839, 0.722551, -86.1161
20, 0.00000, 7822.98, 119.36, 0, 0, 0.711523, 93.9087, 0.711523, -86.0912
20, 600.00000, 7829.83, 119.39, 0, 0, 0.703099, 93.9577, 0.703098, -86.0422
20, 1200.00000, 7823.28, 119.361, 0, 0, 0.689641, 93.9937, 0.689641, -86.0063
20, 1800.00000, 7827.53, 119.381, 0, 0, 0.732256, 93.8402, 0.732256, -86.1598
20, 2400.00000, 7821.79, 119.355, 0, 0, 0.730974, 93.8316, 0.730974, -86.1683
20, 3000.00000, 7820, 119.347, 0, 0, 0.722453, 93.8607, 0.722453, -86.1393
21, 0.00000, 7840.89, 119.441, 0, 0, 0.711706, 93.9497, 0.711705, -86.0503
21, 600.00000, 7837.17, 119.424, 0, 0, 0.703151, 93.9741, 0.703151, -86.0259
21, 1200.00000, 7846, 119.463, 0, 0, 0.689853, 94.0448, 0.689853, -85.9551
21, 1800.00000, 7843.21, 119.451, 0, 0, 0.676439, 94.09, 0.676439, -85.91
21, 2400.00000, 7836.51, 119.421, 0, 0, 0.664208, 94.1222, 0.664208, -85.8777
21, 3000.00000, 7838.4, 119.43, 0, 0, 0.664225, 94.1264, 0.664225, -85.8735
22, 0.00000, 7833.54, 119.408, 0, 0, 0.666615, 94.1066, 0.666615, -85.8933
22, 600.00000, 7846.06, 119.464, 0, 0, 0.664296, 94.1433, 0.664296, -85.8567
22, 1200.00000, 7842.26, 119.447, 0, 0, 0.664255, 94.1348, 0.664255, -85.8651
22, 1800.00000, 7833.56, 119.408, 0, 0, 0.669049, 94.0975, 0.669049, -85.9025
22, 2400.00000, 7846.04, 119.464, 0, 0, 0.670381, 94.1201, 0.670381, -85.8798
22, 3000.00000, 7843.2, 119.451, 0, 0, 0.670351, 94.1138, 0.670351, -85.8862
23, 0.00000, 7840.63, 119.44, 0, 0, 0.654508, 94.1687, 0.654508, -85.8312
23, 600.00000, 7841.53, 119.444, 0, 0, 0.665471, 94.1289, 0.665471, -85.8711
23, 1200.00000, 7773.51, 119.141, 0, 0, 0.67582, 93.9372, 0.67582, -86.0627
23, 1800.00000, 7756.95, 119.068, 0, 0, 0.663521, 93.949, 0.66352, -86.0509
23, 2400.00000, 7750.9, 119.041, 0, 0, 0.689006, 93.8367, 0.689005, -86.1633
23, 3000.00000, 7755.89, 119.063, 0, 0, 0.675673, 93.8999, 0.675673, -86.1001
24, 0.00000, 7743.64, 119.008, 0, 0, 0.663411, 93.9199, 0.663411, -86.08
