hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 600.00000, 7791.7, -1.02768, 7787.59, -121.001, 7785.06, 118.954, 119.445, -23.9522, 119.547, -143.92, 120.268, 96.0019
0, 1200.00000, 7758.46, -1.21584, 7754.38, -121.189, 7751.78, 118.767, 141.432, -24.1523, 141.538, -144.127, 142.254, 95.8042
0, 1800.00000, 7769.13, -1.15506, 7764.97, -121.128, 7762.33, 118.827, 134.373, -24.1107, 134.485, -144.083, 135.212, 95.841
0, 2400.00000, 7767.2, -1.16622, 7763.02, -121.139, 7760.37, 118.816, 135.666, -24.1186, 135.777, -144.091, 136.507, 95.8339
0, 3000.00000, 7772.51, -1.13546, 7768.31, -121.109, 7765.74, 118.846, 132.129, -24.0977, 132.241, -144.07, 132.968, 95.8563
1, 0.00000, 7765.24, -1.17712, 7761.12, -121.15, 7758.51, 118.805, 136.941, -24.1262, 137.049, -144.1, 137.77, 95.828
1, 600.00000, 7769.05, -1.15463, 7764.97, -121.129, 7762.47, 118.828, 134.374, -24.1115, 134.478, -144.084, 135.189, 95.847
1, 1200.00000, 7770.96, -1.1434, 7766.92, -121.118, 7764.46, 118.839, 133.08, -24.1033, 133.183, -144.076, 133.885, 95.8552
1, 1800.00000, 7776.73, -1.1099, 7772.76, -121.085, 7770.34, 118.873, 129.208, -24.0809, 129.31, -144.054, 129.999, 95.8775
1, 2400.00000, 7767.99, -1.1595, 7764.11, -121.135, 7761.74, 118.823, 134.976, -24.1151, 135.073, -144.09, 135.75, 95.8471
1, 3000.00000, 7776.64, -1.10955, 7772.82, -121.085, 7770.5, 118.874, 129.195, -24.0813, 129.288, -144.055, 129.955, 95.881
2, 0.00000, 7765.54, -1.17316, 7761.72, -121.149, 7759.41, 118.81, 136.573, -24.1246, 136.666, -144.1, 137.332, 95.8396
2, 600.00000, 7780.53, -1.08735, 7776.69, -121.063, 7774.36, 118.896, 126.614, -24.0655, 126.711, -144.039, 127.379, 95.8944
2, 1200.00000, 7771.84, -1.13708, 7768.01, -121.113, 7765.69, 118.846, 132.388, -24.0997, 132.485, -144.074, 133.149, 95.8622
2, 1800.00000, 7781.01, -1.08454, 7777.18, -121.06, 7774.86, 118.899, 126.29, -24.0637, 126.387, -144.037, 127.052, 95.8963
2, 2400.00000, 7768, -1.15926, 7764.14, -121.135, 7761.81, 118.824, 134.955, -24.1146, 135.053, -144.09, 135.721, 95.8472
2, 3000.00000, 7775.23, -1.11781, 7771.37, -121.093, 7769.03, 118.865, 130.146, -24.0863, 130.244, -144.06, 130.914, 95.8741
3, 0.00000, 7773.31, -1.12883, 7769.45, -121.104, 7767.11, 118.854, 131.425, -24.0943, 131.523, -144.069, 132.193, 95.8664
