hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
9, 2400.00000, 7671.71, -124.449, 0, 0, 88.9117, 33.6673, 88.9117, -146.333
9, 3000.00000, 7752.05, -124.109, 0, 0, 81.96, 33.7632, 81.96, -146.237
10, 0.00000, 7690.19, -124.371, 0, 0, 87.3013, 33.6833, 87.3013, -146.317
10, 600.00000, 7700.41, -124.327, 0, 0, 86.4144, 33.6881, 86.4144, -146.312
10, 1200.00000, 7763.42, -124.06, 0, 0, 80.9815, 33.7612, 80.9816, -146.239
10, 1800.00000, 7815.52, -123.84, 0, 0, 76.5328, 33.8192, 76.5328, -146.181
10, 2400.00000, 7670.61, -124.453, 0, 0, 89.0072, 33.6413, 89.0072, -146.359
10, 3000.00000, 7686.01, -124.388, 0, 0, 87.665, 33.6627, 87.6651, -146.337
11, 0.00000, 7677.86, -124.423, 0, 0, 88.3652, 33.6487, 88.3653, -146.351
11, 600.00000, 7742.86, -124.149, 0, 0, 82.7259, 33.7295, 82.7259, -146.271
11, 1200.00000, 7643.42, -124.572, 0, 0, 91.3386, 33.6061, 91.3386, -146.394
11, 1800.00000, 7659.84, -124.503, 0, 0, 89.8898, 33.625, 89.8898, -146.375
11, 2400.00000, 7656.99, -124.517, 0, 0, 90.1172, 33.6198, 90.1172, -146.38
11, 3000.00000, 7689.83, -124.377, 0, 0, 87.2469, 33.66, 87.2469, -146.34
12, 0.00000, 7893.23, -123.52, 0, 0, 69.8689, 33.8947, 69.8689, -146.105
12, 600.00000, 7815.42, -123.848, 0, 0, 76.4328, 33.8013, 76.4328, -146.199
12, 1200.00000, 7763.45, -124.069, 0, 0, 80.8612, 33.7424, 80.8613, -146.258
12, 1800.00000, 7781.24, -123.995, 0, 0, 79.3269, 33.759, 79.3269, -146.241
12, 2400.00000, 7833.52, -123.775, 0, 0, 74.8733, 33.8166, 74.8733, -146.183
12, 3000.00000, 7885.02, -123.557, 0, 0, 70.538, 33.879, 70.538, -146.121
13, 0.00000, 7900.99, -123.491, 0, 0, 69.188, 33.8938, 69.1881, -146.106
13, 600.00000, 7840.58, -123.742, 0, 0, 74.3029, 33.8335, 74.303, -146.167
13, 1200.00000, 7890.17, -123.535, 0, 0, 70.1214, 33.8849, 70.1214, -146.115
13, 1800.00000, 7835.31, -123.766, 0, 0, 74.7602, 33.8217, 74.7602, -146.178
13, 2400.00000, 7836.57, -123.752, 0, 0, 74.7386, 33.8477, 74.7386, -146.152
13, 3000.00000, 7812.25, -123.853, 0, 0, 76.8311, 33.8234, 76.8311, -146.177
14, 0.00000, 7798.31, -123.91, 0, 0, 78.0629, 33.8112, 78.0629, -146.189
14, 600.00000, 7767.98, -124.038, 0, 0, 80.6793, 33.7814, 80.6794, -146.219
14, 1200.00000, 7751.27, -124.108, 0, 0, 82.1304, 33.7641, 82.1304, -146.236
14, 1800.00000, 7729.41, -124.201, 0, 0, 84.033, 33.732, 84.033, -146.268
14, 2400.00000, 7855.69, -123.669, 0, 0, 73.2538, 33.8936, 73.2538, -146.106
14, 3000.00000, 7718.06, -124.249, 0, 0, 85.0213, 33.7259, 85.0214, -146.274
15, 0.00000, 7746, -124.132, 0, 0, 82.6219, 33.7775, 82.6219, -146.222
15, 600.00000, 7827.3, -123.79, 0, 0, 75.6809, 33.8803, 75.6809, -146.12
15, 1200.00000, 7860.03, -123.654, 0, 0, 72.8952, 33.9188, 72.8953, -146.081
15, 1800.00000, 7854.83, -123.677, 0, 0, 73.334, 33.9162, 73.334, -146.084
15, 2400.00000, 7890.84, -123.527, 0, 0, 70.2943, 33.9683, 70.2943, -146.032
15, 3000.00000, 7931.45, -123.359, 0, 0, 66.8892, 34.0551, 66.8892, -145.945
16, 0.00000, 7838.31, -123.75, 0, 0, 74.7285, 33.9473, 74.7285, -146.053
16, 600.00000, 7767.29, -124.05, 0, 0, 80.7914, 33.8713, 80.7915, -146.129
16, 1200.00000, 7750.71, -124.12, 0, 0, 82.2142, 33.8528, 82.2142, -146.147
16, 1800.00000, 7757.95, -124.09, 0, 0, 81.6041, 33.8707, 81.6042, -146.129
16, 2400.00000, 7762.09, -124.073, 0, 0, 81.2516, 33.8758, 81.2516, -146.124
16, 3000.00000, 7780.79, -123.995, 0, 0, 79.6556, 33.9016, 79.6557, -146.098
17, 0.00000, 7794.42, -123.938, 0, 0, 78.4876, 33.9211, 78.4876, -146.079
17, 600.00000, 7797.59, -123.926, 0, 0, 78.2135, 33.9211, 78.2135, -146.079
17, 1200.00000, 7763.33, -124.071, 0, 0, 81.1364, 33.8777, 81.1364, -146.122
17, 1800.00000, 7818.86, -123.839, 0, 0, 76.3653, 33.9507, 76.3653, -146.049
17, 2400.00000, 7805.29, -123.897, 0, 0, 77.5184, 33.9324, 77.5184, -146.068
17, 3000.00000, 7917.09, -123.428, 0, 0, 68.078, 34.075, 68.078, -145.925
18, 0.00000, 8135.27, -122.617, 0, 0, 51.4134, 34.2831, 51.4134, -145.717
18, 600.00000, 8463.24, -121.206, 0, 0, 25.1026, 34.9269, 25.1026, -145.073
18, 1200.00000, 8040.89, -120.744, 0, 0, 16.2396, 36.5992, 16.2397, -143.401
18, 1800.00000, 8039.65, -120.75, 0, 0, 16.3867, 36.5812, 16.3867, -143.419
18, 2400.00000, 8058.41, -120.67, 0, 0, 14.7657, 36.6386, 14.7657, -143.362
18, 3000.00000, 8070.76, -120.615, 0, 0, 13.703, 36.694, 13.703, -143.306
19, 0.00000, 8062.25, -120.653, 0, 0, 14.4872, 36.6318, 14.4872, -143.368
19, 600.00000, 8066.35, -120.636, 0, 0, 14.1424, 36.634, 14.1424, -143.366
19, 1200.00000, 8028.13, -120.587, 0, 0, 13.2056, 36.8291, 13.2057, -143.171
19, 1800.00000, 8029.26, -120.583, 0, 0, 13.0958, 36.8192, 13.0959, -143.181
19, 2400.00000, 8030.48, -120.579, 0, 0, 12.9658, 36.8068, 12.9658, -143.193
19, 3000.00000, 8027.44, -120.593, 0, 0, 13.2281, 36.7867, 13.2281, -143.214
20, 0.00000, 8019.27, -120.629, 0, 0, 13.9396, 36.7421, 13.9396, -143.258
20, 600.00000, 8026.5, -120.597, 0, 0, 13.2982, 36.774, 13.2983, -143.226
20, 1200.00000, 8019.35, -120.63, 0, 0, 13.9223, 36.7329, 13.9223, -143.267
20, 1800.00000, 8024.37, -120.606, 0, 0, 13.4916, 36.7785, 13.4916, -143.222
20, 2400.00000, 8018.21, -120.633, 0, 0, 14.0333, 36.7479, 14.0333, -143.252
20, 3000.00000, 8016.21, -120.643, 0, 0, 14.2014, 36.7359, 14.2014, -143.264
21, 0.00000, 8038.01, -120.549, 0, 0, 12.2815, 36.8174, 12.2815, -143.183
21, 600.00000, 8033.91, -120.567, 0, 0, 12.642, 36.788, 12.642, -143.212
21, 1200.00000, 8043.23, -120.526, 0, 0, 11.8134, 36.8327, 11.8134, -143.168
21, 1800.00000, 8040.07, -120.541, 0, 0, 12.1076, 36.7994, 12.1077, -143.201
21, 2400.00000, 8032.72, -120.574, 0, 0, 12.787, 36.7413, 12.787, -143.259
21, 3000.00000, 8034.73, -120.565, 0, 0, 12.6161, 36.7488, 12.6161, -143.251
22, 0.00000, 8029.54, -120.588, 0, 0, 13.0835, 36.7212, 13.0836, -143.279
