hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 3000.00000, 126.575, -32.9742, 126.847, -153.056, 126.706, 86.8264, 1.94168E-006, 139.512, 58.1899, 122.652, 59.418, 8.95512, 65.3282, -111.525, 4.18128, 142.78
2, 0.00000, 126.131, -33.0906, 126.405, -153.171, 126.262, 86.7092, 1.92844E-006, 139.236, 58.0765, 122.576, 59.2495, 8.91235, 65.2114, -111.567, 4.151, 142.506
2, 600.00000, 126.744, -32.9184, 127.02, -153.003, 126.866, 86.8787, 1.91785E-006, 138.729, 57.4377, 122.6, 58.7863, 9.12411, 64.8021, -111.589, 4.13099, 141.957
2, 1200.00000, 126.399, -33.0083, 126.674, -153.092, 126.522, 86.7894, 1.9059E-006, 138.578, 57.2859, 122.557, 58.5768, 9.07295, 64.5947, -111.61, 4.10241, 141.863
2, 1800.00000, 126.768, -32.9103, 127.043, -152.995, 126.889, 86.8875, 1.91138E-006, 138.715, 57.2766, 122.61, 58.6262, 9.12684, 64.6162, -111.588, 4.1164, 141.961
2, 2400.00000, 126.242, -33.0487, 126.522, -153.134, 126.364, 86.7461, 1.90296E-006, 138.128, 57.2661, 122.491, 58.5785, 9.11082, 64.6988, -111.657, 4.0949, 141.423
2, 3000.00000, 126.528, -32.9757, 126.807, -153.061, 126.65, 86.8193, 1.91605E-006, 138.409, 57.4957, 122.542, 58.8386, 9.12733, 64.9322, -111.625, 4.12643, 141.662
3, 0.00000, 126.452, -32.9944, 126.732, -153.08, 126.574, 86.8003, 1.91294E-006, 138.37, 57.4012, 122.524, 58.7414, 9.13014, 64.8485, -111.636, 4.11708, 141.562
3, 600.00000, 126.667, -32.9372, 126.946, -153.024, 126.786, 86.8574, 1.91259E-006, 138.285, 57.3664, 122.549, 58.748, 9.17013, 64.848, -111.634, 4.11872, 141.537
3, 1200.00000, 126.31, -33.0281, 126.604, -153.12, 126.423, 86.7561, 1.90827E-006, 136.726, 57.3561, 122.341, 58.8484, 9.33363, 65.3074, -111.788, 4.10577, 140.009
3, 1800.00000, 126.569, -32.9457, 126.878, -153.047, 126.666, 86.8263, 1.8891E-006, 134.794, 56.6422, 122.163, 58.4057, 9.69838, 65.2467, -111.957, 4.06962, 137.956
3, 2400.00000, 126.401, -32.9796, 126.722, -153.087, 126.488, 86.7831, 1.87226E-006, 133.005, 56.0569, 121.971, 57.9674, 9.92808, 65.1216, -112.108, 4.02771, 136.241
3, 3000.00000, 126.587, -32.9368, 126.925, -153.053, 126.66, 86.8129, 1.87549E-006, 131.198, 56.9177, 121.82, 59.0694, 10.1301, 66.6392, -112.327, 4.04075, 134.326
4, 0.00000, 126.143, -33.0524, 126.503, -153.177, 126.208, 86.6817, 1.88866E-006, 128.798, 57.176, 121.532, 59.4885, 10.3431, 67.58, -112.534, 4.05432, 132.149
4, 600.00000, 126.57, -32.94, 126.948, -153.075, 126.62, 86.7803, 1.89391E-006, 127.119, 57.6305, 121.388, 60.2341, 10.6362, 68.7685, -112.705, 4.09054, 130.185
4, 1200.00000, 126.199, -33.0447, 126.589, -153.184, 126.244, 86.6663, 1.91246E-006, 125.579, 58.3536, 121.231, 61.0279, 10.6723, 69.8761, -112.852, 4.10464, 128.941
4, 1800.00000, 126.411, -32.9967, 126.827, -153.149, 126.44, 86.6946, 1.93618E-006, 123.229, 59.5531, 121.015, 62.5516, 10.9422, 72.0412, -113.085, 4.17682, 126.445
4, 2400.00000, 126.206, -33.0567, 126.625, -153.21, 126.237, 86.6323, 1.95493E-006, 123.264, 60.0201, 120.981, 62.9995, 10.8975, 72.5674, -113.102, 4.20109, 126.434
4, 3000.00000, 126.14, -33.078, 126.561, -153.231, 126.173, 86.6104, 1.96737E-006, 123.912, 60.3365, 120.981, 63.3011, 10.8604, 72.887, -113.099, 4.2181, 126.571
5, 0.00000, 126.186, -33.0712, 126.61, -153.225, 126.219, 86.6145, 1.97601E-006, 123.316, 60.8194, 120.974, 63.8135, 10.8628, 73.4847, -113.104, 4.25461, 126.555
5, 600.00000, 126.199, -33.0691, 126.628, -153.225, 126.23, 86.6131, 1.98563E-006, 123.321, 61.0176, 120.935, 64.0602, 10.906, 73.8431, -113.131, 4.27578, 126.239
5, 1200.00000, 126.338, -33.0413, 126.768, -153.198, 126.371, 86.6403, 2.00676E-006, 123.249, 61.7412, 120.982, 64.7902, 10.857, 74.586, -113.101, 4.3251, 126.677
5, 1800.00000, 126.08, -33.1115, 126.514, -153.269, 126.113, 86.567, 2.01619E-006, 123.648, 61.9287, 120.915, 64.971, 10.8506, 74.8742, -113.14, 4.33271, 126.362
5, 2400.00000, 126.241, -33.2571, 126.671, -153.413, 126.276, 86.4243, 2.01142E-006, 123.217, 61.9489, 120.79, 64.9758, 10.6348, 74.7803, -113.289, 4.3334, 126.587
5, 3000.00000, 126.078, -33.4783, 126.497, -153.443, 126.474, 86.306, 1.97401E-006, 123.929, 61.0768, 120.721, 64.0002, 10.4646, 73.5423, -113.361, 4.25126, 127.254
6, 0.00000, 127.362, -32.9123, 127.795, -153.07, 127.394, 86.7707, 1.99898E-006, 124.9, 59.4235, 120.111, 62.4218, 10.5289, 72.234, -113.59, 4.30186, 128.075
6, 600.00000, 126.334, -33.1839, 126.755, -153.345, 126.357, 86.5013, 1.98452E-006, 125.094, 59.2353, 120.06, 62.4492, 10.311, 71.9534, -113.876, 4.26875, 128.306
6, 1200.00000, 126.228, -33.944, 126.654, -153.925, 126.596, 85.8298, 1.97133E-006, 123.957, 58.8912, 119.304, 62.1565, 9.74257, 71.7597, -114.591, 4.24697, 127.313
6, 1800.00000, 127.377, -33.2754, 127.802, -153.258, 127.743, 86.4987, 1.99981E-006, 124.467, 59.1113, 119.789, 62.6774, 10.3141, 72.3036, -114.216, 4.31988, 127.681
6, 2400.00000, 124.44, -34.2996, 124.87, -154.466, 124.46, 85.3757, 1.97096E-006, 123.087, 59.6491, 119.141, 62.9197, 9.52306, 72.6273, -114.81, 4.25029, 126.526
6, 3000.00000, 121.333, -35.0991, 121.778, -155.27, 121.357, 84.5615, 1.96085E-006, 121.748, 60.6197, 118.723, 63.8431, 9.21076, 73.8696, -115.208, 4.22156, 125.081
7, 0.00000, 120.8, -35.2394, 121.243, -155.415, 120.815, 84.4176, 1.96757E-006, 121.762, 60.8642, 118.667, 64.2954, 9.15173, 74.2842, -115.397, 4.23523, 124.848
7, 600.00000, 120.556, -35.3057, 121.011, -155.494, 120.554, 84.3373, 1.99846E-006, 120.958, 61.3817, 118.515, 65.2248, 9.2833, 75.4867, -115.66, 4.3032, 123.577
7, 1200.00000, 120.969, -35.2003, 121.416, -155.399, 120.945, 84.4413, 2.02189E-006, 120.256, 61.4222, 118.59, 65.7742, 9.33327, 75.8276, -115.879, 4.35363, 123.667
7, 1800.00000, 120.524, -35.3217, 120.97, -155.528, 120.487, 84.314, 2.04164E-006, 120.464, 61.9532, 118.544, 66.6217, 9.28434, 76.6575, -116.1, 4.39633, 123.424
7, 2400.00000, 121.128, -35.1664, 121.587, -155.39, 121.062, 84.453, 2.09372E-006, 118.533, 62.3109, 118.436, 67.621, 9.58484, 77.9832, -116.356, 4.50756, 121.956
7, 3000.00000, 120.162, -35.3896, 120.688, -155.663, 120.035, 84.169, 2.16527E-006, 114.103, 62.6409, 117.111, 69.2792, 10.011, 81.1027, -117.537, 4.65648, 117.948
8, 0.00000, 120.182, -35.3904, 120.71, -155.68, 120.027, 84.157, 2.2122E-006, 113.242, 63.2366, 117.066, 70.5306, 10.075, 82.4036, -117.837, 4.75289, 117.444
8, 600.00000, 120.252, -35.3608, 120.742, -155.675, 120.033, 84.1899, 2.21153E-006, 114.978, 62.0994, 117.184, 70.7837, 10.0511, 81.7706, -118.572, 4.76676, 117.745
8, 1200.00000, 120.003, -35.402, 120.416, -155.763, 119.664, 84.157, 2.21317E-006, 114.661, 59.7511, 117.409, 71.044, 9.93592, 80.2858, -120.055, 4.76106, 118.374
8, 1800.00000, 120.071, -35.3807, 120.49, -155.76, 119.699, 84.1641, 2.24966E-006, 113.528, 59.7482, 117.263, 71.7542, 10.1224, 81.1759, -120.384, 4.83948, 117.179
8, 2400.00000, 120.625, -35.2084, 120.98, -155.634, 120.134, 84.3404, 2.26529E-006, 114.281, 57.1896, 117.421, 71.7517, 10.2355, 79.814, -121.791, 4.86433, 117.217
8, 3000.00000, 119.855, -35.3948, 120.176, -155.84, 119.316, 84.1578, 2.23754E-006, 114.417, 55.9907, 117.485, 71.6076, 10.1014, 78.9004, -122.544, 4.8189, 117.337
9, 0.00000, 120.199, -35.2702, 120.439, -155.773, 119.513, 84.2872, 2.25323E-006, 114.203, 52.8622, 117.682, 71.6521, 10.1784, 77.3268, -124.447, 4.83713, 117.418
9, 600.00000, 120.178, -35.2706, 120.397, -155.788, 119.455, 84.2881, 2.25031E-006, 114.823, 52.3302, 117.76, 71.9229, 10.1463, 77.1695, -124.921, 4.84988, 117.628
9, 1200.00000, 119.596, -35.4078, 119.78, -155.95, 118.815, 84.1528, 2.24068E-006, 114, 51.129, 117.845, 71.9943, 10.0546, 76.5161, -125.805, 4.82913, 117.67
9, 1800.00000, 118.726, -35.618, 118.846, -156.188, 117.869, 83.955, 2.20201E-006, 115.271, 49.7771, 117.894, 72.1555, 9.49076, 75.5158, -127.22, 4.78041, 117.431
9, 2400.00000, 118.893, -35.578, 119, -156.155, 118.019, 83.9977, 2.23563E-006, 114.178, 49.8785, 118.02, 72.6857, 9.43653, 75.763, -127.394, 4.80753, 118.045
9, 3000.00000, 120.353, -35.2058, 120.462, -155.774, 119.489, 84.3753, 2.2547E-006, 116.299, 49.8498, 118.37, 72.5678, 9.82976, 75.5918, -126.9, 4.84987, 120.048
10, 0.00000, 119.259, -35.4831, 119.327, -156.068, 118.356, 84.1081, 2.21822E-006, 116.886, 49.187, 118.497, 72.7344, 9.38329, 74.9094, -127.76, 4.79298, 120.359
10, 600.00000, 119.467, -35.4229, 119.502, -156.027, 118.513, 84.1726, 2.23615E-006, 118.041, 48.4653, 118.676, 73.1433, 9.34049, 74.71, -128.432, 4.81744, 120.954
10, 1200.00000, 120.611, -35.1253, 120.65, -155.73, 119.648, 84.4681, 2.25963E-006, 118.556, 48.1941, 118.761, 73.0984, 9.6772, 74.7728, -128.286, 4.87063, 121.446
10, 1800.00000, 121.574, -34.9113, 121.567, -155.504, 120.607, 84.7077, 2.29869E-006, 120.193, 48.9839, 120.033, 74.0367, 9.64045, 74.6774, -127.835, 4.9536, 122.598
10, 2400.00000, 118.954, -35.5564, 118.924, -156.187, 117.929, 84.0535, 2.24998E-006, 118.433, 48.0077, 119.006, 74.2191, 8.83456, 74.5542, -129.563, 4.83348, 122.18
10, 3000.00000, 119.233, -35.4841, 119.218, -156.106, 118.229, 84.1247, 2.24711E-006, 118.302, 47.9639, 119.059, 73.7935, 9.04541, 74.3264, -129.206, 4.82477, 122.561
11, 0.00000, 119.108, -35.5048, 119.07, -156.131, 118.084, 84.1121, 2.21134E-006, 119.45, 47.0436, 119.07, 73.196, 8.86186, 73.3726, -129.742, 4.76812, 122.413
11, 600.00000, 120.302, -35.1879, 120.286, -155.791, 119.321, 84.4341, 2.18884E-006, 120.75, 46.2009, 119.235, 71.4621, 9.35082, 71.9459, -129.068, 4.71622, 123.528
11, 1200.00000, 118.553, -35.623, 118.475, -156.234, 117.541, 84.0246, 2.10274E-006, 120.387, 44.5701, 119.457, 70.3309, 8.53769, 69.6008, -130.383, 4.54285, 123.98
11, 1800.00000, 118.872, -35.5279, 118.792, -156.127, 117.875, 84.1281, 2.07259E-006, 120.545, 43.5882, 119.524, 68.9726, 8.59528, 68.1867, -130.41, 4.45978, 124.344
11, 2400.00000, 118.864, -35.5154, 118.758, -156.097, 117.886, 84.1645, 2.00228E-006, 122.937, 42.0617, 119.877, 66.9513, 8.38412, 65.5692, -130.688, 4.31073, 126.04
11, 3000.00000, 119.476, -35.3452, 119.381, -155.918, 118.514, 84.3354, 1.97982E-006, 122.782, 41.1581, 119.899, 65.6847, 8.70348, 64.5151, -130.498, 4.26028, 126.169
12, 0.00000, 123.158, -34.4356, 123.054, -154.97, 122.236, 85.2672, 2.03885E-006, 124.643, 41.9482, 121.14, 65.6536, 9.25934, 64.2415, -128.985, 4.38951, 127.801
12, 600.00000, 121.791, -34.779, 121.647, -155.303, 120.882, 84.951, 1.97151E-006, 126.472, 41.1015, 121.678, 64.5147, 8.65398, 62.0544, -129.454, 4.25011, 130.555
12, 1200.00000, 120.873, -35.0121, 120.711, -155.52, 119.995, 84.7374, 1.92046E-006, 128.844, 40.6521, 122.001, 63.3668, 8.23923, 60.3738, -129.466, 4.13911, 132.473
12, 1800.00000, 121.216, -34.9242, 121.027, -155.418, 120.352, 84.8469, 1.90133E-006, 131.374, 40.1478, 122.44, 62.5465, 7.94027, 58.912, -129.555, 4.09668, 134.954
12, 2400.00000, 122.154, -34.694, 121.959, -155.177, 121.304, 85.0855, 1.92342E-006, 132.879, 40.5603, 122.618, 62.7184, 7.88263, 58.9101, -129.244, 4.14014, 136.328
12, 3000.00000, 123.047, -34.4728, 122.887, -154.969, 122.18, 85.2804, 1.97851E-006, 130.95, 41.487, 122.1, 64.0284, 8.4126, 61.1279, -128.872, 4.2511, 133.583
13, 0.00000, 123.35, -34.3954, 123.172, -154.884, 122.488, 85.3708, 1.96281E-006, 131.549, 41.1095, 122.375, 63.5417, 8.24481, 60.2201, -128.975, 4.22876, 135.099
13, 600.00000, 122.221, -34.6816, 122.093, -155.195, 121.339, 85.0467, 1.99184E-006, 127.284, 42.0548, 121.599, 64.9124, 8.68959, 62.74, -128.825, 4.2897, 130.707
13, 1200.00000, 123.107, -34.4769, 122.952, -154.98, 122.233, 85.2691, 2.03039E-006, 130.433, 42.9872, 122.04, 65.789, 8.39844, 62.9599, -128.585, 4.37004, 133.568
13, 1800.00000, 122.107, -34.75, 121.934, -155.245, 121.253, 85.0099, 2.03843E-006, 132.52, 44.0598, 122.317, 66.5089, 7.92219, 63.1088, -128.382, 4.38692, 135.616
13, 2400.00000, 121.95, -34.8133, 121.959, -155.389, 121.017, 84.808, 2.28448E-006, 118.587, 48.9358, 119.966, 73.209, 9.72563, 74.1745, -127.422, 4.91571, 122.479
13, 3000.00000, 121.455, -34.9684, 121.488, -155.552, 120.526, 84.6358, 2.35501E-006, 118.265, 51.3338, 119.811, 75.6405, 9.6735, 77.0526, -126.989, 5.06515, 122.012
14, 0.00000, 121.089, -35.0735, 121.198, -155.689, 120.144, 84.4769, 2.46706E-006, 116.861, 54.2969, 118.456, 79.1091, 9.7793, 82.2265, -126.914, 5.30804, 120.592
14, 600.00000, 120.479, -35.2691, 120.612, -155.872, 119.58, 84.2766, 2.50821E-006, 117.417, 57.1812, 118.506, 81.1544, 9.52329, 84.598, -126.178, 5.39903, 121.352
14, 1200.00000, 120.139, -35.3791, 120.285, -155.982, 119.254, 84.1599, 2.54663E-006, 118.831, 58.889, 118.5, 82.6862, 9.41136, 86.3325, -125.887, 5.48004, 121.542
14, 1800.00000, 119.701, -35.5372, 119.81, -156.133, 118.827, 84.0221, 2.58507E-006, 121.226, 61.5856, 118.868, 85.2942, 8.69512, 88.0402, -125.768, 5.56579, 124.116
14, 2400.00000, 121.961, -35.002, 122.083, -155.544, 121.178, 84.5803, 2.64456E-006, 121.767, 63.7787, 119.911, 85.6244, 9.074, 88.5284, -123.959, 5.69359, 125.395
14, 3000.00000, 119.451, -35.6277, 119.59, -156.196, 118.646, 83.9328, 2.59263E-006, 120.887, 63.5291, 118.836, 85.7979, 8.54777, 89.0675, -124.959, 5.57931, 124.615
15, 0.00000, 119.879, -35.5548, 120.096, -156.066, 119.217, 84.0032, 2.60428E-006, 121.973, 66.6007, 118.792, 85.8869, 8.68237, 90.6418, -123.146, 5.60791, 125.603
15, 600.00000, 121.302, -35.2083, 121.541, -155.689, 120.7, 84.3577, 2.64209E-006, 123.205, 68.3352, 118.925, 86.3749, 8.71198, 91.5942, -122.274, 5.69012, 126.912
15, 1200.00000, 121.937, -35.076, 122.116, -155.525, 121.367, 84.5351, 2.63219E-006, 125.057, 68.5774, 120.082, 85.959, 8.50712, 89.7912, -121.616, 5.67203, 128.997
15, 1800.00000, 121.826, -35.1214, 122.009, -155.544, 121.312, 84.5033, 2.62066E-006, 126.695, 69.5939, 120.187, 85.8026, 8.27561, 89.6564, -121.057, 5.64687, 130.432
15, 2400.00000, 122.449, -34.9715, 122.66, -155.363, 122.003, 84.6591, 2.61759E-006, 128.114, 70.494, 120.191, 85.2207, 8.28554, 89.6732, -120.255, 5.63194, 131.06
15, 3000.00000, 123.076, -34.8385, 123.423, -155.142, 122.852, 84.7824, 2.57503E-006, 126.509, 73.6948, 119.751, 83.5214, 8.50383, 91.0708, -117.785, 5.54769, 130.18
16, 0.00000, 121.366, -35.2918, 121.755, -155.566, 121.222, 84.325, 2.52412E-006, 125.947, 74.9254, 119.456, 83.0204, 8.28463, 91.5108, -117.202, 5.44311, 129.703
16, 600.00000, 119.996, -35.6464, 120.484, -155.891, 119.959, 83.9433, 2.48228E-006, 125.438, 76.761, 118.406, 82.5235, 8.12016, 93.2137, -116.638, 5.3524, 129.259
16, 1200.00000, 119.69, -35.7296, 120.187, -155.965, 119.673, 83.86, 2.47556E-006, 125.92, 77.0366, 118.352, 82.3412, 8.07432, 93.2669, -116.471, 5.32726, 129.217
16, 1800.00000, 119.762, -35.7396, 120.299, -155.945, 119.823, 83.8494, 2.48956E-006, 125.905, 79.3889, 118.308, 83.0663, 7.97847, 94.9469, -115.707, 5.36525, 129.747
16, 2400.00000, 119.826, -35.734, 120.358, -155.932, 119.902, 83.8617, 2.5116E-006, 127.944, 80.0422, 118.404, 83.4761, 7.85115, 95.2245, -115.565, 5.4022, 130.743
16, 3000.00000, 120.136, -35.6754, 120.669, -155.856, 120.253, 83.9303, 2.56152E-006, 128.878, 81.4934, 118.557, 84.2025, 7.66853, 95.9571, -115.129, 5.52294, 132.678
17, 0.00000, 120.37, -35.6293, 120.9, -155.783, 120.539, 83.9944, 2.56445E-006, 130.856, 82.2966, 118.73, 83.9491, 7.43164, 95.6337, -114.592, 5.53072, 134.637
17, 600.00000, 120.435, -35.6266, 120.931, -155.769, 120.62, 84.02, 2.62412E-006, 134.638, 82.6885, 119.016, 84.1534, 7.08672, 94.9931, -114.404, 5.6389, 137.444
17, 1200.00000, 119.827, -35.7881, 120.314, -155.914, 120.043, 83.8721, 2.60312E-006, 134.914, 82.5506, 119.067, 83.4114, 6.83105, 94.0217, -114.167, 5.61706, 138.718
17, 1800.00000, 120.888, -35.5282, 121.322, -155.61, 121.167, 84.182, 2.65731E-006, 139.089, 81.8883, 120.031, 81.4884, 6.62113, 91.0068, -112.939, 5.70658, 141.935
17, 2400.00000, 120.64, -35.6065, 121.058, -155.673, 120.95, 84.1193, 2.72221E-006, 140.489, 82.4945, 120.174, 81.6238, 6.31344, 90.7267, -112.632, 5.87118, 144.037
17, 3000.00000, 122.634, -35.1194, 123.017, -155.171, 122.982, 84.6323, 2.99489E-006, 145.075, 84.0793, 120.729, 82.9575, 6.09799, 91.0978, -111.959, 6.43366, 148.072
18, 0.00000, 126.521, -34.2679, 126.838, -154.324, 126.849, 85.5129, 3.20018E-006, 147.072, 86.1771, 121.984, 85.953, 6.40213, 92.4464, -111.405, 6.9194, 150.662
18, 600.00000, 132.368, -32.7717, 132.634, -152.838, 132.685, 87.0291, 3.59213E-006, 150.874, 88.1612, 123.063, 88.9305, 6.87929, 93.9461, -110.686, 7.76706, 154.437
18, 1200.00000, 126.275, -32.5101, 126.183, -152.441, 126.664, 87.4955, 3.45451E-006, 152.295, 89.3011, 124.17, 88.0734, 7.82505, 93.9836, -108.828, 7.43349, 155.541
18, 1800.00000, 126.174, -32.5919, 126.071, -152.516, 126.578, 87.4223, 3.50091E-006, 152.922, 93.3533, 124.233, 91.8831, 7.52034, 97.5291, -108.95, 7.54169, 156.249
18, 2400.00000, 126.115, -32.4146, 126.396, -152.439, 126.517, 87.3985, 3.47605E-006, 152.824, 93.8127, 124.326, 92.572, 7.60187, 98.125, -109.045, 7.48058, 156.08
18, 3000.00000, 126.307, -32.382, 126.587, -152.408, 126.702, 87.4313, 3.45136E-006, 152.726, 95.3049, 124.351, 94.1654, 7.57683, 99.6679, -109.2, 7.43287, 155.991
19, 0.00000, 126.072, -32.5006, 126.342, -152.519, 126.48, 87.3215, 3.46697E-006, 153.274, 99.4433, 124.384, 98.0759, 7.27778, 103.314, -109.377, 7.46452, 156.557
19, 600.00000, 126.122, -32.509, 126.377, -152.523, 126.531, 87.3236, 3.44835E-006, 154.279, 100.9, 124.47, 99.4343, 7.10805, 104.319, -109.457, 7.39514, 157.136
19, 1200.00000, 125.953, -32.5501, 125.815, -152.461, 126.356, 87.4895, 3.38437E-006, 154.223, 100.023, 124.566, 98.3016, 7.15445, 103.183, -109.275, 7.28277, 157.472
19, 1800.00000, 126.003, -32.5231, 125.853, -152.434, 126.391, 87.5235, 3.26829E-006, 154.46, 98.8057, 124.627, 97.1589, 7.12313, 101.797, -109.368, 7.03767, 157.576
19, 2400.00000, 126.076, -32.4824, 125.905, -152.385, 126.463, 87.5798, 3.19479E-006, 155.198, 96.7754, 124.774, 95.0129, 6.99714, 99.1395, -109.263, 6.8822, 158.496
19, 3000.00000, 126.036, -32.4846, 125.863, -152.388, 126.416, 87.5784, 3.15172E-006, 155.386, 96.0848, 124.775, 94.3725, 7.00633, 98.4714, -109.313, 6.77314, 158.387
20, 0.00000, 125.905, -32.5119, 125.727, -152.413, 126.286, 87.5551, 3.09973E-006, 154.819, 95.3666, 124.795, 93.5864, 6.95372, 97.5702, -109.282, 6.72154, 158.61
20, 600.00000, 126.045, -32.4716, 125.861, -152.371, 126.427, 87.5995, 3.09947E-006, 154.905, 95.0592, 124.852, 93.2524, 6.92911, 97.0908, -109.231, 6.71739, 158.932
20, 1200.00000, 125.927, -32.5006, 125.736, -152.395, 126.314, 87.577, 3.10832E-006, 156.029, 94.6809, 124.894, 92.7512, 6.83264, 96.3986, -109.173, 6.69912, 159.386
20, 1800.00000, 125.996, -32.4799, 125.833, -152.39, 126.362, 87.5747, 3.10793E-006, 154.578, 95.0943, 124.699, 93.5708, 7.14998, 97.936, -109.405, 6.67509, 157.598
20, 2400.00000, 125.886, -32.5081, 125.724, -152.418, 126.254, 87.5468, 3.08978E-006, 154.263, 94.9844, 124.686, 93.4355, 7.1329, 97.8042, -109.409, 6.66089, 157.586
20, 3000.00000, 125.868, -32.504, 125.702, -152.413, 126.233, 87.5535, 3.05822E-006, 154.155, 94.2079, 124.708, 92.6451, 7.12121, 96.9321, -109.386, 6.60765, 157.705
21, 0.00000, 125.895, -32.2869, 126.106, -152.293, 126.264, 87.5748, 3.0519E-006, 154.857, 93.3007, 124.884, 91.864, 7.16686, 95.8367, -109.31, 6.56817, 158.114
21, 600.00000, 125.829, -32.2975, 126.042, -152.308, 126.181, 87.5618, 2.94719E-006, 154.187, 92.8222, 124.846, 91.5533, 7.21936, 95.5998, -109.504, 6.35696, 157.524
21, 1200.00000, 126.019, -32.2338, 126.228, -152.247, 126.354, 87.6261, 2.86877E-006, 154.027, 91.8293, 124.876, 90.7243, 7.28067, 94.7151, -109.61, 6.17755, 157.26
21, 1800.00000, 125.936, -32.2732, 126.142, -152.287, 126.261, 87.5888, 2.80466E-006, 154.112, 93.1283, 124.869, 92.0813, 7.20885, 96.0023, -109.83, 6.02109, 157.066
21, 2400.00000, 125.754, -32.3494, 125.962, -152.37, 126.052, 87.5083, 2.65433E-006, 152.965, 95.3766, 124.782, 94.5836, 7.19181, 98.6361, -110.311, 5.69101, 155.873
21, 3000.00000, 125.78, -32.3463, 125.992, -152.371, 126.068, 87.5082, 2.60445E-006, 152.335, 95.775, 124.751, 95.1096, 7.23345, 99.2582, -110.449, 5.59361, 155.32
22, 0.00000, 125.67, -32.3824, 125.887, -152.411, 125.949, 87.468, 2.56523E-006, 151.706, 96.3998, 124.694, 95.8359, 7.25815, 100.122, -110.597, 5.50483, 154.678
22, 600.00000, 125.932, -32.2998, 126.148, -152.33, 126.203, 87.5499, 2.53772E-006, 151.57, 95.4808, 124.725, 95.0223, 7.33698, 99.3039, -110.593, 5.45788, 154.518
22, 1200.00000, 125.87, -32.3086, 126.087, -152.34, 126.139, 87.5403, 2.53763E-006, 151.768, 94.8858, 124.71, 94.4423, 7.35949, 98.7585, -110.593, 5.4322, 154.371
22, 1800.00000, 125.695, -32.3561, 125.919, -152.391, 125.957, 87.4878, 2.49967E-006, 150.798, 95.0501, 124.639, 94.6945, 7.39946, 99.1851, -110.712, 5.35642, 153.655
22, 2400.00000, 125.954, -32.2749, 126.179, -152.313, 126.208, 87.5667, 2.47573E-006, 150.613, 94.2154, 124.653, 93.9847, 7.49848, 98.5258, -110.719, 5.31723, 153.336
22, 3000.00000, 125.912, -32.2777, 126.138, -152.315, 126.168, 87.5641, 2.46355E-006, 149.74, 93.5598, 124.651, 93.3112, 7.5115, 97.8527, -110.68, 5.32264, 153.382
23, 0.00000, 125.913, -32.2494, 126.13, -152.282, 126.173, 87.5998, 2.44652E-006, 150.204, 91.1801, 124.723, 90.8215, 7.49191, 95.1343, -110.517, 5.29892, 154.081
23, 600.00000, 125.96, -32.2138, 126.187, -152.254, 126.206, 87.6267, 2.42802E-006, 149.928, 89.6122, 124.649, 89.4531, 7.68025, 94.0428, -110.575, 5.22043, 153.007
