hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 600.00000, 124.641, -32.7808, 124.812, -153.199, 124.092, 86.8845, 11.3411, 116.985, 13.6574, 35.0226, 18.933, -108.598
0, 1200.00000, 124.825, -33.1068, 124.988, -153.526, 124.267, 86.5614, 11.2308, 116.663, 13.674, 34.6812, 18.8666, -109.2
0, 1800.00000, 125.256, -32.9919, 125.402, -153.418, 124.673, 86.6788, 11.138, 116.784, 13.8856, 34.7407, 18.9652, -109.694
0, 2400.00000, 125.154, -33.023, 125.307, -153.45, 124.574, 86.6439, 11.2783, 116.749, 13.9382, 34.7106, 19.1056, -109.513
0, 3000.00000, 125.387, -32.9583, 125.532, -153.385, 124.802, 86.7125, 11.1644, 116.818, 13.9183, 34.7601, 19.008, -109.668
1, 0.00000, 125.096, -33.0354, 125.251, -153.457, 124.528, 86.6341, 11.2071, 116.737, 13.7675, 34.7211, 18.921, -109.365
1, 600.00000, 125.256, -32.9939, 125.417, -153.409, 124.703, 86.6779, 11.2117, 116.778, 13.6033, 34.7662, 18.7922, -109.018
1, 1200.00000, 125.366, -32.9601, 125.522, -153.371, 124.817, 86.7167, 11.0527, 116.816, 13.4508, 34.8094, 18.559, -109.051
1, 1800.00000, 125.644, -32.881, 125.792, -153.284, 125.101, 86.8035, 10.84, 116.9, 13.2231, 34.893, 18.2268, -109.024
1, 2400.00000, 125.311, -32.9661, 125.469, -153.362, 124.789, 86.7193, 10.8097, 116.813, 12.9805, 34.8618, 18.0176, -108.694
1, 3000.00000, 125.678, -32.8682, 125.836, -153.257, 125.168, 86.822, 10.7419, 116.913, 12.798, 34.9514, 17.822, -108.407
2, 0.00000, 125.234, -32.9843, 125.396, -153.373, 124.727, 86.7039, 10.74, 116.795, 12.7689, 34.8747, 17.8028, -108.449
2, 600.00000, 125.863, -32.8144, 126.007, -153.205, 125.338, 86.8801, 10.559, 116.973, 12.8236, 34.99, 17.7117, -108.829
2, 1200.00000, 125.518, -32.9041, 125.666, -153.293, 124.999, 86.7894, 10.5483, 116.882, 12.7603, 34.9355, 17.658, -108.803
2, 1800.00000, 125.89, -32.8068, 126.033, -153.196, 125.366, 86.8891, 10.5191, 116.982, 12.7803, 35.0009, 17.6493, -108.829
2, 2400.00000, 125.361, -32.9445, 125.508, -153.337, 124.836, 86.7477, 10.5422, 116.842, 12.8278, 34.9004, 17.7089, -108.983
2, 3000.00000, 125.645, -32.8714, 125.79, -153.264, 125.117, 86.8212, 10.5764, 116.915, 12.8709, 34.9451, 17.7637, -108.93
3, 0.00000, 125.57, -32.8902, 125.716, -153.283, 125.043, 86.8024, 10.5625, 116.897, 12.864, 34.9329, 17.7493, -108.963
3, 600.00000, 125.788, -32.8335, 125.929, -153.226, 125.256, 86.8609, 10.5275, 116.955, 12.8731, 34.9718, 17.7298, -109.015
3, 1200.00000, 125.433, -32.9244, 125.566, -153.327, 124.877, 86.7664, 10.5004, 116.866, 13.1391, 34.8808, 17.9267, -109.667
3, 1800.00000, 125.712, -32.8446, 125.818, -153.258, 125.115, 86.8496, 10.274, 116.956, 13.4135, 34.9118, 17.9896, -110.643
3, 2400.00000, 125.556, -32.8798, 125.648, -153.301, 124.934, 86.8149, 10.118, 116.926, 13.5885, 34.8734, 18.0289, -111.359
3, 3000.00000, 125.751, -32.8383, 125.822, -153.272, 125.089, 86.8562, 10.0113, 116.974, 13.9461, 34.8643, 18.2498, -112.222
4, 0.00000, 125.309, -32.9538, 125.369, -153.403, 124.61, 86.735, 9.9897, 116.861, 14.3452, 34.7473, 18.5716, -113.057
4, 600.00000, 125.746, -32.8429, 125.781, -153.306, 125.002, 86.8467, 9.86535, 116.98, 14.7467, 34.7861, 18.8232, -113.932
4, 1200.00000, 125.374, -32.9473, 125.404, -153.42, 124.61, 86.7379, 9.87477, 116.876, 14.9809, 34.692, 19.0309, -114.373
4, 1800.00000, 125.592, -32.9002, 125.597, -153.392, 124.771, 86.782, 9.80488, 116.93, 15.5566, 34.6723, 19.4741, -115.401
4, 2400.00000, 125.379, -32.9591, 125.387, -153.455, 124.556, 86.7193, 9.89581, 116.868, 15.6509, 34.6223, 19.613, -115.382
4, 3000.00000, 125.309, -32.9798, 125.32, -153.477, 124.485, 86.6968, 9.95692, 116.846, 15.6949, 34.6031, 19.689, -115.325
5, 0.00000, 125.348, -32.9723, 125.359, -153.473, 124.518, 86.7019, 10.0308, 116.852, 15.8246, 34.5956, 19.8446, -115.348
5, 600.00000, 125.36, -32.97, 125.367, -153.475, 124.519, 86.7028, 10.0486, 116.855, 15.9412, 34.5872, 19.955, -115.48
5, 1200.00000, 125.489, -32.9411, 125.498, -153.449, 124.646, 86.7292, 10.1706, 116.881, 16.0508, 34.5945, 20.1218, -115.348
5, 1800.00000, 125.227, -33.0107, 125.238, -153.522, 124.38, 86.6566, 10.2096, 116.81, 16.1302, 34.5404, 20.2169, -115.432
5, 2400.00000, 125.388, -33.1563, 125.4, -153.665, 124.546, 86.5123, 10.2161, 116.664, 16.0709, 34.3856, 20.1683, -115.485
5, 3000.00000, 125.234, -33.3785, 125.256, -153.689, 124.775, 86.3873, 10.1145, 116.441, 15.6872, 34.3734, 19.8036, -115.239
6, 0.00000, 126.606, -32.8239, 126.592, -153.295, 125.816, 86.8762, 9.06025, 117.02, 15.0976, 33.7011, 18.4893, -117.175
6, 600.00000, 125.603, -33.0978, 125.562, -153.57, 124.804, 86.6128, 8.75882, 116.756, 14.986, 33.5302, 18.2281, -117.97
